# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+02
# lRef          : 1.00000000e+00
# Aref          : 2.50000000e-01
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
2300            	-1.96384079e-02	4.21911491e-01	-4.41549899e-01	6.90769112e-01	8.68112552e-01	-1.77343440e-01	5.22727996e-01	4.31730695e-01	1.22740050e-02	-1.09704353e-22	1.22740050e-02	-1.22740050e-02
2310            	-1.96816216e-02	4.21281539e-01	-4.40963161e-01	6.89795760e-01	8.67017848e-01	-1.77222088e-01	5.22119968e-01	4.31122350e-01	1.23010135e-02	-1.31967200e-22	1.23010135e-02	-1.23010135e-02
2320            	-1.99920122e-02	4.22631562e-01	-4.42623574e-01	6.92204108e-01	8.70118884e-01	-1.77914776e-01	5.24016830e-01	4.32627568e-01	1.24950076e-02	-1.21525237e-22	1.24950076e-02	-1.24950076e-02
2330            	-1.99326368e-02	4.21854118e-01	-4.41786755e-01	6.90912698e-01	8.68366031e-01	-1.77453333e-01	5.22909682e-01	4.31820436e-01	1.24578980e-02	-1.17917898e-22	1.24578980e-02	-1.24578980e-02
2340            	-1.98564544e-02	4.22307546e-01	-4.42164000e-01	6.91577237e-01	8.69291467e-01	-1.77714230e-01	5.23502849e-01	4.32235773e-01	1.24102840e-02	-1.46049743e-22	1.24102840e-02	-1.24102840e-02
2350            	-1.98425049e-02	4.21745368e-01	-4.41587873e-01	6.90666592e-01	8.68076196e-01	-1.77409604e-01	5.22742900e-01	4.31666620e-01	1.24015656e-02	-1.21477190e-22	1.24015656e-02	-1.24015656e-02
2360            	-1.97473817e-02	4.22282387e-01	-4.42029768e-01	6.91449724e-01	8.69098057e-01	-1.77648333e-01	5.23373195e-01	4.32156077e-01	1.23421135e-02	-1.17434783e-22	1.23421135e-02	-1.23421135e-02
2370            	-1.97243871e-02	4.22845311e-01	-4.42569698e-01	6.92332007e-01	8.70269039e-01	-1.77937031e-01	5.24103035e-01	4.32707505e-01	1.23277419e-02	-1.36232211e-22	1.23277419e-02	-1.23277419e-02
2380            	-1.95830024e-02	4.21636915e-01	-4.41219917e-01	6.90285465e-01	8.67488259e-01	-1.77202794e-01	5.22345527e-01	4.31428416e-01	1.22393765e-02	-1.20705453e-22	1.22393765e-02	-1.22393765e-02
2390            	-1.96134524e-02	4.22015271e-01	-4.41628723e-01	6.90915196e-01	8.68212851e-01	-1.77297656e-01	5.22755254e-01	4.31821997e-01	1.22584077e-02	-1.06896085e-22	1.22584077e-02	-1.22584077e-02
2400            	-2.00657190e-02	4.23367133e-01	-4.43432852e-01	6.93439987e-01	8.71723727e-01	-1.78283740e-01	5.25003734e-01	4.33399992e-01	1.25410744e-02	-1.34918556e-22	1.25410744e-02	-1.25410744e-02
2410            	-1.99141555e-02	4.21699603e-01	-4.41613759e-01	6.90650689e-01	8.67925039e-01	-1.77274350e-01	5.22599695e-01	4.31656681e-01	1.24463472e-02	-1.14197323e-22	1.24463472e-02	-1.24463472e-02
2420            	-1.98477093e-02	4.22156298e-01	-4.42004008e-01	6.91328245e-01	8.68668307e-01	-1.77340062e-01	5.23004185e-01	4.32080153e-01	1.24048183e-02	-1.14993257e-22	1.24048183e-02	-1.24048183e-02
2430            	-1.98624678e-02	4.22564692e-01	-4.42427160e-01	6.91993481e-01	8.69720504e-01	-1.77727023e-01	5.23723763e-01	4.32495926e-01	1.24140423e-02	-1.30173049e-22	1.24140423e-02	-1.24140423e-02
2440            	-1.97472865e-02	4.21496576e-01	-4.41243862e-01	6.90192350e-01	8.67222755e-01	-1.77030405e-01	5.22126580e-01	4.31370219e-01	1.23420541e-02	-1.10269221e-22	1.23420541e-02	-1.23420541e-02
2450            	-2.00875810e-02	4.23604214e-01	-4.43691795e-01	6.93836807e-01	8.71954619e-01	-1.78117813e-01	5.25036216e-01	4.33648004e-01	1.25547381e-02	-1.29041788e-22	1.25547381e-02	-1.25547381e-02
2460            	-2.01359151e-02	4.22654697e-01	-4.42790612e-01	6.92356248e-01	8.70261387e-01	-1.77905140e-01	5.24083264e-01	4.32722655e-01	1.25849469e-02	-9.82863917e-23	1.25849469e-02	-1.25849469e-02
2470            	-1.95413470e-02	4.23061189e-01	-4.42602536e-01	6.92530979e-01	8.70120644e-01	-1.77589665e-01	5.23855154e-01	4.32831862e-01	1.22133419e-02	-1.32142823e-22	1.22133419e-02	-1.22133419e-02
2480            	-1.96974802e-02	4.22091687e-01	-4.41789167e-01	6.91104683e-01	8.68554920e-01	-1.77450237e-01	5.23002579e-01	4.31940427e-01	1.23109251e-02	-1.11224526e-22	1.23109251e-02	-1.23109251e-02
2490            	-2.00745064e-02	4.23197205e-01	-4.43271712e-01	6.93175134e-01	8.71046400e-01	-1.77871266e-01	5.24458833e-01	4.33234459e-01	1.25465665e-02	-8.66226377e-23	1.25465665e-02	-1.25465665e-02
2500            	-1.98071226e-02	4.22164907e-01	-4.41972030e-01	6.91309550e-01	8.68683662e-01	-1.77374112e-01	5.23028887e-01	4.32068469e-01	1.23794516e-02	-1.41216592e-22	1.23794516e-02	-1.23794516e-02
2510            	-1.99731280e-02	4.21863211e-01	-4.41836339e-01	6.90959640e-01	8.68190866e-01	-1.77231225e-01	5.22711046e-01	4.31849775e-01	1.24832050e-02	-1.10623547e-22	1.24832050e-02	-1.24832050e-02
2520            	-2.00954373e-02	4.23134734e-01	-4.43230171e-01	6.93091924e-01	8.71055895e-01	-1.77963972e-01	5.24509933e-01	4.33182452e-01	1.25596483e-02	-1.41021281e-22	1.25596483e-02	-1.25596483e-02
2530            	-2.03916381e-02	4.23541221e-01	-4.43932859e-01	6.93979264e-01	8.72242598e-01	-1.78263334e-01	5.25252966e-01	4.33737040e-01	1.27447738e-02	-1.01834342e-22	1.27447738e-02	-1.27447738e-02
2540            	-1.98308605e-02	4.22383494e-01	-4.42214354e-01	6.91678279e-01	8.69099672e-01	-1.77421393e-01	5.23260533e-01	4.32298924e-01	1.23942878e-02	-1.36788393e-22	1.23942878e-02	-1.23942878e-02
2550            	-1.98615729e-02	4.22020704e-01	-4.41882277e-01	6.91122385e-01	8.68532578e-01	-1.77410193e-01	5.22971386e-01	4.31951491e-01	1.24134831e-02	-1.32532337e-22	1.24134831e-02	-1.24134831e-02
2560            	-2.00601710e-02	4.23854861e-01	-4.43915032e-01	6.94215914e-01	8.72460533e-01	-1.78244618e-01	5.25352576e-01	4.33884947e-01	1.25376069e-02	-1.24017871e-22	1.25376069e-02	-1.25376069e-02
2570            	-1.98776933e-02	4.23366712e-01	-4.43244405e-01	6.93288894e-01	8.71285682e-01	-1.77996789e-01	5.24641235e-01	4.33305559e-01	1.24235583e-02	-1.28448513e-22	1.24235583e-02	-1.24235583e-02
2580            	-1.97891426e-02	4.21915810e-01	-4.41704953e-01	6.90896611e-01	8.68241072e-01	-1.77344461e-01	5.22792767e-01	4.31810382e-01	1.23682141e-02	-1.18304445e-22	1.23682141e-02	-1.23682141e-02
2590            	-1.98755280e-02	4.22553933e-01	-4.42429461e-01	6.91986715e-01	8.69566690e-01	-1.77579975e-01	5.23573332e-01	4.32491697e-01	1.24222050e-02	-1.35970210e-22	1.24222050e-02	-1.24222050e-02
2600            	-2.01868808e-02	4.23667248e-01	-4.43854129e-01	6.94017101e-01	8.72253559e-01	-1.78236458e-01	5.25245008e-01	4.33760688e-01	1.26168005e-02	-1.19606977e-22	1.26168005e-02	-1.26168005e-02
2610            	-1.99663780e-02	4.22392625e-01	-4.42359003e-01	6.91801302e-01	8.69301969e-01	-1.77500667e-01	5.23401318e-01	4.32375814e-01	1.24789863e-02	-1.11927769e-22	1.24789863e-02	-1.24789863e-02
2620            	-1.98512769e-02	4.23361414e-01	-4.43212691e-01	6.93259285e-01	8.71172771e-01	-1.77913486e-01	5.24543129e-01	4.33287053e-01	1.24070480e-02	-1.29494878e-22	1.24070480e-02	-1.24070480e-02
2630            	-1.99502031e-02	4.22823908e-01	-4.42774111e-01	6.92478416e-01	8.70150575e-01	-1.77672159e-01	5.23911367e-01	4.32799010e-01	1.24688769e-02	-1.07791449e-22	1.24688769e-02	-1.24688769e-02
2640            	-1.99625970e-02	4.22876846e-01	-4.42839443e-01	6.92573031e-01	8.70203730e-01	-1.77630699e-01	5.23917214e-01	4.32858144e-01	1.24766231e-02	-1.24732496e-22	1.24766231e-02	-1.24766231e-02
2650            	-2.01038755e-02	4.23490807e-01	-4.43594683e-01	6.93668392e-01	8.71793482e-01	-1.78125090e-01	5.24959286e-01	4.33542745e-01	1.25649222e-02	-1.25627977e-22	1.25649222e-02	-1.25649222e-02
2660            	-1.97688339e-02	4.22970189e-01	-4.42739023e-01	6.92567370e-01	8.70179695e-01	-1.77612324e-01	5.23896010e-01	4.32854606e-01	1.23555212e-02	-1.43746634e-22	1.23555212e-02	-1.23555212e-02
2670            	-1.98712686e-02	4.22768866e-01	-4.42640134e-01	6.92327200e-01	8.69971625e-01	-1.77644425e-01	5.23808025e-01	4.32704500e-01	1.24195429e-02	-1.16252067e-22	1.24195429e-02	-1.24195429e-02
2680            	-2.00019961e-02	4.23189917e-01	-4.43191914e-01	6.93105465e-01	8.70993310e-01	-1.77887845e-01	5.24440577e-01	4.33190916e-01	1.25012476e-02	-1.31239911e-22	1.25012476e-02	-1.25012476e-02
2690            	-2.00110429e-02	4.22986089e-01	-4.42997132e-01	6.92786577e-01	8.70515787e-01	-1.77729210e-01	5.24122498e-01	4.32991611e-01	1.25069018e-02	-1.06494519e-22	1.25069018e-02	-1.25069018e-02
2700            	-2.01663812e-02	4.23442218e-01	-4.43608599e-01	6.93640653e-01	8.71716729e-01	-1.78076076e-01	5.24896402e-01	4.33525408e-01	1.26039882e-02	-1.32039993e-22	1.26039882e-02	-1.26039882e-02
2710            	-1.97260862e-02	4.22809749e-01	-4.42535835e-01	6.92276467e-01	8.69568165e-01	-1.77291698e-01	5.23429931e-01	4.32672792e-01	1.23288039e-02	-1.04281576e-22	1.23288039e-02	-1.23288039e-02
2720            	-2.00319948e-02	4.23500236e-01	-4.43532231e-01	6.93625974e-01	8.71792266e-01	-1.78166292e-01	5.24979279e-01	4.33516234e-01	1.25199968e-02	-1.35597615e-22	1.25199968e-02	-1.25199968e-02
2730            	-1.98705903e-02	4.23714325e-01	-4.43584916e-01	6.93839393e-01	8.71777303e-01	-1.77937910e-01	5.24857607e-01	4.33649621e-01	1.24191190e-02	-1.17601513e-22	1.24191190e-02	-1.24191190e-02
2740            	-1.99235042e-02	4.22349307e-01	-4.42272811e-01	6.91697695e-01	8.69214205e-01	-1.77516510e-01	5.23365358e-01	4.32311059e-01	1.24521901e-02	-1.09046930e-22	1.24521901e-02	-1.24521901e-02
2750            	-2.02749343e-02	4.22434772e-01	-4.42709706e-01	6.92115583e-01	8.69793923e-01	-1.77678340e-01	5.23736132e-01	4.32572239e-01	1.26718339e-02	-1.05758952e-22	1.26718339e-02	-1.26718339e-02
2760            	-2.01519636e-02	4.24195717e-01	-4.44347681e-01	6.94834718e-01	8.73230941e-01	-1.78396223e-01	5.25813582e-01	4.34271699e-01	1.25949773e-02	-1.37565467e-22	1.25949773e-02	-1.25949773e-02
2770            	-1.97723216e-02	4.22696844e-01	-4.42469166e-01	6.92132808e-01	8.69691739e-01	-1.77558931e-01	5.23625335e-01	4.32583005e-01	1.23577010e-02	-1.30321021e-22	1.23577010e-02	-1.23577010e-02
2780            	-1.98518830e-02	4.23268046e-01	-4.43119929e-01	6.93110380e-01	8.70960993e-01	-1.77850614e-01	5.24405804e-01	4.33193987e-01	1.24074268e-02	-1.34324859e-22	1.24074268e-02	-1.24074268e-02
2790            	-2.00135604e-02	4.23873133e-01	-4.43886694e-01	6.94207862e-01	8.72411019e-01	-1.78203157e-01	5.25307088e-01	4.33879913e-01	1.25084753e-02	-1.32517568e-22	1.25084753e-02	-1.25084753e-02
2800            	-1.99468335e-02	4.23714378e-01	-4.43661211e-01	6.93900471e-01	8.71932801e-01	-1.78032330e-01	5.24982566e-01	4.33687794e-01	1.24667709e-02	-1.12813961e-22	1.24667709e-02	-1.24667709e-02
2810            	-1.97218449e-02	4.22557699e-01	-4.42279544e-01	6.91869795e-01	8.69341695e-01	-1.77471900e-01	5.23406797e-01	4.32418622e-01	1.23261531e-02	-1.22406498e-22	1.23261531e-02	-1.23261531e-02
2820            	-2.00416974e-02	4.23544728e-01	-4.43586425e-01	6.93704922e-01	8.71564159e-01	-1.77859237e-01	5.24711698e-01	4.33565576e-01	1.25260609e-02	-1.39371094e-22	1.25260609e-02	-1.25260609e-02
2830            	-1.99541169e-02	4.23479824e-01	-4.43433941e-01	6.93531012e-01	8.71502938e-01	-1.77971926e-01	5.24737432e-01	4.33456882e-01	1.24713230e-02	-1.21971521e-22	1.24713230e-02	-1.24713230e-02
2840            	-1.99471336e-02	4.22948084e-01	-4.42895218e-01	6.92674641e-01	8.70263578e-01	-1.77588937e-01	5.23926258e-01	4.32921651e-01	1.24669585e-02	-1.16854916e-22	1.24669585e-02	-1.24669585e-02
2850            	-2.04235568e-02	4.23758269e-01	-4.44181826e-01	6.94352076e-01	8.72610788e-01	-1.78258711e-01	5.25434750e-01	4.33970048e-01	1.27647230e-02	-9.97476309e-23	1.27647230e-02	-1.27647230e-02
2860            	-1.98636910e-02	4.23346112e-01	-4.43209803e-01	6.93244732e-01	8.70988153e-01	-1.77743421e-01	5.24365787e-01	4.33277958e-01	1.24148069e-02	-1.20159315e-22	1.24148069e-02	-1.24148069e-02
2870            	-2.03981273e-02	4.23501414e-01	-4.43899541e-01	6.93920764e-01	8.72049947e-01	-1.78129184e-01	5.25089565e-01	4.33700477e-01	1.27488295e-02	-8.33591820e-23	1.27488295e-02	-1.27488295e-02
2880            	-2.01192379e-02	4.23789835e-01	-4.43909073e-01	6.94159127e-01	8.72178677e-01	-1.78019550e-01	5.25099114e-01	4.33849454e-01	1.25745237e-02	-1.28950267e-22	1.25745237e-02	-1.25745237e-02
2890            	-1.99987917e-02	4.23701363e-01	-4.43700154e-01	6.93921213e-01	8.71975399e-01	-1.78054185e-01	5.25014792e-01	4.33700758e-01	1.24992448e-02	-1.36835672e-22	1.24992448e-02	-1.24992448e-02
2900            	-2.03453083e-02	4.23403132e-01	-4.43748440e-01	6.93721257e-01	8.71562587e-01	-1.77841330e-01	5.24701959e-01	4.33575786e-01	1.27158177e-02	-9.78119101e-23	1.27158177e-02	-1.27158177e-02
2910            	-1.99735557e-02	4.23711118e-01	-4.43684674e-01	6.93916634e-01	8.71940636e-01	-1.78024002e-01	5.24982319e-01	4.33697896e-01	1.24834723e-02	-1.22382140e-22	1.24834723e-02	-1.24834723e-02
2920            	-2.00467432e-02	4.23673672e-01	-4.43720415e-01	6.93915269e-01	8.71958005e-01	-1.78042736e-01	5.25000370e-01	4.33697043e-01	1.25292145e-02	-1.26414635e-22	1.25292145e-02	-1.25292145e-02
2930            	-1.99036927e-02	4.22518823e-01	-4.42422515e-01	6.91953071e-01	8.69277523e-01	-1.77324452e-01	5.23300987e-01	4.32470669e-01	1.24398079e-02	-1.13457565e-22	1.24398079e-02	-1.24398079e-02
2940            	-2.05624513e-02	4.24193101e-01	-4.44755552e-01	6.95158922e-01	8.73667292e-01	-1.78508370e-01	5.26087831e-01	4.34474326e-01	1.28515321e-02	-1.06941731e-22	1.28515321e-02	-1.28515321e-02
2950            	-1.98451078e-02	4.23713401e-01	-4.43558509e-01	6.93817528e-01	8.71813172e-01	-1.77995645e-01	5.24904408e-01	4.33635955e-01	1.24031924e-02	-1.08144710e-22	1.24031924e-02	-1.24031924e-02
2960            	-2.00932766e-02	4.23055984e-01	-4.43149261e-01	6.92964196e-01	8.70669984e-01	-1.77705788e-01	5.24187886e-01	4.33102622e-01	1.25582979e-02	-1.08310665e-22	1.25582979e-02	-1.25582979e-02
2970            	-2.00077086e-02	4.23126206e-01	-4.43133915e-01	6.93008097e-01	8.70623156e-01	-1.77615059e-01	5.24119108e-01	4.33130061e-01	1.25048179e-02	-1.20869256e-22	1.25048179e-02	-1.25048179e-02
2980            	-2.02772484e-02	4.23408509e-01	-4.43685757e-01	6.93675412e-01	8.71669098e-01	-1.77993686e-01	5.24831392e-01	4.33547133e-01	1.26732802e-02	-9.45965190e-23	1.26732802e-02	-1.26732802e-02
2990            	-1.99749127e-02	4.23913718e-01	-4.43888631e-01	6.94241879e-01	8.72420438e-01	-1.78178560e-01	5.25299499e-01	4.33901174e-01	1.24843204e-02	-1.37414860e-22	1.24843204e-02	-1.24843204e-02
3000            	-2.00584881e-02	4.24014345e-01	-4.44072834e-01	6.94469743e-01	8.72628094e-01	-1.78158351e-01	5.25393222e-01	4.34043590e-01	1.25365551e-02	-1.17301176e-22	1.25365551e-02	-1.25365551e-02
3010            	-2.00057058e-02	4.22963500e-01	-4.42969206e-01	6.92746165e-01	8.70329707e-01	-1.77583543e-01	5.23956625e-01	4.32966353e-01	1.25035661e-02	-1.24892105e-22	1.25035661e-02	-1.25035661e-02
3020            	-1.98512111e-02	4.23148087e-01	-4.42999298e-01	6.92917907e-01	8.70413639e-01	-1.77495732e-01	5.23954685e-01	4.33073692e-01	1.24070069e-02	-1.34080307e-22	1.24070069e-02	-1.24070069e-02
3030            	-2.00041083e-02	4.23973225e-01	-4.43977333e-01	6.94360447e-01	8.72537292e-01	-1.78176845e-01	5.25357068e-01	4.33975279e-01	1.25025677e-02	-1.00019498e-22	1.25025677e-02	-1.25025677e-02
3040            	-2.02039839e-02	4.23188162e-01	-4.43392146e-01	6.93264247e-01	8.71082501e-01	-1.77818255e-01	5.24450378e-01	4.33290154e-01	1.26274899e-02	-1.12641431e-22	1.26274899e-02	-1.26274899e-02
3050            	-2.01142317e-02	4.23096100e-01	-4.43210332e-01	6.93045146e-01	8.70714552e-01	-1.77669406e-01	5.24191979e-01	4.33153216e-01	1.25713948e-02	-1.17819362e-22	1.25713948e-02	-1.25713948e-02
3060            	-1.97645128e-02	4.23567997e-01	-4.43332509e-01	6.93520405e-01	8.71274806e-01	-1.77754401e-01	5.24514603e-01	4.33450253e-01	1.23528205e-02	-1.43320708e-22	1.23528205e-02	-1.23528205e-02
3070            	-2.00218003e-02	4.22618786e-01	-4.42640586e-01	6.92207498e-01	8.69724818e-01	-1.77517320e-01	5.23621069e-01	4.32629686e-01	1.25136252e-02	-1.03431192e-22	1.25136252e-02	-1.25136252e-02
3080            	-2.01196028e-02	4.25046720e-01	-4.45166323e-01	6.96170435e-01	8.74616823e-01	-1.78446388e-01	5.26531606e-01	4.35106522e-01	1.25747517e-02	-1.28849311e-22	1.25747517e-02	-1.25747517e-02
3090            	-2.01570412e-02	4.23775047e-01	-4.43932088e-01	6.94165708e-01	8.72399240e-01	-1.78233532e-01	5.25316386e-01	4.33853568e-01	1.25981507e-02	-1.25462606e-22	1.25981507e-02	-1.25981507e-02
3100            	-2.04083476e-02	4.24386699e-01	-4.44795046e-01	6.95345396e-01	8.73740285e-01	-1.78394888e-01	5.26067586e-01	4.34590873e-01	1.27552172e-02	-9.71837386e-23	1.27552172e-02	-1.27552172e-02
3110            	-2.00798378e-02	4.23579803e-01	-4.43659641e-01	6.93791555e-01	8.71810716e-01	-1.78019161e-01	5.24914939e-01	4.33619722e-01	1.25498986e-02	-1.24248939e-22	1.25498986e-02	-1.25498986e-02
3120            	-1.96276339e-02	4.23579800e-01	-4.43207434e-01	6.93429787e-01	8.70921182e-01	-1.77491395e-01	5.24206289e-01	4.33393617e-01	1.22672712e-02	-1.14622574e-22	1.22672712e-02	-1.22672712e-02
3130            	-2.03024549e-02	4.24426445e-01	-4.44728900e-01	6.95324276e-01	8.73808941e-01	-1.78484665e-01	5.26146803e-01	4.34577672e-01	1.26890343e-02	-1.39640680e-22	1.26890343e-02	-1.26890343e-02
3140            	-1.99605965e-02	4.23130326e-01	-4.43090923e-01	6.92977000e-01	8.70531705e-01	-1.77554705e-01	5.24043205e-01	4.33110625e-01	1.24753728e-02	-1.11867429e-22	1.24753728e-02	-1.24753728e-02
3150            	-2.01607131e-02	4.23819824e-01	-4.43980537e-01	6.94240288e-01	8.72193547e-01	-1.77953259e-01	5.25073403e-01	4.33900180e-01	1.26004457e-02	-1.15416314e-22	1.26004457e-02	-1.26004457e-02
3160            	-1.99008245e-02	4.24585685e-01	-4.44486510e-01	6.95257756e-01	8.73618124e-01	-1.78360368e-01	5.25989246e-01	4.34536098e-01	1.24380153e-02	-1.34222428e-22	1.24380153e-02	-1.24380153e-02
3170            	-2.00956676e-02	4.24282972e-01	-4.44378640e-01	6.94929289e-01	8.73305888e-01	-1.78376598e-01	5.25841243e-01	4.34330806e-01	1.25597923e-02	-1.27460452e-22	1.25597923e-02	-1.25597923e-02
3180            	-1.99580880e-02	4.23982663e-01	-4.43940751e-01	6.94338731e-01	8.72214070e-01	-1.77875338e-01	5.25044704e-01	4.33961707e-01	1.24738050e-02	-1.13374423e-22	1.24738050e-02	-1.24738050e-02
3190            	-2.02869954e-02	4.24164137e-01	-4.44451132e-01	6.94892215e-01	8.73205228e-01	-1.78313014e-01	5.25759121e-01	4.34307634e-01	1.26793721e-02	-1.36495636e-22	1.26793721e-02	-1.26793721e-02
3200            	-1.97211876e-02	4.22602916e-01	-4.42324104e-01	6.91941616e-01	8.69207932e-01	-1.77266317e-01	5.23237124e-01	4.32463510e-01	1.23257423e-02	-1.14612019e-22	1.23257423e-02	-1.23257423e-02
3210            	-1.99963629e-02	4.23697871e-01	-4.43694233e-01	6.93913683e-01	8.71625878e-01	-1.77712195e-01	5.24669037e-01	4.33696052e-01	1.24977268e-02	-1.02261224e-22	1.24977268e-02	-1.24977268e-02
3220            	-1.99951809e-02	4.23691323e-01	-4.43686503e-01	6.93902261e-01	8.71937517e-01	-1.78035256e-01	5.24986387e-01	4.33688913e-01	1.24969881e-02	-1.46040322e-22	1.24969881e-02	-1.24969881e-02
3230            	-2.01086532e-02	4.23892471e-01	-4.44001124e-01	6.94314875e-01	8.72370748e-01	-1.78055873e-01	5.25213310e-01	4.33946797e-01	1.25679082e-02	-1.02601907e-22	1.25679082e-02	-1.25679082e-02
3240            	-1.96606659e-02	4.22804528e-01	-4.42465194e-01	6.92215778e-01	8.69269868e-01	-1.77054091e-01	5.23161980e-01	4.32634861e-01	1.22879162e-02	-1.17328944e-22	1.22879162e-02	-1.22879162e-02
3250            	-2.02236353e-02	4.23361922e-01	-4.43585558e-01	6.93557984e-01	8.71380235e-01	-1.77822251e-01	5.24601243e-01	4.33473740e-01	1.26397720e-02	-1.30219200e-22	1.26397720e-02	-1.26397720e-02
3260            	-2.01114156e-02	4.23278625e-01	-4.43390040e-01	6.93334932e-01	8.71120822e-01	-1.77785890e-01	5.24453356e-01	4.33334332e-01	1.25696348e-02	-1.01000980e-22	1.25696348e-02	-1.25696348e-02
3270            	-2.00870102e-02	4.24714799e-01	-4.44801809e-01	6.95613286e-01	8.74022554e-01	-1.78409268e-01	5.26215911e-01	4.34758304e-01	1.25543814e-02	-1.15553359e-22	1.25543814e-02	-1.25543814e-02
3280            	-2.00678081e-02	4.23332495e-01	-4.43400303e-01	6.93386238e-01	8.71067473e-01	-1.77681235e-01	5.24374354e-01	4.33366399e-01	1.25423801e-02	-1.05322489e-22	1.25423801e-02	-1.25423801e-02
3290            	-2.00967071e-02	4.23713475e-01	-4.43810182e-01	6.94018925e-01	8.71920279e-01	-1.77901354e-01	5.24910817e-01	4.33761828e-01	1.25604419e-02	-1.17609783e-22	1.25604419e-02	-1.25604419e-02
3300            	-2.02238877e-02	4.24050357e-01	-4.44274244e-01	6.94659681e-01	8.72809167e-01	-1.78149485e-01	5.25479326e-01	4.34162301e-01	1.26399298e-02	-9.17056601e-23	1.26399298e-02	-1.26399298e-02
3310            	-2.04091508e-02	4.24764693e-01	-4.45173844e-01	6.95950830e-01	8.74252375e-01	-1.78301545e-01	5.26276960e-01	4.34969268e-01	1.27557193e-02	-1.20117906e-22	1.27557193e-02	-1.27557193e-02
3320            	-2.02346537e-02	4.23965891e-01	-4.44200545e-01	6.94533148e-01	8.72785900e-01	-1.78252751e-01	5.25519326e-01	4.34083218e-01	1.26466586e-02	-1.21198662e-22	1.26466586e-02	-1.26466586e-02
3330            	-1.98845574e-02	4.24085938e-01	-4.43970496e-01	6.94445147e-01	8.72378500e-01	-1.77933353e-01	5.25155926e-01	4.34028217e-01	1.24278484e-02	-1.18423720e-22	1.24278484e-02	-1.24278484e-02
3340            	-1.99106277e-02	4.23192366e-01	-4.43102994e-01	6.93036288e-01	8.70645785e-01	-1.77609497e-01	5.24127641e-01	4.33147680e-01	1.24441423e-02	-1.30928360e-22	1.24441423e-02	-1.24441423e-02
3350            	-1.98518246e-02	4.23523015e-01	-4.43374840e-01	6.93518284e-01	8.71142715e-01	-1.77624431e-01	5.24383573e-01	4.33448927e-01	1.24073904e-02	-1.19272868e-22	1.24073904e-02	-1.24073904e-02
3360            	-1.97745933e-02	4.23407910e-01	-4.43182503e-01	6.93272331e-01	8.70969002e-01	-1.77696671e-01	5.24332836e-01	4.33295207e-01	1.23591208e-02	-1.42341957e-22	1.23591208e-02	-1.23591208e-02
3370            	-2.05274383e-02	4.24347469e-01	-4.44874907e-01	6.95377900e-01	8.73531458e-01	-1.78153558e-01	5.25842508e-01	4.34611188e-01	1.28296489e-02	-1.08600642e-22	1.28296489e-02	-1.28296489e-02
3380            	-2.00506534e-02	4.23064709e-01	-4.43115363e-01	6.92944058e-01	8.70580983e-01	-1.77636925e-01	5.24108954e-01	4.33090036e-01	1.25316584e-02	-9.52520119e-23	1.25316584e-02	-1.25316584e-02
3390            	-1.99677349e-02	4.23234545e-01	-4.43202280e-01	6.93149460e-01	8.70880909e-01	-1.77731449e-01	5.24306179e-01	4.33218413e-01	1.24798343e-02	-1.38516192e-22	1.24798343e-02	-1.24798343e-02
3400            	-1.98419016e-02	4.22837373e-01	-4.42679274e-01	6.92413318e-01	8.69723959e-01	-1.77310642e-01	5.23517301e-01	4.32758323e-01	1.24011885e-02	-1.10887280e-22	1.24011885e-02	-1.24011885e-02
3410            	-2.00429688e-02	4.23895639e-01	-4.43938608e-01	6.94267397e-01	8.72247587e-01	-1.77980190e-01	5.25113888e-01	4.33917123e-01	1.25268555e-02	-1.34034262e-22	1.25268555e-02	-1.25268555e-02
3420            	-1.98819866e-02	4.22742083e-01	-4.42624069e-01	6.92292922e-01	8.69582316e-01	-1.77289395e-01	5.23435855e-01	4.32683076e-01	1.24262416e-02	-1.02919343e-22	1.24262416e-02	-1.24262416e-02
3430            	-2.01933124e-02	4.23620037e-01	-4.43813350e-01	6.93946710e-01	8.71751242e-01	-1.77804532e-01	5.24777887e-01	4.33716694e-01	1.26208202e-02	-9.81199138e-23	1.26208202e-02	-1.26208202e-02
3440            	-2.00634159e-02	4.23693776e-01	-4.43757192e-01	6.93960774e-01	8.71719184e-01	-1.77758410e-01	5.24738797e-01	4.33725484e-01	1.25396349e-02	-1.07792148e-22	1.25396349e-02	-1.25396349e-02
3450            	-2.01386531e-02	4.23904322e-01	-4.44042975e-01	6.94357837e-01	8.72458069e-01	-1.78100232e-01	5.25279150e-01	4.33973648e-01	1.25866582e-02	-1.20480259e-22	1.25866582e-02	-1.25866582e-02
