# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+02
# lRef          : 1.00000000e+00
# Aref          : 2.50000000e-01
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
2200            	1.21146214e-02	2.90075159e-01	-2.77960538e-01	4.54428558e-01	5.63157211e-01	-1.08728653e-01	3.35942932e-01	2.84017849e-01	-7.57163837e-03	-7.83794877e-22	-7.57163837e-03	7.57163837e-03
2210            	1.23581516e-02	2.90347500e-01	-2.77989349e-01	4.54669479e-01	5.63161622e-01	-1.08492143e-01	3.35826883e-01	2.84168425e-01	-7.72384476e-03	-7.80181685e-22	-7.72384476e-03	7.72384476e-03
2220            	1.21642732e-02	2.90826694e-01	-2.78662420e-01	4.55591291e-01	5.64489950e-01	-1.08898659e-01	3.36694304e-01	2.84744557e-01	-7.60267076e-03	-7.79259873e-22	-7.60267076e-03	7.60267076e-03
2230            	1.22554697e-02	2.90102654e-01	-2.77847185e-01	4.54359871e-01	5.62807662e-01	-1.08447791e-01	3.35627727e-01	2.83974919e-01	-7.65966854e-03	-7.78691030e-22	-7.65966854e-03	7.65966854e-03
2240            	1.22579004e-02	2.91689323e-01	-2.79431422e-01	4.56896596e-01	5.65881291e-01	-1.08984695e-01	3.37432993e-01	2.85560372e-01	-7.66118774e-03	-7.80273764e-22	-7.66118774e-03	7.66118774e-03
2250            	1.20485448e-02	2.90208638e-01	-2.78160094e-01	4.54694986e-01	5.63382985e-01	-1.08688000e-01	3.36035492e-01	2.84184366e-01	-7.53034051e-03	-7.74325199e-22	-7.53034051e-03	7.53034051e-03
2260            	1.21552130e-02	2.90788073e-01	-2.78632860e-01	4.55536746e-01	5.64274582e-01	-1.08737836e-01	3.36506209e-01	2.84710467e-01	-7.59700811e-03	-7.78447489e-22	-7.59700811e-03	7.59700811e-03
2270            	1.19318864e-02	2.90137811e-01	-2.78205924e-01	4.54674988e-01	5.63262302e-01	-1.08587314e-01	3.35924808e-01	2.84171868e-01	-7.45742901e-03	-7.79837035e-22	-7.45742901e-03	7.45742901e-03
2280            	1.18756942e-02	2.91697848e-01	-2.79822153e-01	4.57216001e-01	5.66481350e-01	-1.09265349e-01	3.37873349e-01	2.85760000e-01	-7.42230889e-03	-7.79565185e-22	-7.42230889e-03	7.42230889e-03
2290            	1.21295127e-02	2.91764325e-01	-2.79634813e-01	4.57119310e-01	5.66355054e-01	-1.09235743e-01	3.37795399e-01	2.85699569e-01	-7.58094541e-03	-7.75242987e-22	-7.58094541e-03	7.58094541e-03
2300            	1.19504720e-02	2.91207490e-01	-2.79257018e-01	4.56371606e-01	5.65388746e-01	-1.09017140e-01	3.37202943e-01	2.85232254e-01	-7.46904498e-03	-7.76742196e-22	-7.46904498e-03	7.46904498e-03
2310            	1.22713456e-02	2.91976049e-01	-2.79704704e-01	4.57344602e-01	5.66658975e-01	-1.09314373e-01	3.37986674e-01	2.85840376e-01	-7.66959101e-03	-7.80188253e-22	-7.66959101e-03	7.66959101e-03
2320            	1.22734063e-02	2.90571023e-01	-2.78297616e-01	4.55094911e-01	5.63674956e-01	-1.08580045e-01	3.36127501e-01	2.84434319e-01	-7.67087891e-03	-7.83959545e-22	-7.67087891e-03	7.67087891e-03
2330            	1.23183104e-02	2.90711791e-01	-2.78393480e-01	4.55284217e-01	5.63994740e-01	-1.08710523e-01	3.36352632e-01	2.84552636e-01	-7.69894400e-03	-7.88538200e-22	-7.69894400e-03	7.69894400e-03
2340            	1.21775463e-02	2.90830194e-01	-2.78652648e-01	4.55586273e-01	5.64299731e-01	-1.08713458e-01	3.36506594e-01	2.84741421e-01	-7.61096643e-03	-7.81249295e-22	-7.61096643e-03	7.61096643e-03
2350            	1.24520888e-02	2.90601048e-01	-2.78148959e-01	4.55000006e-01	5.63453379e-01	-1.08453373e-01	3.35953376e-01	2.84375004e-01	-7.78255548e-03	-7.84353471e-22	-7.78255548e-03	7.78255548e-03
2360            	1.24525221e-02	2.90948803e-01	-2.78496281e-01	4.55556066e-01	5.64372299e-01	-1.08816232e-01	3.36594265e-01	2.84722542e-01	-7.78282630e-03	-7.96234580e-22	-7.78282630e-03	7.78282630e-03
2370            	1.27702962e-02	2.90849632e-01	-2.78079336e-01	4.55143174e-01	5.63680910e-01	-1.08537736e-01	3.36109323e-01	2.84464484e-01	-7.98143512e-03	-7.96331963e-22	-7.98143512e-03	7.98143512e-03
2380            	1.25505457e-02	2.91223703e-01	-2.78673157e-01	4.55917488e-01	5.64714601e-01	-1.08797112e-01	3.36755857e-01	2.84948430e-01	-7.84409108e-03	-7.99417590e-22	-7.84409108e-03	7.84409108e-03
2390            	1.24784212e-02	2.91045961e-01	-2.78567540e-01	4.55690800e-01	5.64323553e-01	-1.08632753e-01	3.36478153e-01	2.84806750e-01	-7.79901327e-03	-7.86484980e-22	-7.79901327e-03	7.79901327e-03
2400            	1.24258556e-02	2.90698294e-01	-2.78272438e-01	4.55176585e-01	5.63817865e-01	-1.08641280e-01	3.36229573e-01	2.84485366e-01	-7.76615975e-03	-7.87021598e-22	-7.76615975e-03	7.76615975e-03
2410            	1.23987908e-02	2.91171727e-01	-2.78772936e-01	4.55955730e-01	5.64746725e-01	-1.08790994e-01	3.36768860e-01	2.84972331e-01	-7.74924428e-03	-7.85035119e-22	-7.74924428e-03	7.74924428e-03
2420            	1.24319366e-02	2.90386330e-01	-2.77954393e-01	4.54672578e-01	5.63076213e-01	-1.08403635e-01	3.35739924e-01	2.84170361e-01	-7.76996034e-03	-7.91388491e-22	-7.76996034e-03	7.76996034e-03
2430            	1.24116403e-02	2.91255319e-01	-2.78843679e-01	4.56079199e-01	5.64835075e-01	-1.08755876e-01	3.36795475e-01	2.85049499e-01	-7.75727520e-03	-7.87458228e-22	-7.75727520e-03	7.75727520e-03
2440            	1.23962235e-02	2.90566657e-01	-2.78170433e-01	4.54989672e-01	5.63600544e-01	-1.08610872e-01	3.36105708e-01	2.84368545e-01	-7.74763970e-03	-7.86079757e-22	-7.74763970e-03	7.74763970e-03
2450            	1.23430061e-02	2.91360712e-01	-2.79017706e-01	4.56302734e-01	5.65172453e-01	-1.08869720e-01	3.37021087e-01	2.85189209e-01	-7.71437883e-03	-7.86637813e-22	-7.71437883e-03	7.71437883e-03
2460            	1.25414061e-02	2.91080006e-01	-2.78538600e-01	4.55694885e-01	5.64551573e-01	-1.08856688e-01	3.36704131e-01	2.84809303e-01	-7.83837883e-03	-7.99390873e-22	-7.83837883e-03	7.83837883e-03
2470            	1.25451016e-02	2.90845891e-01	-2.78300789e-01	4.55317344e-01	5.63931829e-01	-1.08614485e-01	3.36273157e-01	2.84573340e-01	-7.84068848e-03	-7.95027476e-22	-7.84068848e-03	7.84068848e-03
2480            	1.24897275e-02	2.90984308e-01	-2.78494581e-01	4.55583112e-01	5.64221042e-01	-1.08637931e-01	3.36429487e-01	2.84739445e-01	-7.80607968e-03	-7.92669294e-22	-7.80607968e-03	7.80607968e-03
2490            	1.29208933e-02	2.90942690e-01	-2.78021797e-01	4.55171589e-01	5.63748608e-01	-1.08577018e-01	3.36162813e-01	2.84482243e-01	-8.07555834e-03	-8.04071009e-22	-8.07555834e-03	8.07555834e-03
2500            	1.24977749e-02	2.91175479e-01	-2.78677704e-01	4.55882546e-01	5.64672864e-01	-1.08790318e-01	3.36731591e-01	2.84926591e-01	-7.81110932e-03	-7.94941049e-22	-7.81110932e-03	7.81110932e-03
2510            	1.23635456e-02	2.90884009e-01	-2.78520463e-01	4.55523578e-01	5.64146954e-01	-1.08623376e-01	3.36385165e-01	2.84702236e-01	-7.72721598e-03	-7.89250664e-22	-7.72721598e-03	7.72721598e-03
2520            	1.24098923e-02	2.90693944e-01	-2.78284051e-01	4.55182396e-01	5.63835974e-01	-1.08653578e-01	3.36244776e-01	2.84488997e-01	-7.75618271e-03	-7.91414324e-22	-7.75618271e-03	7.75618271e-03
2530            	1.25825834e-02	2.90810012e-01	-2.78227429e-01	4.55229953e-01	5.63879310e-01	-1.08649357e-01	3.36264334e-01	2.84518721e-01	-7.86411463e-03	-7.97238414e-22	-7.86411463e-03	7.86411463e-03
2540            	1.24722181e-02	2.91071531e-01	-2.78599313e-01	4.55736676e-01	5.64290781e-01	-1.08554106e-01	3.36422443e-01	2.84835422e-01	-7.79513630e-03	-7.90423157e-22	-7.79513630e-03	7.79513630e-03
2550            	1.24561165e-02	2.91421446e-01	-2.78965329e-01	4.56309420e-01	5.65122649e-01	-1.08813229e-01	3.36967939e-01	2.85193388e-01	-7.78507281e-03	-7.94268920e-22	-7.78507281e-03	7.78507281e-03
2560            	1.24362489e-02	2.90828705e-01	-2.78392456e-01	4.55376929e-01	5.63945410e-01	-1.08568481e-01	3.36256945e-01	2.84610580e-01	-7.77265553e-03	-7.81289009e-22	-7.77265553e-03	7.77265553e-03
2570            	1.23784927e-02	2.91580356e-01	-2.79201863e-01	4.56625775e-01	5.65593015e-01	-1.08967240e-01	3.37280127e-01	2.85391109e-01	-7.73655794e-03	-7.93511707e-22	-7.73655794e-03	7.73655794e-03
2580            	1.21811097e-02	2.90600412e-01	-2.78419302e-01	4.55215771e-01	5.63727685e-01	-1.08511915e-01	3.36119800e-01	2.84509857e-01	-7.61319354e-03	-7.73360205e-22	-7.61319354e-03	7.61319354e-03
2590            	1.24353711e-02	2.91128259e-01	-2.78692888e-01	4.55856917e-01	5.64573450e-01	-1.08716533e-01	3.36644992e-01	2.84910573e-01	-7.77210693e-03	-7.85211469e-22	-7.77210693e-03	7.77210693e-03
2600            	1.20860498e-02	2.91170598e-01	-2.79084549e-01	4.56204117e-01	5.65165174e-01	-1.08961057e-01	3.37063116e-01	2.85127573e-01	-7.55378111e-03	-7.84702698e-22	-7.55378111e-03	7.55378111e-03
2610            	1.21868797e-02	2.91405737e-01	-2.79218857e-01	4.56499675e-01	5.65412585e-01	-1.08912910e-01	3.37162748e-01	2.85312297e-01	-7.61679984e-03	-7.78278343e-22	-7.61679984e-03	7.61679984e-03
2620            	1.24048010e-02	2.91317725e-01	-2.78912924e-01	4.56184519e-01	5.64937188e-01	-1.08752669e-01	3.36844929e-01	2.85115324e-01	-7.75300063e-03	-7.84599730e-22	-7.75300063e-03	7.75300063e-03
2630            	1.19963150e-02	2.91602909e-01	-2.79606594e-01	4.56967602e-01	5.66159519e-01	-1.09191917e-01	3.37675718e-01	2.85604751e-01	-7.49769689e-03	-7.86292339e-22	-7.49769689e-03	7.49769689e-03
2640            	1.22280700e-02	2.91789577e-01	-2.79561507e-01	4.57080868e-01	5.65999348e-01	-1.08918481e-01	3.37458914e-01	2.85675542e-01	-7.64254372e-03	-7.73940199e-22	-7.64254372e-03	7.64254372e-03
2650            	1.22466669e-02	2.91139883e-01	-2.78893216e-01	4.56026480e-01	5.64889415e-01	-1.08862935e-01	3.36876175e-01	2.85016550e-01	-7.65416680e-03	-7.81560515e-22	-7.65416680e-03	7.65416680e-03
2660            	1.20665624e-02	2.91235385e-01	-2.79168822e-01	4.56323366e-01	5.65265697e-01	-1.08942331e-01	3.37104014e-01	2.85202104e-01	-7.54160152e-03	-7.79118596e-22	-7.54160152e-03	7.54160152e-03
2670            	1.24818782e-02	2.91776435e-01	-2.79294557e-01	4.56856793e-01	5.65785946e-01	-1.08929153e-01	3.37357549e-01	2.85535496e-01	-7.80117388e-03	-7.87321028e-22	-7.80117388e-03	7.80117388e-03
2680            	1.21108654e-02	2.91320979e-01	-2.79210114e-01	4.56424874e-01	5.65501006e-01	-1.09076131e-01	3.37288569e-01	2.85265547e-01	-7.56929087e-03	-7.87769293e-22	-7.56929087e-03	7.56929087e-03
2690            	1.23969010e-02	2.91699342e-01	-2.79302441e-01	4.56801426e-01	5.65786835e-01	-1.08985408e-01	3.37386121e-01	2.85500892e-01	-7.74806315e-03	-7.89887536e-22	-7.74806315e-03	7.74806315e-03
2700            	1.23620325e-02	2.91610049e-01	-2.79248016e-01	4.56686452e-01	5.65620023e-01	-1.08933570e-01	3.37276796e-01	2.85429033e-01	-7.72627030e-03	-7.84681929e-22	-7.72627030e-03	7.72627030e-03
2710            	1.23499457e-02	2.89636587e-01	-2.77286641e-01	4.53538583e-01	5.61592228e-01	-1.08053645e-01	3.34822936e-01	2.83461614e-01	-7.71871607e-03	-7.89662342e-22	-7.71871607e-03	7.71871607e-03
2720            	1.25457728e-02	2.92094978e-01	-2.79549205e-01	4.57315346e-01	5.66446115e-01	-1.09130768e-01	3.37788441e-01	2.85822091e-01	-7.84110798e-03	-8.01869801e-22	-7.84110798e-03	7.84110798e-03
2730            	1.23349560e-02	2.91549334e-01	-2.79214378e-01	4.56610969e-01	5.65608293e-01	-1.08997324e-01	3.37302809e-01	2.85381856e-01	-7.70934753e-03	-7.86213524e-22	-7.70934753e-03	7.70934753e-03
2740            	1.25653155e-02	2.91344377e-01	-2.78779062e-01	4.56098751e-01	5.64827975e-01	-1.08729224e-01	3.36778600e-01	2.85061719e-01	-7.85332219e-03	-7.97242218e-22	-7.85332219e-03	7.85332219e-03
2750            	1.21453568e-02	2.90999992e-01	-2.78854636e-01	4.55883703e-01	5.64730314e-01	-1.08846612e-01	3.36788463e-01	2.84927314e-01	-7.59084802e-03	-7.88195969e-22	-7.59084802e-03	7.59084802e-03
2760            	1.21657021e-02	2.91126912e-01	-2.78961210e-01	4.56070497e-01	5.64848310e-01	-1.08777812e-01	3.36813061e-01	2.85044061e-01	-7.60356379e-03	-7.80495991e-22	-7.60356379e-03	7.60356379e-03
2770            	1.22107530e-02	2.91834248e-01	-2.79623495e-01	4.57166195e-01	5.66221050e-01	-1.09054855e-01	3.37637952e-01	2.85728872e-01	-7.63172064e-03	-7.78360858e-22	-7.63172064e-03	7.63172064e-03
2780            	1.21556446e-02	2.90879945e-01	-2.78724301e-01	4.55683397e-01	5.64457214e-01	-1.08773817e-01	3.36615515e-01	2.84802123e-01	-7.59727786e-03	-7.85885124e-22	-7.59727786e-03	7.59727786e-03
2790            	1.18302716e-02	2.90847476e-01	-2.79017204e-01	4.55891744e-01	5.64686448e-01	-1.08794704e-01	3.36740576e-01	2.84932340e-01	-7.39391972e-03	-7.80545855e-22	-7.39391972e-03	7.39391972e-03
2800            	1.18323985e-02	2.91207872e-01	-2.79375473e-01	4.56466676e-01	5.65367372e-01	-1.08900696e-01	3.37134034e-01	2.85291672e-01	-7.39524907e-03	-7.67585081e-22	-7.39524907e-03	7.39524907e-03
2810            	1.19913157e-02	2.91538813e-01	-2.79547498e-01	4.56869049e-01	5.65845567e-01	-1.08976518e-01	3.37411043e-01	2.85543155e-01	-7.49457228e-03	-7.76096242e-22	-7.49457228e-03	7.49457228e-03
2820            	1.18462084e-02	2.90612697e-01	-2.78766488e-01	4.55503348e-01	5.64132723e-01	-1.08629375e-01	3.36381049e-01	2.84689593e-01	-7.40388028e-03	-7.77354830e-22	-7.40388028e-03	7.40388028e-03
2830            	1.21677437e-02	2.91501244e-01	-2.79333500e-01	4.56667795e-01	5.65668648e-01	-1.09000853e-01	3.37334751e-01	2.85417372e-01	-7.60483984e-03	-7.79061769e-22	-7.60483984e-03	7.60483984e-03
2840            	1.20560188e-02	2.90932391e-01	-2.78876372e-01	4.55847010e-01	5.64672035e-01	-1.08825025e-01	3.36748530e-01	2.84904381e-01	-7.53501176e-03	-7.77428859e-22	-7.53501176e-03	7.53501176e-03
2850            	1.23220204e-02	2.92119003e-01	-2.79796983e-01	4.57532789e-01	5.66693569e-01	-1.09160780e-01	3.37927175e-01	2.85957993e-01	-7.70126278e-03	-7.86897226e-22	-7.70126278e-03	7.70126278e-03
2860            	1.20482768e-02	2.89978037e-01	-2.77929760e-01	4.54326238e-01	5.62843890e-01	-1.08517653e-01	3.35680772e-01	2.83953898e-01	-7.53017303e-03	-7.85607335e-22	-7.53017303e-03	7.53017303e-03
2870            	1.22892295e-02	2.91768992e-01	-2.79479763e-01	4.56999004e-01	5.66010987e-01	-1.09011982e-01	3.37511484e-01	2.85624378e-01	-7.68076845e-03	-7.93575763e-22	-7.68076845e-03	7.68076845e-03
2880            	1.21867052e-02	2.91449484e-01	-2.79262779e-01	4.56569811e-01	5.65639973e-01	-1.09070162e-01	3.37355067e-01	2.85356132e-01	-7.61669074e-03	-7.83439133e-22	-7.61669074e-03	7.61669074e-03
2890            	1.24232726e-02	2.90560836e-01	-2.78137563e-01	4.54958719e-01	5.63407523e-01	-1.08448803e-01	3.35928163e-01	2.84349200e-01	-7.76454535e-03	-7.83614755e-22	-7.76454535e-03	7.76454535e-03
2900            	1.25105046e-02	2.91046046e-01	-2.78535541e-01	4.55665270e-01	5.64301879e-01	-1.08636609e-01	3.36469244e-01	2.84790794e-01	-7.81906537e-03	-7.99300177e-22	-7.81906537e-03	7.81906537e-03
2910            	1.22414574e-02	2.90691324e-01	-2.78449867e-01	4.55312953e-01	5.64063822e-01	-1.08750869e-01	3.36407345e-01	2.84570596e-01	-7.65091085e-03	-7.85832178e-22	-7.65091085e-03	7.65091085e-03
2920            	1.23586522e-02	2.91898076e-01	-2.79539424e-01	4.57150000e-01	5.66128884e-01	-1.08978884e-01	3.37553884e-01	2.85718750e-01	-7.72415764e-03	-7.88528839e-22	-7.72415764e-03	7.72415764e-03
2930            	1.25378932e-02	2.90484331e-01	-2.77946438e-01	4.54744615e-01	5.63106294e-01	-1.08361679e-01	3.35733986e-01	2.84215384e-01	-7.83618327e-03	-7.93269119e-22	-7.83618327e-03	7.83618327e-03
2940            	1.24638713e-02	2.91604627e-01	-2.79140756e-01	4.56596306e-01	5.65610609e-01	-1.09014303e-01	3.37312456e-01	2.85372691e-01	-7.78991955e-03	-7.93591208e-22	-7.78991955e-03	7.78991955e-03
2950            	1.23386260e-02	2.90934825e-01	-2.78596199e-01	4.55624819e-01	5.64286399e-01	-1.08661580e-01	3.36473989e-01	2.84765512e-01	-7.71164123e-03	-7.99855323e-22	-7.71164123e-03	7.71164123e-03
2960            	1.23647588e-02	2.91332471e-01	-2.78967712e-01	4.56240146e-01	5.65022413e-01	-1.08782267e-01	3.36902340e-01	2.85150091e-01	-7.72797424e-03	-8.00653807e-22	-7.72797424e-03	7.72797424e-03
2970            	1.22140175e-02	2.90852177e-01	-2.78638159e-01	4.55592269e-01	5.64333767e-01	-1.08741498e-01	3.36537632e-01	2.84745168e-01	-7.63376096e-03	-7.93409238e-22	-7.63376096e-03	7.63376096e-03
2980            	1.24108804e-02	2.91274713e-01	-2.78863833e-01	4.56110837e-01	5.64703498e-01	-1.08592661e-01	3.36648080e-01	2.85069273e-01	-7.75680025e-03	-7.86531558e-22	-7.75680025e-03	7.75680025e-03
2990            	1.21230722e-02	2.91159413e-01	-2.79036340e-01	4.56156603e-01	5.64983302e-01	-1.08826700e-01	3.36905001e-01	2.85097877e-01	-7.57692014e-03	-7.85423449e-22	-7.57692014e-03	7.57692014e-03
3000            	1.23385037e-02	2.90490881e-01	-2.78152377e-01	4.54914607e-01	5.63436375e-01	-1.08521768e-01	3.35979072e-01	2.84321629e-01	-7.71156481e-03	-7.96908076e-22	-7.71156481e-03	7.71156481e-03
3010            	1.22895294e-02	2.91853667e-01	-2.79564138e-01	4.57134244e-01	5.66121051e-01	-1.08986807e-01	3.37553929e-01	2.85708903e-01	-7.68095588e-03	-7.91129896e-22	-7.68095588e-03	7.68095588e-03
3020            	1.22246848e-02	2.90604699e-01	-2.78380014e-01	4.55187771e-01	5.63813931e-01	-1.08626160e-01	3.36220046e-01	2.84492357e-01	-7.64042800e-03	-7.93487118e-22	-7.64042800e-03	7.64042800e-03
3030            	1.29148470e-02	2.92283061e-01	-2.79368214e-01	4.57321021e-01	5.66360367e-01	-1.09039346e-01	3.37699857e-01	2.85825638e-01	-8.07177935e-03	-8.12430794e-22	-8.07177935e-03	8.07177935e-03
3040            	1.24156436e-02	2.91092966e-01	-2.78677322e-01	4.55816230e-01	5.64717455e-01	-1.08901225e-01	3.36809340e-01	2.84885144e-01	-7.75977725e-03	-8.03238107e-22	-7.75977725e-03	7.75977725e-03
3050            	1.26159074e-02	2.90424786e-01	-2.77808879e-01	4.54586932e-01	5.62840949e-01	-1.08254017e-01	3.35547483e-01	2.84116832e-01	-7.88494212e-03	-7.87307445e-22	-7.88494212e-03	7.88494212e-03
3060            	1.28159003e-02	2.91701061e-01	-2.78885161e-01	4.56468978e-01	5.65359897e-01	-1.08890920e-01	3.37125408e-01	2.85293111e-01	-8.00993770e-03	-8.02034562e-22	-8.00993770e-03	8.00993770e-03
3070            	1.25591888e-02	2.91129467e-01	-2.78570278e-01	4.55759797e-01	5.64401359e-01	-1.08641562e-01	3.36521461e-01	2.84849873e-01	-7.84949299e-03	-7.93725602e-22	-7.84949299e-03	7.84949299e-03
3080            	1.24729179e-02	2.91916843e-01	-2.79443925e-01	4.57088615e-01	5.66154210e-01	-1.09065595e-01	3.37609902e-01	2.85680384e-01	-7.79557369e-03	-7.96427205e-22	-7.79557369e-03	7.79557369e-03
3090            	1.25296253e-02	2.91720703e-01	-2.79191078e-01	4.56729425e-01	5.65671934e-01	-1.08942509e-01	3.37307222e-01	2.85455891e-01	-7.83101583e-03	-7.91970161e-22	-7.83101583e-03	7.83101583e-03
3100            	1.27131780e-02	2.90474484e-01	-2.77761306e-01	4.54588633e-01	5.62808791e-01	-1.08220158e-01	3.35514474e-01	2.84117895e-01	-7.94573626e-03	-7.88910460e-22	-7.94573626e-03	7.94573626e-03
3110            	1.26982603e-02	2.91453232e-01	-2.78754972e-01	4.56166563e-01	5.65045817e-01	-1.08879254e-01	3.36962536e-01	2.85104102e-01	-7.93641266e-03	-8.03606025e-22	-7.93641266e-03	7.93641266e-03
3120            	1.27914435e-02	2.90943953e-01	-2.78152510e-01	4.55277170e-01	5.63727959e-01	-1.08450789e-01	3.36089374e-01	2.84548232e-01	-7.99465221e-03	-8.00762577e-22	-7.99465221e-03	7.99465221e-03
3130            	1.27942731e-02	2.90894933e-01	-2.78100660e-01	4.55196474e-01	5.63625923e-01	-1.08429450e-01	3.36027686e-01	2.84497796e-01	-7.99642066e-03	-8.01451947e-22	-7.99642066e-03	7.99642066e-03
3140            	1.26319536e-02	2.92175465e-01	-2.79543511e-01	4.57375181e-01	5.66421178e-01	-1.09045997e-01	3.37733588e-01	2.85859488e-01	-7.89497099e-03	-7.94974685e-22	-7.89497099e-03	7.89497099e-03
3150            	1.22953525e-02	2.91457417e-01	-2.79162065e-01	4.56495586e-01	5.65481829e-01	-1.08986243e-01	3.37234036e-01	2.85309741e-01	-7.68459531e-03	-7.82804806e-22	-7.68459531e-03	7.68459531e-03
3160            	1.19884953e-02	2.90604017e-01	-2.78615522e-01	4.55375631e-01	5.63961483e-01	-1.08585852e-01	3.36273667e-01	2.84609769e-01	-7.49280954e-03	-7.76903461e-22	-7.49280954e-03	7.49280954e-03
3170            	1.22722056e-02	2.91349339e-01	-2.79077133e-01	4.56341178e-01	5.64991789e-01	-1.08650612e-01	3.36821200e-01	2.85213236e-01	-7.67012847e-03	-7.79953451e-22	-7.67012847e-03	7.67012847e-03
3180            	1.21907641e-02	2.91828612e-01	-2.79637848e-01	4.57173167e-01	5.66360830e-01	-1.09187662e-01	3.37774246e-01	2.85733230e-01	-7.61922758e-03	-7.83601510e-22	-7.61922758e-03	7.61922758e-03
3190            	1.20811952e-02	2.91636954e-01	-2.79555759e-01	4.56954171e-01	5.66000765e-01	-1.09046594e-01	3.37523680e-01	2.85596357e-01	-7.55074703e-03	-7.78973398e-22	-7.55074703e-03	7.55074703e-03
3200            	1.23079829e-02	2.91811520e-01	-2.79503537e-01	4.57052046e-01	5.65898650e-01	-1.08846605e-01	3.37372628e-01	2.85657528e-01	-7.69248933e-03	-7.74757310e-22	-7.69248933e-03	7.69248933e-03
3210            	1.21617876e-02	2.91145309e-01	-2.78983522e-01	4.56103065e-01	5.65119101e-01	-1.09016036e-01	3.37067568e-01	2.85064415e-01	-7.60111728e-03	-7.83241276e-22	-7.60111728e-03	7.60111728e-03
3220            	1.22518672e-02	2.91710386e-01	-2.79458519e-01	4.56935124e-01	5.65900688e-01	-1.08965565e-01	3.37433126e-01	2.85584452e-01	-7.65741699e-03	-7.83484381e-22	-7.65741699e-03	7.65741699e-03
3230            	1.21858043e-02	2.91629810e-01	-2.79444006e-01	4.56859052e-01	5.65966254e-01	-1.09107202e-01	3.37536728e-01	2.85536908e-01	-7.61612766e-03	-7.85027972e-22	-7.61612766e-03	7.61612766e-03
3240            	1.23886918e-02	2.91154490e-01	-2.78765798e-01	4.55936230e-01	5.64658546e-01	-1.08722316e-01	3.36690431e-01	2.84960144e-01	-7.74293238e-03	-7.77124204e-22	-7.74293238e-03	7.74293238e-03
3250            	1.20210841e-02	2.91597284e-01	-2.79576200e-01	4.56938787e-01	5.66104733e-01	-1.09165946e-01	3.37635340e-01	2.85586742e-01	-7.51317755e-03	-7.79718007e-22	-7.51317755e-03	7.51317755e-03
3260            	1.21434532e-02	2.91748827e-01	-2.79605374e-01	4.57083361e-01	5.66020259e-01	-1.08936898e-01	3.37478579e-01	2.85677100e-01	-7.58965825e-03	-7.76849344e-22	-7.58965825e-03	7.58965825e-03
3270            	1.21108811e-02	2.91507710e-01	-2.79396829e-01	4.56723631e-01	5.65730502e-01	-1.09006871e-01	3.37368686e-01	2.85452269e-01	-7.56930067e-03	-7.80564166e-22	-7.56930067e-03	7.56930067e-03
3280            	1.20861565e-02	2.91044514e-01	-2.78958358e-01	4.56002298e-01	5.64757683e-01	-1.08755386e-01	3.36756535e-01	2.85001436e-01	-7.55384779e-03	-7.70668486e-22	-7.55384779e-03	7.55384779e-03
3290            	1.20411220e-02	2.91583464e-01	-2.79542342e-01	4.56900644e-01	5.65822254e-01	-1.08921609e-01	3.37371932e-01	2.85562903e-01	-7.52570125e-03	-7.77271973e-22	-7.52570125e-03	7.52570125e-03
3300            	1.25375036e-02	2.91745557e-01	-2.79208053e-01	4.56762888e-01	5.65766240e-01	-1.09003352e-01	3.37384796e-01	2.85476805e-01	-7.83593975e-03	-7.93862562e-22	-7.83593975e-03	7.83593975e-03
3310            	1.18847353e-02	2.90493417e-01	-2.78608681e-01	4.55281678e-01	5.63902081e-01	-1.08620403e-01	3.36261242e-01	2.84551049e-01	-7.42795959e-03	-7.70638023e-22	-7.42795959e-03	7.42795959e-03
3320            	1.23091291e-02	2.92107621e-01	-2.79798492e-01	4.57524890e-01	5.66617092e-01	-1.09092202e-01	3.37854647e-01	2.85953056e-01	-7.69320570e-03	-7.88497026e-22	-7.69320570e-03	7.69320570e-03
3330            	1.22081064e-02	2.91288093e-01	-2.79079987e-01	4.56294464e-01	5.65179194e-01	-1.08884729e-01	3.37031961e-01	2.85184040e-01	-7.63006651e-03	-7.78603448e-22	-7.63006651e-03	7.63006651e-03
3340            	1.20973190e-02	2.91345668e-01	-2.79248349e-01	4.56475214e-01	5.65349401e-01	-1.08874187e-01	3.37111794e-01	2.85297009e-01	-7.56082435e-03	-7.81055856e-22	-7.56082435e-03	7.56082435e-03
3350            	1.21667566e-02	2.92713948e-01	-2.80547191e-01	4.58608911e-01	5.68123116e-01	-1.09514205e-01	3.38818661e-01	2.86630570e-01	-7.60422289e-03	-7.83829127e-22	-7.60422289e-03	7.60422289e-03
