# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
1860            	smoothSolver	1.71734900e-04	1.52425220e-05	2	5.46943190e-04	5.36902480e-05	2	false	smoothSolver	1.27429550e-05	4.34136760e-07	4	true	smoothSolver	9.87307460e-06	3.97078770e-07	4	true	GAMG	9.59595420e-03	7.25196620e-04	1	true
1861            	smoothSolver	1.81770420e-04	1.41699630e-05	2	5.43474410e-04	5.23844290e-05	2	false	smoothSolver	1.22109480e-05	4.24058790e-07	4	true	smoothSolver	8.76812930e-06	3.79336740e-07	4	true	GAMG	9.38888530e-03	7.23697820e-04	1	true
1862            	smoothSolver	1.74359390e-04	1.53768700e-05	2	5.58736090e-04	1.00303810e-05	4	false	smoothSolver	1.25216460e-05	4.52790830e-07	4	true	smoothSolver	8.91481960e-06	3.90265960e-07	4	true	GAMG	1.00461000e-02	7.81378080e-04	1	true
1863            	smoothSolver	1.83032370e-04	1.58345630e-05	2	5.50981750e-04	1.00842650e-05	4	false	smoothSolver	1.27905040e-05	4.41668800e-07	4	true	smoothSolver	8.67680140e-06	3.51978760e-07	4	true	GAMG	9.74270510e-03	7.73473930e-04	1	true
1864            	smoothSolver	1.79136900e-04	1.64740210e-05	2	5.77592900e-04	1.02471060e-05	4	false	smoothSolver	1.29678650e-05	4.61623950e-07	4	true	smoothSolver	8.69134260e-06	3.46094300e-07	4	true	GAMG	9.94889840e-03	7.11871070e-04	1	true
1865            	smoothSolver	1.80951600e-04	1.57022960e-05	2	5.76265570e-04	1.03758600e-05	4	false	smoothSolver	1.31254490e-05	4.47957310e-07	4	true	smoothSolver	8.62138870e-06	3.28444270e-07	4	true	GAMG	9.49297970e-03	6.63261900e-04	1	true
1866            	smoothSolver	1.75385400e-04	1.66848430e-05	2	5.85773120e-04	1.16095900e-05	4	false	smoothSolver	1.31236610e-05	4.49847120e-07	4	true	smoothSolver	8.44417530e-06	3.30090030e-07	4	true	GAMG	9.49846590e-03	6.85666750e-04	1	true
1867            	smoothSolver	1.80557410e-04	1.47795760e-05	2	5.83540150e-04	1.03296150e-05	4	false	smoothSolver	1.33019430e-05	4.45089700e-07	4	true	smoothSolver	8.38400290e-06	3.34971320e-07	4	true	GAMG	9.54830590e-03	6.74371660e-04	1	true
1868            	smoothSolver	1.71706250e-04	1.50006810e-05	2	5.87349970e-04	1.20988670e-05	4	false	smoothSolver	1.31440020e-05	4.37091030e-07	4	true	smoothSolver	8.29824390e-06	3.33739400e-07	4	true	GAMG	1.04658640e-02	8.17016500e-04	1	true
1869            	smoothSolver	1.79079300e-04	1.48302400e-05	2	5.73668510e-04	1.03727130e-05	4	false	smoothSolver	1.29978430e-05	4.50660580e-07	4	true	smoothSolver	8.25228930e-06	3.29819410e-07	4	true	GAMG	1.02657840e-02	8.14453510e-04	1	true
1870            	smoothSolver	1.68976290e-04	1.56496850e-05	2	5.87584330e-04	1.03163910e-05	4	false	smoothSolver	1.36359270e-05	4.35732170e-07	4	true	smoothSolver	8.63819980e-06	3.35801380e-07	4	true	GAMG	1.03442750e-02	8.20521330e-04	1	true
1871            	smoothSolver	1.78573740e-04	1.63068790e-05	2	6.10470780e-04	1.16176070e-05	4	false	smoothSolver	1.36979190e-05	4.83156310e-07	4	true	smoothSolver	8.66753160e-06	3.36915560e-07	4	true	GAMG	1.00591320e-02	8.01939180e-04	1	true
1872            	smoothSolver	1.77658780e-04	1.56682120e-05	2	6.06330450e-04	5.79908860e-05	2	false	smoothSolver	1.35440330e-05	4.37729540e-07	4	true	smoothSolver	9.60958910e-06	3.67076700e-07	4	true	GAMG	1.02695360e-02	7.50899350e-04	1	true
1873            	smoothSolver	1.85114970e-04	1.53082200e-05	2	6.21611890e-04	1.11657820e-05	4	false	smoothSolver	1.36643280e-05	4.68407350e-07	4	true	smoothSolver	8.71188070e-06	3.71815370e-07	4	true	GAMG	1.03188820e-02	7.90183920e-04	1	true
1874            	smoothSolver	1.74141620e-04	1.58500300e-05	2	6.11206580e-04	1.08942430e-05	4	false	smoothSolver	1.33894480e-05	4.57931380e-07	4	true	smoothSolver	8.72081300e-06	3.33000370e-07	4	true	GAMG	1.06196520e-02	8.21973030e-04	1	true
1875            	smoothSolver	1.87320240e-04	1.64247100e-05	2	6.27772050e-04	1.16162480e-05	4	false	smoothSolver	1.33765610e-05	4.57547740e-07	4	true	smoothSolver	8.97633800e-06	3.51041090e-07	4	true	GAMG	1.02261560e-02	7.44460900e-04	1	true
1876            	smoothSolver	1.77871650e-04	1.63739660e-05	2	6.19575290e-04	1.10839430e-05	4	false	smoothSolver	1.36801660e-05	4.73272680e-07	4	true	smoothSolver	9.35864320e-06	3.52838730e-07	4	true	GAMG	1.05579120e-02	7.74136710e-04	1	true
1877            	smoothSolver	1.85614520e-04	1.68800470e-05	2	6.27977790e-04	1.17561330e-05	4	false	smoothSolver	1.32338330e-05	4.44172110e-07	4	true	smoothSolver	8.37941260e-06	3.26509330e-07	4	true	GAMG	1.00490070e-02	7.47549030e-04	1	true
1878            	smoothSolver	1.80213940e-04	1.65717470e-05	2	6.39253880e-04	1.09178280e-05	4	false	smoothSolver	1.33657360e-05	4.71787100e-07	4	true	smoothSolver	8.55569920e-06	3.50361420e-07	4	true	GAMG	1.02407720e-02	7.62854470e-04	1	true
1879            	smoothSolver	1.86951200e-04	1.50140550e-05	2	6.22443970e-04	1.13511260e-05	4	false	smoothSolver	1.32146240e-05	4.51190100e-07	4	true	smoothSolver	7.96908260e-06	3.32238690e-07	4	true	GAMG	1.01537970e-02	7.68223040e-04	1	true
1880            	smoothSolver	1.78908140e-04	1.61059170e-05	2	6.40684210e-04	1.19722050e-05	4	false	smoothSolver	1.35230390e-05	4.73666450e-07	4	true	smoothSolver	8.71985620e-06	3.71360760e-07	4	true	GAMG	1.08756850e-02	8.33681670e-04	1	true
1881            	smoothSolver	1.83908990e-04	1.54371140e-05	2	6.26518700e-04	6.02418220e-05	2	false	smoothSolver	1.32783120e-05	4.57164520e-07	4	true	smoothSolver	8.53313290e-06	3.15843670e-07	4	true	GAMG	9.84723900e-03	7.75626610e-04	1	true
1882            	smoothSolver	1.71900490e-04	1.70189210e-05	2	6.28474500e-04	1.28679470e-05	4	false	smoothSolver	1.34155640e-05	4.61921780e-07	4	true	smoothSolver	8.61595130e-06	3.45300500e-07	4	true	GAMG	1.05971470e-02	8.07687590e-04	1	true
1883            	smoothSolver	1.84855310e-04	1.60273330e-05	2	6.15580850e-04	1.26634600e-05	4	false	smoothSolver	1.36616680e-05	4.78486290e-07	4	true	smoothSolver	9.31121050e-06	3.74324290e-07	4	true	GAMG	9.93515600e-03	7.17664090e-04	1	true
1884            	smoothSolver	1.77529170e-04	1.60496500e-05	2	6.14071450e-04	1.12315500e-05	4	false	smoothSolver	1.35795490e-05	4.61148970e-07	4	true	smoothSolver	8.89276420e-06	3.56484000e-07	4	true	GAMG	1.07207590e-02	8.16381530e-04	1	true
1885            	smoothSolver	1.83819400e-04	1.57912370e-05	2	5.98293710e-04	1.12210700e-05	4	false	smoothSolver	1.36196090e-05	4.44669840e-07	4	true	smoothSolver	8.64754020e-06	3.36443370e-07	4	true	GAMG	1.00907150e-02	8.35288350e-04	1	true
1886            	smoothSolver	1.75337990e-04	1.63496510e-05	2	5.82146770e-04	1.01343930e-05	4	false	smoothSolver	1.31234570e-05	4.26097090e-07	4	true	smoothSolver	8.44500760e-06	2.96518890e-07	4	true	GAMG	1.05085770e-02	8.05879520e-04	1	true
1887            	smoothSolver	1.90324210e-04	1.70434690e-05	2	6.04424400e-04	1.06160380e-05	4	false	smoothSolver	1.33653020e-05	4.51110090e-07	4	true	smoothSolver	8.56623630e-06	3.18541280e-07	4	true	GAMG	1.01860370e-02	7.51323750e-04	1	true
1888            	smoothSolver	1.77102510e-04	1.71430300e-05	2	5.76295700e-04	1.10824490e-05	4	false	smoothSolver	1.35295270e-05	4.88554750e-07	4	true	smoothSolver	9.07604120e-06	3.66556870e-07	4	true	GAMG	1.06506110e-02	7.56774500e-04	1	true
1889            	smoothSolver	1.93298960e-04	1.69433090e-05	2	5.98488320e-04	1.17757840e-05	4	false	smoothSolver	1.35890080e-05	4.63825990e-07	4	true	smoothSolver	8.80927540e-06	3.51073420e-07	4	true	GAMG	9.95209960e-03	7.34942620e-04	1	true
1890            	smoothSolver	1.82785080e-04	1.62318750e-05	2	5.90606910e-04	1.01198550e-05	4	false	smoothSolver	1.33865490e-05	4.76852130e-07	4	true	smoothSolver	8.78130480e-06	3.67515180e-07	4	true	GAMG	1.03716640e-02	7.83971400e-04	1	true
1891            	smoothSolver	1.94395190e-04	1.62815030e-05	2	6.28671550e-04	1.13674680e-05	4	false	smoothSolver	1.37586100e-05	5.11135170e-07	4	true	smoothSolver	9.12831610e-06	3.98816270e-07	4	true	GAMG	1.02985270e-02	8.17048340e-04	1	true
1892            	smoothSolver	1.81333890e-04	1.70983610e-05	2	6.15803550e-04	1.12855280e-05	4	false	smoothSolver	1.36596620e-05	4.82923900e-07	4	true	smoothSolver	8.87762080e-06	3.37836120e-07	4	true	GAMG	1.06818850e-02	8.36359080e-04	1	true
1893            	smoothSolver	1.87599700e-04	1.64046850e-05	2	5.98169700e-04	1.08674040e-05	4	false	smoothSolver	1.38821520e-05	4.82739370e-07	4	true	smoothSolver	8.74685030e-06	3.46085700e-07	4	true	GAMG	1.05220140e-02	8.15741390e-04	1	true
1894            	smoothSolver	1.79669220e-04	1.62486300e-05	2	5.71903720e-04	5.66236730e-05	2	false	smoothSolver	1.34081230e-05	4.54146790e-07	4	true	smoothSolver	9.34231710e-06	3.41828470e-07	4	true	GAMG	1.08850660e-02	7.94213960e-04	1	true
1895            	smoothSolver	1.92817890e-04	1.63259340e-05	2	6.13817490e-04	1.06206070e-05	4	false	smoothSolver	1.33049170e-05	4.56456760e-07	4	true	smoothSolver	9.28900780e-06	3.60147620e-07	4	true	GAMG	1.05773480e-02	8.19991190e-04	1	true
1896            	smoothSolver	1.79405190e-04	1.59967910e-05	2	5.81297110e-04	5.81195910e-05	2	false	smoothSolver	1.31000650e-05	4.30198040e-07	4	true	smoothSolver	9.34138270e-06	3.36702610e-07	4	true	GAMG	1.08827050e-02	8.54375060e-04	1	true
1897            	smoothSolver	1.86704700e-04	1.63503530e-05	2	6.28920820e-04	1.18452460e-05	4	false	smoothSolver	1.37133120e-05	4.70525040e-07	4	true	smoothSolver	9.01208160e-06	3.45185380e-07	4	true	GAMG	1.04112750e-02	8.40274710e-04	1	true
1898            	smoothSolver	1.82460100e-04	1.77052580e-05	2	6.38300770e-04	1.24077790e-05	4	false	smoothSolver	1.37619630e-05	4.70535600e-07	4	true	smoothSolver	9.42806610e-06	3.39726540e-07	4	true	GAMG	1.09256340e-02	7.72878080e-04	1	true
1899            	smoothSolver	1.85937290e-04	1.62376550e-05	2	6.19344080e-04	1.01826600e-05	4	false	smoothSolver	1.38566170e-05	4.68818060e-07	4	true	smoothSolver	8.98698890e-06	3.42421720e-07	4	true	GAMG	9.99484160e-03	7.22553320e-04	1	true
1900            	smoothSolver	1.79721870e-04	1.79242750e-05	2	5.78887490e-04	1.01612430e-05	4	false	smoothSolver	1.36534340e-05	4.77813760e-07	4	true	smoothSolver	8.85846950e-06	3.61842420e-07	4	true	GAMG	1.03234280e-02	7.23350600e-04	1	true
1901            	smoothSolver	1.87505600e-04	1.60359800e-05	2	5.86343680e-04	1.04138080e-05	4	false	smoothSolver	1.31659110e-05	4.33448450e-07	4	true	smoothSolver	8.18697830e-06	3.30809290e-07	4	true	GAMG	9.73212250e-03	6.77871200e-04	1	true
1902            	smoothSolver	1.80520940e-04	1.61781140e-05	2	5.90280160e-04	1.02286910e-05	4	false	smoothSolver	1.35680480e-05	4.80990680e-07	4	true	smoothSolver	8.81073770e-06	3.75024710e-07	4	true	GAMG	1.04363510e-02	7.80198530e-04	1	true
1903            	smoothSolver	1.84561480e-04	1.51119180e-05	2	5.82118670e-04	1.05104930e-05	4	false	smoothSolver	1.33983300e-05	4.52961780e-07	4	true	smoothSolver	8.41584890e-06	3.36068660e-07	4	true	GAMG	9.94461170e-03	7.74641720e-04	1	true
1904            	smoothSolver	1.72468630e-04	1.55990680e-05	2	5.74854660e-04	9.67617350e-06	4	false	smoothSolver	1.33362890e-05	4.58040310e-07	4	true	smoothSolver	8.69131040e-06	3.64502630e-07	4	true	GAMG	1.01529110e-02	7.95914160e-04	1	true
1905            	smoothSolver	1.82106930e-04	1.58812060e-05	2	5.88323320e-04	1.03066100e-05	4	false	smoothSolver	1.37154810e-05	4.60405460e-07	4	true	smoothSolver	9.13715250e-06	3.70258310e-07	4	true	GAMG	1.01085680e-02	8.00913130e-04	1	true
1906            	smoothSolver	1.77635820e-04	1.62538710e-05	2	5.77216950e-04	1.00406710e-05	4	false	smoothSolver	1.36005380e-05	4.56426460e-07	4	true	smoothSolver	9.57646820e-06	3.68281500e-07	4	true	GAMG	9.88800850e-03	7.19826370e-04	1	true
1907            	smoothSolver	1.85335230e-04	1.55810600e-05	2	5.86805200e-04	9.72271790e-06	4	false	smoothSolver	1.34347120e-05	4.44195880e-07	4	true	smoothSolver	8.67733330e-06	3.46995650e-07	4	true	GAMG	9.84190490e-03	7.34104320e-04	1	true
1908            	smoothSolver	1.74807150e-04	1.52928260e-05	2	5.73534740e-04	9.62986330e-06	4	false	smoothSolver	1.31045840e-05	4.33177100e-07	4	true	smoothSolver	9.08165090e-06	3.23213280e-07	4	true	GAMG	1.00767650e-02	7.85751330e-04	1	true
1909            	smoothSolver	1.78838560e-04	1.48211490e-05	2	5.77328480e-04	1.02186940e-05	4	false	smoothSolver	1.33415760e-05	4.50408540e-07	4	true	smoothSolver	8.79722420e-06	3.52091410e-07	4	true	GAMG	9.86603800e-03	7.91165420e-04	1	true
1910            	smoothSolver	1.75450900e-04	1.64506570e-05	2	5.97706070e-04	1.15198690e-05	4	false	smoothSolver	1.35559600e-05	4.48906970e-07	4	true	smoothSolver	9.10887310e-06	3.15039510e-07	4	true	GAMG	1.01488230e-02	7.49682220e-04	1	true
1911            	smoothSolver	1.79923600e-04	1.55798690e-05	2	6.05360950e-04	1.13457320e-05	4	false	smoothSolver	1.38946800e-05	4.80927530e-07	4	true	smoothSolver	8.76273130e-06	3.63332430e-07	4	true	GAMG	9.89323280e-03	7.06301000e-04	1	true
1912            	smoothSolver	1.85395970e-04	1.71212370e-05	2	6.29471350e-04	1.22637590e-05	4	false	smoothSolver	1.34367820e-05	4.73525490e-07	4	true	smoothSolver	8.79830140e-06	3.44311350e-07	4	true	GAMG	1.01793230e-02	7.30849290e-04	1	true
1913            	smoothSolver	1.85362840e-04	1.51042050e-05	2	6.04414180e-04	1.03020500e-05	4	false	smoothSolver	1.34972110e-05	4.83194870e-07	4	true	smoothSolver	8.73967640e-06	3.68524190e-07	4	true	GAMG	9.99887710e-03	7.41523430e-04	1	true
1914            	smoothSolver	1.79270780e-04	1.61740930e-05	2	6.04627370e-04	1.13546190e-05	4	false	smoothSolver	1.32929550e-05	4.69172520e-07	4	true	smoothSolver	8.63440090e-06	3.54737800e-07	4	true	GAMG	1.04157570e-02	8.16856020e-04	1	true
1915            	smoothSolver	1.83154420e-04	1.58283210e-05	2	5.92196130e-04	1.08690240e-05	4	false	smoothSolver	1.33689050e-05	4.53953040e-07	4	true	smoothSolver	8.71306190e-06	3.08000460e-07	4	true	GAMG	1.00175430e-02	8.10665540e-04	1	true
1916            	smoothSolver	1.70268730e-04	1.56804530e-05	2	5.76574640e-04	1.10127650e-05	4	false	smoothSolver	1.30344120e-05	4.53278080e-07	4	true	smoothSolver	8.16228210e-06	3.38463040e-07	4	true	GAMG	1.01011790e-02	7.90040200e-04	1	true
1917            	smoothSolver	1.80961260e-04	1.55949930e-05	2	5.72825970e-04	1.02106330e-05	4	false	smoothSolver	1.34106160e-05	4.58470080e-07	4	true	smoothSolver	8.79336800e-06	3.59071060e-07	4	true	GAMG	9.29634700e-03	7.70331170e-04	1	true
1918            	smoothSolver	1.78633840e-04	1.54637770e-05	2	5.73943990e-04	5.71136110e-05	2	false	smoothSolver	1.31718040e-05	4.47641690e-07	4	true	smoothSolver	9.13478000e-06	3.67192660e-07	4	true	GAMG	9.96528060e-03	8.00731300e-04	1	true
1919            	smoothSolver	1.84784110e-04	1.53293070e-05	2	5.92306530e-04	9.90169670e-06	4	false	smoothSolver	1.33265480e-05	4.47145820e-07	4	true	smoothSolver	8.49139840e-06	3.50444800e-07	4	true	GAMG	1.01118810e-02	8.45172600e-04	1	true
1920            	smoothSolver	1.80789180e-04	1.63301110e-05	2	6.18804620e-04	1.06814910e-05	4	false	smoothSolver	1.37062840e-05	4.99246650e-07	4	true	smoothSolver	9.28020050e-06	3.71266030e-07	4	true	GAMG	1.09019800e-02	7.99976760e-04	1	true
1921            	smoothSolver	1.88615930e-04	1.65446480e-05	2	6.24605010e-04	5.93203070e-05	2	false	smoothSolver	1.39515300e-05	4.68671400e-07	4	true	smoothSolver	9.15723330e-06	3.75827750e-07	4	true	GAMG	9.94151950e-03	7.25325030e-04	1	true
1922            	smoothSolver	1.79116940e-04	1.65106750e-05	2	6.00400540e-04	5.93271310e-05	2	false	smoothSolver	1.35109040e-05	4.63068240e-07	4	true	smoothSolver	8.61888750e-06	3.49266790e-07	4	true	GAMG	1.04449230e-02	7.39623020e-04	1	true
1923            	smoothSolver	1.92938400e-04	1.65821630e-05	2	6.14570530e-04	1.00638600e-05	4	false	smoothSolver	1.35181050e-05	4.81725490e-07	4	true	smoothSolver	8.51394660e-06	3.83141170e-07	4	true	GAMG	9.86490780e-03	6.97019330e-04	1	true
1924            	smoothSolver	1.81576690e-04	1.66282780e-05	2	6.09863910e-04	1.09915610e-05	4	false	smoothSolver	1.32347160e-05	4.78463930e-07	4	true	smoothSolver	8.55177950e-06	3.73453000e-07	4	true	GAMG	1.02667300e-02	7.72259630e-04	1	true
1925            	smoothSolver	1.85635560e-04	1.50344140e-05	2	6.10157020e-04	1.03263190e-05	4	false	smoothSolver	1.38477520e-05	4.99253980e-07	4	true	smoothSolver	8.33396930e-06	3.73463000e-07	4	true	GAMG	9.97353970e-03	8.02591540e-04	1	true
1926            	smoothSolver	1.72794650e-04	1.54523920e-05	2	6.00780780e-04	1.05780290e-05	4	false	smoothSolver	1.34455000e-05	4.58965550e-07	4	true	smoothSolver	8.31498160e-06	3.51898960e-07	4	true	GAMG	1.03713870e-02	7.92752520e-04	1	true
1927            	smoothSolver	1.79825180e-04	1.48389360e-05	2	5.83840530e-04	5.66241550e-05	2	false	smoothSolver	1.31379630e-05	4.48367360e-07	4	true	smoothSolver	8.25821740e-06	3.34025410e-07	4	true	GAMG	9.95312260e-03	7.02733840e-04	1	true
1928            	smoothSolver	1.74254110e-04	1.65143310e-05	2	5.94660680e-04	1.22618670e-05	4	false	smoothSolver	1.38578100e-05	5.00695780e-07	4	true	smoothSolver	9.52281800e-06	3.96310080e-07	4	true	GAMG	1.04490770e-02	8.05541920e-04	1	true
1929            	smoothSolver	1.85590200e-04	1.59721420e-05	2	6.11527630e-04	1.18339540e-05	4	false	smoothSolver	1.35818810e-05	4.68788980e-07	4	true	smoothSolver	9.18969010e-06	3.58295980e-07	4	true	GAMG	9.95476570e-03	7.41691480e-04	1	true
1930            	smoothSolver	1.77309170e-04	1.60691830e-05	2	5.81721180e-04	1.10156250e-05	4	false	smoothSolver	1.33612410e-05	4.59918780e-07	4	true	smoothSolver	8.92627490e-06	3.50554970e-07	4	true	GAMG	1.06096660e-02	8.33583730e-04	1	true
1931            	smoothSolver	1.82739950e-04	1.54936050e-05	2	6.10008040e-04	1.01220640e-05	4	false	smoothSolver	1.36398790e-05	4.64540580e-07	4	true	smoothSolver	8.96989430e-06	3.46546070e-07	4	true	GAMG	1.03558280e-02	8.49607580e-04	1	true
1932            	smoothSolver	1.78148330e-04	1.64816710e-05	2	6.17853490e-04	1.19394590e-05	4	false	smoothSolver	1.38968200e-05	4.66770180e-07	4	true	smoothSolver	9.53625070e-06	3.45561580e-07	4	true	GAMG	1.03063880e-02	8.11664270e-04	1	true
1933            	smoothSolver	1.84215780e-04	1.67182120e-05	2	6.07134210e-04	1.04814690e-05	4	false	smoothSolver	1.40815790e-05	4.82565830e-07	4	true	smoothSolver	9.51969590e-06	4.06443620e-07	4	true	GAMG	1.01414190e-02	7.69482550e-04	1	true
1934            	smoothSolver	1.73599800e-04	1.70262930e-05	2	5.76512660e-04	1.08188560e-05	4	false	smoothSolver	1.34741940e-05	4.51751930e-07	4	true	smoothSolver	9.38598150e-06	3.62521160e-07	4	true	GAMG	1.03740640e-02	8.16682760e-04	1	true
1935            	smoothSolver	1.89265700e-04	1.62528920e-05	2	5.77392890e-04	1.10038630e-05	4	false	smoothSolver	1.35506400e-05	4.78189300e-07	4	true	smoothSolver	8.89422170e-06	3.90382390e-07	4	true	GAMG	9.71497190e-03	7.82752980e-04	1	true
1936            	smoothSolver	1.81657000e-04	1.68955110e-05	2	5.73163580e-04	9.93969680e-06	4	false	smoothSolver	1.37370330e-05	4.97606960e-07	4	true	smoothSolver	9.36136420e-06	4.43827150e-07	4	true	GAMG	1.01129710e-02	7.93239060e-04	1	true
1937            	smoothSolver	1.90894070e-04	1.54017640e-05	2	5.72889890e-04	9.77360360e-06	4	false	smoothSolver	1.34315910e-05	4.62214650e-07	4	true	smoothSolver	8.70324030e-06	3.64203090e-07	4	true	GAMG	9.74138990e-03	8.15755530e-04	1	true
1938            	smoothSolver	1.79240090e-04	1.65688960e-05	2	5.67951340e-04	9.63150670e-06	4	false	smoothSolver	1.35427300e-05	4.88244040e-07	4	true	smoothSolver	9.16173200e-06	4.06307980e-07	4	true	GAMG	1.01723850e-02	8.47361190e-04	1	true
1939            	smoothSolver	1.83085050e-04	1.61930400e-05	2	5.63239260e-04	9.90052390e-06	4	false	smoothSolver	1.36121640e-05	4.67200150e-07	4	true	smoothSolver	9.08724980e-06	3.61588910e-07	4	true	GAMG	1.00596040e-02	7.73190220e-04	1	true
1940            	smoothSolver	1.79525560e-04	1.62863510e-05	2	5.85043180e-04	5.77497010e-05	2	false	smoothSolver	1.35423480e-05	4.90601990e-07	4	true	smoothSolver	9.55634280e-06	4.15656220e-07	4	true	GAMG	1.01752290e-02	7.43707200e-04	1	true
1941            	smoothSolver	1.89070850e-04	1.67422240e-05	2	6.08420660e-04	1.21959030e-05	4	false	smoothSolver	1.45245880e-05	5.25592230e-07	4	true	smoothSolver	1.03737210e-05	4.44346520e-07	4	true	GAMG	1.00058870e-02	7.77128440e-04	1	true
1942            	smoothSolver	1.74789420e-04	1.60219090e-05	2	5.86382280e-04	1.03249850e-05	4	false	smoothSolver	1.41188880e-05	4.84878490e-07	4	true	smoothSolver	9.66168810e-06	4.09319680e-07	4	true	GAMG	1.07932840e-02	8.42547590e-04	1	true
1943            	smoothSolver	1.84736440e-04	1.56401640e-05	2	6.30270090e-04	1.09390810e-05	4	false	smoothSolver	1.36517290e-05	4.63280260e-07	4	true	smoothSolver	9.14070730e-06	3.65401340e-07	4	true	GAMG	1.05174960e-02	8.54693180e-04	1	true
1944            	smoothSolver	1.80571440e-04	1.72654120e-05	2	6.17078660e-04	1.15025610e-05	4	false	smoothSolver	1.35071530e-05	4.45032270e-07	4	true	smoothSolver	9.30249910e-06	3.58408230e-07	4	true	GAMG	1.03991610e-02	7.63605520e-04	1	true
1945            	smoothSolver	1.85380890e-04	1.68698510e-05	2	6.29098810e-04	1.15158540e-05	4	false	smoothSolver	1.35218360e-05	4.55927300e-07	4	true	smoothSolver	8.90606040e-06	3.68201220e-07	4	true	GAMG	1.00451640e-02	7.34642260e-04	1	true
1946            	smoothSolver	1.85058960e-04	1.80979550e-05	2	6.34493720e-04	1.16171930e-05	4	false	smoothSolver	1.36281340e-05	4.80835690e-07	4	true	smoothSolver	9.02763160e-06	3.84976990e-07	4	true	GAMG	1.00149400e-02	6.98109750e-04	1	true
1947            	smoothSolver	1.88093880e-04	1.58488150e-05	2	6.08605250e-04	1.04390280e-05	4	false	smoothSolver	1.33688880e-05	4.67964440e-07	4	true	smoothSolver	8.78897610e-06	3.70822270e-07	4	true	GAMG	9.89947140e-03	7.11659420e-04	1	true
1948            	smoothSolver	1.77647660e-04	1.56105540e-05	2	5.97212470e-04	1.05228600e-05	4	false	smoothSolver	1.31187450e-05	4.64696960e-07	4	true	smoothSolver	8.88382320e-06	3.95765200e-07	4	true	GAMG	1.02650530e-02	7.90700560e-04	1	true
1949            	smoothSolver	1.84740500e-04	1.53073300e-05	2	6.18018790e-04	6.14573700e-05	2	false	smoothSolver	1.37665810e-05	4.73010700e-07	4	true	smoothSolver	9.26660960e-06	4.05566760e-07	4	true	GAMG	1.01837330e-02	7.94890000e-04	1	true
1950            	smoothSolver	1.70872770e-04	1.58505510e-05	2	6.08346640e-04	1.10346850e-05	4	false	smoothSolver	1.33422670e-05	4.50258240e-07	4	true	smoothSolver	8.96891720e-06	3.79956810e-07	4	true	GAMG	1.03849990e-02	7.79090860e-04	1	true
1951            	smoothSolver	1.82012440e-04	1.54343980e-05	2	6.11412660e-04	1.10013530e-05	4	false	smoothSolver	1.31996150e-05	4.54769080e-07	4	true	smoothSolver	9.04525960e-06	3.52421100e-07	4	true	GAMG	9.75316490e-03	7.70825050e-04	1	true
1952            	smoothSolver	1.78491110e-04	1.60376950e-05	2	6.07556690e-04	5.90326850e-05	2	false	smoothSolver	1.29592710e-05	4.64846530e-07	4	true	smoothSolver	9.29532330e-06	3.82055530e-07	4	true	GAMG	1.00214260e-02	7.46512810e-04	1	true
1953            	smoothSolver	1.83763920e-04	1.57613510e-05	2	6.27045360e-04	1.10097520e-05	4	false	smoothSolver	1.35857720e-05	4.78218690e-07	4	true	smoothSolver	8.78870250e-06	3.62522310e-07	4	true	GAMG	9.98119260e-03	8.41411490e-04	1	true
1954            	smoothSolver	1.74757740e-04	1.60842090e-05	2	6.09296720e-04	1.17428810e-05	4	false	smoothSolver	1.33451780e-05	4.55774160e-07	4	true	smoothSolver	9.35340870e-06	3.55667430e-07	4	true	GAMG	1.08488830e-02	8.79299730e-04	1	true
1955            	smoothSolver	1.87775560e-04	1.77178860e-05	2	6.62937310e-04	1.36398920e-05	4	false	smoothSolver	1.38533730e-05	4.82273830e-07	4	true	smoothSolver	9.41123920e-06	3.97065030e-07	4	true	GAMG	1.06055720e-02	8.29113260e-04	1	true
1956            	smoothSolver	1.77271360e-04	1.74954760e-05	2	6.08134430e-04	1.26653040e-05	4	false	smoothSolver	1.37969420e-05	4.76029610e-07	4	true	smoothSolver	9.21855090e-06	3.58313480e-07	4	true	GAMG	1.08113970e-02	7.65252150e-04	1	true
1957            	smoothSolver	1.91898320e-04	1.69868180e-05	2	6.23315610e-04	1.15677760e-05	4	false	smoothSolver	1.39260040e-05	4.76581610e-07	4	true	smoothSolver	9.36060840e-06	3.97085880e-07	4	true	GAMG	9.97819270e-03	6.83992380e-04	1	true
1958            	smoothSolver	1.81326510e-04	1.63895070e-05	2	6.15872560e-04	1.17107790e-05	4	false	smoothSolver	1.35703510e-05	4.79792850e-07	4	true	smoothSolver	8.89542220e-06	3.68736850e-07	4	true	GAMG	1.02146590e-02	7.38667740e-04	1	true
1959            	smoothSolver	1.88013140e-04	1.59890560e-05	2	6.17961290e-04	1.17071110e-05	4	false	smoothSolver	1.36753820e-05	4.86558770e-07	4	true	smoothSolver	8.80958010e-06	3.90322820e-07	4	true	GAMG	9.85012820e-03	7.88929080e-04	1	true
