# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
2352            	smoothSolver	2.01432390e-04	3.64183410e-06	4	7.07559420e-04	1.35921510e-05	4	false	smoothSolver	1.07122350e-05	4.00586010e-07	4	true	smoothSolver	6.35865790e-06	2.80888250e-07	4	true	GAMG	1.04632770e-02	8.52863120e-04	1	true
2353            	smoothSolver	2.10517850e-04	4.06182730e-06	4	7.25222530e-04	1.48167580e-05	4	false	smoothSolver	1.07477210e-05	4.05450100e-07	4	true	smoothSolver	6.57878450e-06	3.00796210e-07	4	true	GAMG	1.04729300e-02	8.56814740e-04	1	true
2354            	smoothSolver	2.25511910e-04	4.16722290e-06	4	7.38038600e-04	1.78688290e-05	4	false	smoothSolver	1.10617280e-05	4.06772060e-07	4	true	smoothSolver	6.89712980e-06	2.96977910e-07	4	true	GAMG	1.00562520e-02	7.25194100e-04	1	true
2355            	smoothSolver	2.13683350e-04	4.12797660e-06	4	7.34632860e-04	1.52615010e-05	4	false	smoothSolver	1.08647090e-05	4.23715580e-07	4	true	smoothSolver	7.19559020e-06	3.58595690e-07	4	true	GAMG	1.02116060e-02	7.21016210e-04	1	true
2356            	smoothSolver	2.09594570e-04	3.87705750e-06	4	7.17968220e-04	1.65539740e-05	4	false	smoothSolver	1.08775940e-05	4.01441730e-07	4	true	smoothSolver	7.25190840e-06	3.25685060e-07	4	true	GAMG	1.02901650e-02	7.92089890e-04	1	true
2357            	smoothSolver	2.10877100e-04	4.01101750e-06	4	7.02460360e-04	1.58991020e-05	4	false	smoothSolver	1.05465030e-05	3.95001220e-07	4	true	smoothSolver	6.91437920e-06	2.91756160e-07	4	true	GAMG	1.03962640e-02	7.84832400e-04	1	true
2358            	smoothSolver	2.02983550e-04	3.83063860e-06	4	6.79239570e-04	1.53365360e-05	4	false	smoothSolver	1.08041940e-05	3.81395860e-07	4	true	smoothSolver	6.40511380e-06	2.62491920e-07	4	true	GAMG	1.04644590e-02	7.94902100e-04	1	true
2359            	smoothSolver	2.04449450e-04	3.72322910e-06	4	6.96844580e-04	1.31891580e-05	4	false	smoothSolver	1.10179290e-05	4.11037350e-07	4	true	smoothSolver	6.35283370e-06	2.75739690e-07	4	true	GAMG	9.88007060e-03	7.49002000e-04	1	true
2360            	smoothSolver	2.09672240e-04	3.63256040e-06	4	6.90487440e-04	1.42779370e-05	4	false	smoothSolver	1.07700800e-05	3.90636980e-07	4	true	smoothSolver	6.30668290e-06	2.72295940e-07	4	true	GAMG	9.82266010e-03	7.26836960e-04	1	true
2361            	smoothSolver	2.13683360e-04	4.17176580e-06	4	7.32478500e-04	1.74790670e-05	4	false	smoothSolver	1.12403560e-05	4.35056960e-07	4	true	smoothSolver	6.62906290e-06	2.91531320e-07	4	true	GAMG	1.00383030e-02	8.15696340e-04	1	true
2362            	smoothSolver	2.10209200e-04	3.69042130e-06	4	7.09830050e-04	1.44355880e-05	4	false	smoothSolver	1.15482630e-05	4.20819940e-07	4	true	smoothSolver	6.70197240e-06	2.85884150e-07	4	true	GAMG	1.05369430e-02	8.77538600e-04	1	true
2363            	smoothSolver	2.24650740e-04	3.88723190e-06	4	7.66511180e-04	1.49203710e-05	4	false	smoothSolver	1.11532150e-05	4.09561960e-07	4	true	smoothSolver	6.88502540e-06	2.80548480e-07	4	true	GAMG	1.07986700e-02	9.16910380e-04	1	true
2364            	smoothSolver	2.13978350e-04	3.96387380e-06	4	7.29626800e-04	1.77694880e-05	4	false	smoothSolver	1.13375250e-05	4.24669510e-07	4	true	smoothSolver	7.28660450e-06	2.94079020e-07	4	true	GAMG	1.11302690e-02	8.75244410e-04	1	true
2365            	smoothSolver	2.42351640e-04	4.22105250e-06	4	7.78575610e-04	1.64067290e-05	4	false	smoothSolver	1.10527460e-05	4.18485220e-07	4	true	smoothSolver	6.83233310e-06	2.86840200e-07	4	true	GAMG	1.05918480e-02	7.56768650e-04	1	true
2366            	smoothSolver	2.27137920e-04	4.37981540e-06	4	7.34731490e-04	1.60598270e-05	4	false	smoothSolver	1.11538230e-05	4.11775830e-07	4	true	smoothSolver	7.68024890e-06	3.16389760e-07	4	true	GAMG	1.08433300e-02	8.32534710e-04	1	true
2367            	smoothSolver	2.19340350e-04	4.57870260e-06	4	7.51712560e-04	1.71170010e-05	4	false	smoothSolver	1.15592190e-05	4.28841010e-07	4	true	smoothSolver	7.58384610e-06	3.63434470e-07	4	true	GAMG	1.10022070e-02	8.26392100e-04	1	true
2368            	smoothSolver	2.07521340e-04	4.04912770e-06	4	7.09508460e-04	1.65907780e-05	4	false	smoothSolver	1.11189030e-05	3.98750180e-07	4	true	smoothSolver	6.73181090e-06	2.83350790e-07	4	true	GAMG	1.04841770e-02	7.63740760e-04	1	true
2369            	smoothSolver	2.08484820e-04	3.93334490e-06	4	7.01692500e-04	1.44803530e-05	4	false	smoothSolver	1.06561390e-05	3.81481640e-07	4	true	smoothSolver	6.75081010e-06	2.95889090e-07	4	true	GAMG	1.02677690e-02	7.92227260e-04	1	true
2370            	smoothSolver	2.02981840e-04	4.01060720e-06	4	7.21000400e-04	1.37714580e-05	4	false	smoothSolver	1.12271740e-05	4.31875530e-07	4	true	smoothSolver	7.17785190e-06	3.37140470e-07	4	true	GAMG	1.05354400e-02	7.73639220e-04	1	true
2371            	smoothSolver	2.11087120e-04	3.87264480e-06	4	7.12904970e-04	1.47577450e-05	4	false	smoothSolver	1.10851150e-05	4.45849750e-07	4	true	smoothSolver	7.26012210e-06	3.33294630e-07	4	true	GAMG	9.55467890e-03	7.23103240e-04	1	true
2372            	smoothSolver	2.08604920e-04	3.75982740e-06	4	6.82667950e-04	1.34636470e-05	4	false	smoothSolver	1.07594860e-05	4.40835200e-07	4	true	smoothSolver	7.27770350e-06	3.51899810e-07	4	true	GAMG	1.03742720e-02	8.17282850e-04	1	true
2373            	smoothSolver	2.10428870e-04	3.86530000e-06	4	6.88180800e-04	1.40012890e-05	4	false	smoothSolver	1.08845910e-05	4.31610590e-07	4	true	smoothSolver	7.36589630e-06	3.48261130e-07	4	true	GAMG	1.01959850e-02	8.03307450e-04	1	true
2374            	smoothSolver	2.27630350e-04	3.86973400e-06	4	7.42261380e-04	1.42044600e-05	4	false	smoothSolver	1.10991000e-05	4.47379210e-07	4	true	smoothSolver	7.55890920e-06	3.62921820e-07	4	true	GAMG	1.06030040e-02	8.29118550e-04	1	true
2375            	smoothSolver	2.36852000e-04	4.15920560e-06	4	7.20575060e-04	1.36897580e-05	4	false	smoothSolver	1.12602120e-05	4.36007140e-07	4	true	smoothSolver	7.64915390e-06	3.48411780e-07	4	true	GAMG	9.74053470e-03	7.00134580e-04	1	true
2376            	smoothSolver	2.20493220e-04	3.85417060e-06	4	6.80287190e-04	1.47404050e-05	4	false	smoothSolver	1.10753250e-05	4.33658350e-07	4	true	smoothSolver	7.64913300e-06	3.51896130e-07	4	true	GAMG	9.98118370e-03	7.74729640e-04	1	true
2377            	smoothSolver	2.14480440e-04	4.07322440e-06	4	7.26300520e-04	1.40383990e-05	4	false	smoothSolver	1.11312460e-05	4.42835980e-07	4	true	smoothSolver	7.33973120e-06	3.40060780e-07	4	true	GAMG	1.01911550e-02	8.08853000e-04	1	true
2378            	smoothSolver	2.07669660e-04	3.82864340e-06	4	6.78892600e-04	1.32826740e-05	4	false	smoothSolver	1.10664970e-05	4.38506340e-07	4	true	smoothSolver	7.31980590e-06	3.58636190e-07	4	true	GAMG	1.00760930e-02	7.83977090e-04	1	true
2379            	smoothSolver	1.96495970e-04	3.76267150e-06	4	6.68044440e-04	1.50247950e-05	4	false	smoothSolver	1.07290490e-05	4.29091200e-07	4	true	smoothSolver	6.58165020e-06	3.18692630e-07	4	true	GAMG	9.92550950e-03	7.68021050e-04	1	true
2380            	smoothSolver	1.91101000e-04	3.87454470e-06	4	6.40618270e-04	1.34785730e-05	4	false	smoothSolver	1.07326860e-05	4.43060150e-07	4	true	smoothSolver	6.82159190e-06	3.53281240e-07	4	true	GAMG	9.61469170e-03	6.76378200e-04	1	true
2381            	smoothSolver	1.97570160e-04	3.80010650e-06	4	6.39854530e-04	1.46470530e-05	4	false	smoothSolver	1.06564930e-05	4.31882080e-07	4	true	smoothSolver	6.75381030e-06	3.32928390e-07	4	true	GAMG	8.93821850e-03	6.74037000e-04	1	true
2382            	smoothSolver	1.88397560e-04	3.64007560e-06	4	6.66303500e-04	1.40053830e-05	4	false	smoothSolver	1.12120140e-05	4.40157770e-07	4	true	smoothSolver	6.77908750e-06	3.36695860e-07	4	true	GAMG	9.08462360e-03	6.34974200e-04	1	true
2383            	smoothSolver	1.96215540e-04	3.71772410e-06	4	7.18539250e-04	1.61087430e-05	4	false	smoothSolver	1.09643430e-05	4.36593080e-07	4	true	smoothSolver	6.65761770e-06	3.23868120e-07	4	true	GAMG	9.24661590e-03	6.98780130e-04	1	true
2384            	smoothSolver	1.99249390e-04	3.60022920e-06	4	6.78927510e-04	1.45859520e-05	4	false	smoothSolver	1.10184170e-05	4.25419660e-07	4	true	smoothSolver	6.77555010e-06	3.12758920e-07	4	true	GAMG	9.11500610e-03	6.46238880e-04	1	true
2385            	smoothSolver	1.95909600e-04	3.69618170e-06	4	7.01613230e-04	1.40221300e-05	4	false	smoothSolver	1.08524800e-05	4.21421640e-07	4	true	smoothSolver	6.54398490e-06	3.11089220e-07	4	true	GAMG	9.38604170e-03	6.81116600e-04	1	true
2386            	smoothSolver	2.01570800e-04	3.50317370e-06	4	6.91278090e-04	1.35239750e-05	4	false	smoothSolver	1.07293830e-05	4.11795020e-07	4	true	smoothSolver	6.72190380e-06	3.09358680e-07	4	true	GAMG	8.81549880e-03	6.65753440e-04	1	true
2387            	smoothSolver	1.94284060e-04	3.90986090e-06	4	6.80549610e-04	1.56328740e-05	4	false	smoothSolver	1.06732770e-05	4.17558040e-07	4	true	smoothSolver	6.44403710e-06	2.98854510e-07	4	true	GAMG	9.29023910e-03	7.17561270e-04	1	true
2388            	smoothSolver	1.84268400e-04	3.54052610e-06	4	6.43852590e-04	1.49376240e-05	4	false	smoothSolver	1.05543660e-05	4.15296720e-07	4	true	smoothSolver	6.18065790e-06	3.01714910e-07	4	true	GAMG	9.52122320e-03	6.54226930e-04	1	true
2389            	smoothSolver	1.81998090e-04	3.92859480e-06	4	6.45044760e-04	1.50629790e-05	4	false	smoothSolver	1.04005570e-05	4.27008680e-07	4	true	smoothSolver	6.02115790e-06	2.89694060e-07	4	true	GAMG	8.93870710e-03	6.70078610e-04	1	true
2390            	smoothSolver	1.84966140e-04	3.41176930e-06	4	6.47080070e-04	1.42121100e-05	4	false	smoothSolver	1.03290950e-05	4.20216910e-07	4	true	smoothSolver	5.97171820e-06	2.89028030e-07	4	true	GAMG	8.57216440e-03	6.58176690e-04	1	true
2391            	smoothSolver	1.85955750e-04	3.65807820e-06	4	6.64891910e-04	1.39521170e-05	4	false	smoothSolver	1.03622110e-05	4.22471510e-07	4	true	smoothSolver	5.77619960e-06	2.77640720e-07	4	true	GAMG	8.87346640e-03	6.52751880e-04	1	true
2392            	smoothSolver	1.92552880e-04	3.44218480e-06	4	6.62109360e-04	1.25240850e-05	4	false	smoothSolver	1.00432520e-05	3.99839160e-07	4	true	smoothSolver	5.57250740e-06	2.53051760e-07	4	true	GAMG	9.88176980e-03	7.12365990e-04	1	true
2393            	smoothSolver	1.92337650e-04	3.76079620e-06	4	6.52534220e-04	1.46974170e-05	4	false	smoothSolver	1.04474840e-05	4.10022530e-07	4	true	smoothSolver	5.72516260e-06	2.51679750e-07	4	true	GAMG	9.69314660e-03	6.61077720e-04	1	true
2394            	smoothSolver	1.99465590e-04	3.58764680e-06	4	6.92843960e-04	1.52181630e-05	4	false	smoothSolver	1.07832040e-05	4.19946530e-07	4	true	smoothSolver	6.32331290e-06	2.98196940e-07	4	true	GAMG	1.07230980e-02	7.29591270e-04	1	true
2395            	smoothSolver	1.96495390e-04	3.67185120e-06	4	6.68235810e-04	1.44798550e-05	4	false	smoothSolver	1.02554050e-05	4.15884680e-07	4	true	smoothSolver	5.87182030e-06	2.94582470e-07	4	true	GAMG	9.87639900e-03	6.51480880e-04	1	true
2396            	smoothSolver	1.95594380e-04	3.52131240e-06	4	6.70572980e-04	1.50616240e-05	4	false	smoothSolver	1.06347830e-05	3.93886470e-07	4	true	smoothSolver	6.40519820e-06	2.45661050e-07	4	true	GAMG	9.75723300e-03	6.60938980e-04	1	true
2397            	smoothSolver	1.99015880e-04	4.07141220e-06	4	7.26606590e-04	1.33722100e-05	4	false	smoothSolver	1.03563580e-05	3.97146290e-07	4	true	smoothSolver	6.33912050e-06	2.62056040e-07	4	true	GAMG	1.04578210e-02	7.22640170e-04	1	true
2398            	smoothSolver	1.91738630e-04	3.87811880e-06	4	6.90140430e-04	1.64789100e-05	4	false	smoothSolver	1.09100710e-05	4.19737750e-07	4	true	smoothSolver	6.70664280e-06	2.79365890e-07	4	true	GAMG	9.93306480e-03	6.90584330e-04	1	true
2399            	smoothSolver	1.99104820e-04	3.97344780e-06	4	6.88843710e-04	1.58717090e-05	4	false	smoothSolver	1.07855490e-05	3.95899860e-07	4	true	smoothSolver	7.13519880e-06	2.90873150e-07	4	true	GAMG	9.75897760e-03	6.83375040e-04	1	true
2400            	smoothSolver	1.92928870e-04	3.49085630e-06	4	6.49279150e-04	1.30053970e-05	4	false	smoothSolver	1.03156180e-05	3.76889930e-07	4	true	smoothSolver	6.23620430e-06	2.54642620e-07	4	true	GAMG	9.88371960e-03	6.52434960e-04	1	true
2401            	smoothSolver	1.99586620e-04	3.65179750e-06	4	7.11646890e-04	1.47534840e-05	4	false	smoothSolver	1.09177120e-05	4.08443180e-07	4	true	smoothSolver	6.53307510e-06	2.79183010e-07	4	true	GAMG	1.03347830e-02	7.19062310e-04	1	true
2402            	smoothSolver	1.99366940e-04	3.51871780e-06	4	7.11126730e-04	1.42724160e-05	4	false	smoothSolver	1.09481900e-05	4.02632470e-07	4	true	smoothSolver	6.23941900e-06	2.70618300e-07	4	true	GAMG	1.02904500e-02	7.78144160e-04	1	true
2403            	smoothSolver	2.08026720e-04	3.88725890e-06	4	7.32086990e-04	1.48699020e-05	4	false	smoothSolver	1.05043410e-05	3.97040340e-07	4	true	smoothSolver	6.60262370e-06	2.79796530e-07	4	true	GAMG	1.03535690e-02	8.47272990e-04	1	true
2404            	smoothSolver	2.29448420e-04	3.70263660e-06	4	7.36411290e-04	1.44315360e-05	4	false	smoothSolver	1.08492190e-05	4.16172070e-07	4	true	smoothSolver	6.90893210e-06	2.99543710e-07	4	true	GAMG	9.73302590e-03	6.34642480e-04	1	true
2405            	smoothSolver	2.12932740e-04	4.23376760e-06	4	7.04871480e-04	1.52467700e-05	4	false	smoothSolver	1.09093870e-05	4.12471030e-07	4	true	smoothSolver	7.20699790e-06	3.24377840e-07	4	true	GAMG	1.01405350e-02	7.56458380e-04	1	true
2406            	smoothSolver	2.01531300e-04	3.78421100e-06	4	7.08926640e-04	1.43733830e-05	4	false	smoothSolver	1.10738410e-05	4.24584860e-07	4	true	smoothSolver	7.57397800e-06	3.82042430e-07	4	true	GAMG	1.01653970e-02	7.65584470e-04	1	true
2407            	smoothSolver	1.99766630e-04	4.00423820e-06	4	6.81817610e-04	1.35848160e-05	4	false	smoothSolver	1.03718290e-05	3.98664850e-07	4	true	smoothSolver	6.99051280e-06	3.64333460e-07	4	true	GAMG	1.02363370e-02	8.26386390e-04	1	true
2408            	smoothSolver	1.90686710e-04	3.66339380e-06	4	6.50116220e-04	1.41532550e-05	4	false	smoothSolver	1.02242190e-05	3.84468550e-07	4	true	smoothSolver	6.57930900e-06	3.23373240e-07	4	true	GAMG	9.76074640e-03	7.97569170e-04	1	true
2409            	smoothSolver	1.97899240e-04	3.92209700e-06	4	6.81076790e-04	1.36313900e-05	4	false	smoothSolver	1.05373080e-05	4.15077960e-07	4	true	smoothSolver	7.05750380e-06	3.25238160e-07	4	true	GAMG	9.22136390e-03	6.70984040e-04	1	true
2410            	smoothSolver	1.93407140e-04	3.86672360e-06	4	6.77268670e-04	1.36196630e-05	4	false	smoothSolver	1.05656020e-05	4.17215870e-07	4	true	smoothSolver	6.78636500e-06	3.47498450e-07	4	true	GAMG	9.20246560e-03	6.73750040e-04	1	true
2411            	smoothSolver	1.97173430e-04	4.06001930e-06	4	6.40975030e-04	1.47168850e-05	4	false	smoothSolver	1.04467650e-05	4.20957600e-07	4	true	smoothSolver	6.85148490e-06	3.43431730e-07	4	true	GAMG	9.35974040e-03	7.21423790e-04	1	true
2412            	smoothSolver	1.97063680e-04	3.83646760e-06	4	6.40744400e-04	1.41589770e-05	4	false	smoothSolver	1.03370280e-05	4.23224010e-07	4	true	smoothSolver	6.66590220e-06	3.43523060e-07	4	true	GAMG	9.93922780e-03	7.80618560e-04	1	true
2413            	smoothSolver	2.13398640e-04	3.96559010e-06	4	7.13739580e-04	1.48846730e-05	4	false	smoothSolver	1.06328620e-05	4.05057850e-07	4	true	smoothSolver	7.44824700e-06	3.52901150e-07	4	true	GAMG	1.05376230e-02	8.39465230e-04	1	true
2414            	smoothSolver	2.03040290e-04	3.86431890e-06	4	6.73217430e-04	1.45371200e-05	4	false	smoothSolver	1.07471200e-05	4.31044270e-07	4	true	smoothSolver	7.22170960e-06	3.55267230e-07	4	true	GAMG	1.03769000e-02	7.84592080e-04	1	true
2415            	smoothSolver	2.28630020e-04	4.02778880e-06	4	7.23755320e-04	1.39715600e-05	4	false	smoothSolver	1.04232390e-05	3.97695670e-07	4	true	smoothSolver	7.44374090e-06	3.45885770e-07	4	true	GAMG	9.61904990e-03	7.43252280e-04	1	true
2416            	smoothSolver	2.15491710e-04	3.94360220e-06	4	7.10075670e-04	1.41955390e-05	4	false	smoothSolver	1.05713070e-05	3.97882440e-07	4	true	smoothSolver	7.87321490e-06	3.66821260e-07	4	true	GAMG	1.01245290e-02	8.21801460e-04	1	true
2417            	smoothSolver	2.05394890e-04	4.00091270e-06	4	7.19296450e-04	1.45525290e-05	4	false	smoothSolver	1.06205330e-05	4.32771730e-07	4	true	smoothSolver	7.37965370e-06	3.94470280e-07	4	true	GAMG	1.03321020e-02	8.50558030e-04	1	true
2418            	smoothSolver	2.03788650e-04	3.84610890e-06	4	6.95124120e-04	1.47780600e-05	4	false	smoothSolver	1.05549900e-05	4.16241990e-07	4	true	smoothSolver	7.33593470e-06	3.69773770e-07	4	true	GAMG	1.01628020e-02	8.53517810e-04	1	true
2419            	smoothSolver	1.99568640e-04	3.90154290e-06	4	6.94429060e-04	1.38384200e-05	4	false	smoothSolver	1.04120190e-05	3.90898680e-07	4	true	smoothSolver	6.88919440e-06	3.36763100e-07	4	true	GAMG	9.73091560e-03	7.68045930e-04	1	true
2420            	smoothSolver	2.02713210e-04	3.98506140e-06	4	6.72522430e-04	1.49259470e-05	4	false	smoothSolver	1.05123030e-05	3.99440630e-07	4	true	smoothSolver	7.18797400e-06	3.29018000e-07	4	true	GAMG	9.55918150e-03	7.23697100e-04	1	true
2421            	smoothSolver	2.08408080e-04	4.21781040e-06	4	7.11982750e-04	1.51616140e-05	4	false	smoothSolver	1.07473460e-05	4.19690290e-07	4	true	smoothSolver	7.33284810e-06	3.39525700e-07	4	true	GAMG	9.77600450e-03	7.98361260e-04	1	true
2422            	smoothSolver	2.00654150e-04	4.05686070e-06	4	7.02214510e-04	1.51515410e-05	4	false	smoothSolver	1.07146920e-05	4.02043930e-07	4	true	smoothSolver	7.12519740e-06	2.97789940e-07	4	true	GAMG	1.01755050e-02	8.63582490e-04	1	true
2423            	smoothSolver	2.18627420e-04	4.14690800e-06	4	7.75584320e-04	1.57813740e-05	4	false	smoothSolver	1.04849840e-05	4.12985830e-07	4	true	smoothSolver	7.41145550e-06	3.60051670e-07	4	true	GAMG	1.06573940e-02	8.40634710e-04	1	true
2424            	smoothSolver	2.28424130e-04	3.91009080e-06	4	7.22205380e-04	1.44247640e-05	4	false	smoothSolver	1.03440520e-05	3.93741310e-07	4	true	smoothSolver	6.88544610e-06	2.96422290e-07	4	true	GAMG	9.87899780e-03	7.41364370e-04	1	true
2425            	smoothSolver	2.13955920e-04	4.12065910e-06	4	6.95903340e-04	1.50828770e-05	4	false	smoothSolver	1.01779620e-05	3.67122340e-07	4	true	smoothSolver	6.82212460e-06	2.78608980e-07	4	true	GAMG	1.03379150e-02	8.06474870e-04	1	true
2426            	smoothSolver	2.03432020e-04	3.82691340e-06	4	6.63611350e-04	1.40437060e-05	4	false	smoothSolver	1.02116050e-05	3.91868690e-07	4	true	smoothSolver	7.28647800e-06	3.18358120e-07	4	true	GAMG	9.77935070e-03	8.05980370e-04	1	true
2427            	smoothSolver	2.02226040e-04	3.80489780e-06	4	6.80079710e-04	1.37052550e-05	4	false	smoothSolver	1.00377780e-05	3.78805550e-07	4	true	smoothSolver	6.84247570e-06	2.84585290e-07	4	true	GAMG	9.90440490e-03	7.70501460e-04	1	true
2428            	smoothSolver	1.90246020e-04	3.54402290e-06	4	6.79716540e-04	1.70733860e-05	4	false	smoothSolver	1.04446740e-05	3.92350600e-07	4	true	smoothSolver	6.67840820e-06	2.78406640e-07	4	true	GAMG	9.67404810e-03	7.03918480e-04	1	true
2429            	smoothSolver	1.89383690e-04	3.67363250e-06	4	6.79003710e-04	1.57939510e-05	4	false	smoothSolver	1.03478850e-05	3.81427070e-07	4	true	smoothSolver	6.52426500e-06	2.80964780e-07	4	true	GAMG	9.89057690e-03	7.37634730e-04	1	true
2430            	smoothSolver	1.93451440e-04	3.47416680e-06	4	6.92376650e-04	1.42201550e-05	4	false	smoothSolver	1.01376410e-05	3.82093370e-07	4	true	smoothSolver	6.36597150e-06	2.66934300e-07	4	true	GAMG	9.13423700e-03	7.15603870e-04	1	true
2431            	smoothSolver	1.96464430e-04	3.85023420e-06	4	6.58784650e-04	1.46944170e-05	4	false	smoothSolver	1.00338450e-05	3.79133380e-07	4	true	smoothSolver	6.81060980e-06	2.97207950e-07	4	true	GAMG	9.84069420e-03	8.13543740e-04	1	true
2432            	smoothSolver	1.95884030e-04	3.73028210e-06	4	6.58530580e-04	1.31689210e-05	4	false	smoothSolver	1.00586660e-05	3.94022040e-07	4	true	smoothSolver	6.55425150e-06	3.32867400e-07	4	true	GAMG	1.00406130e-02	7.78035740e-04	1	true
2433            	smoothSolver	2.12334570e-04	3.97282750e-06	4	7.13438560e-04	1.25340040e-05	4	false	smoothSolver	1.01495670e-05	3.81261740e-07	4	true	smoothSolver	6.62738130e-06	2.87322510e-07	4	true	GAMG	1.05718050e-02	8.02220240e-04	1	true
2434            	smoothSolver	2.27048570e-04	2.20399010e-05	2	7.29467520e-04	1.48700320e-05	4	false	smoothSolver	1.05065280e-05	4.07243630e-07	4	true	smoothSolver	7.22577260e-06	3.04725070e-07	4	true	GAMG	9.48285770e-03	6.72565320e-04	1	true
2435            	smoothSolver	2.15150310e-04	4.49588950e-06	4	7.06756250e-04	1.60822510e-05	4	false	smoothSolver	1.04619060e-05	4.20069600e-07	4	true	smoothSolver	7.20699870e-06	3.12088660e-07	4	true	GAMG	1.01991950e-02	8.76458620e-04	1	true
2436            	smoothSolver	2.11424800e-04	3.81618960e-06	4	7.07530100e-04	1.46406440e-05	4	false	smoothSolver	1.01909130e-05	3.91229980e-07	4	true	smoothSolver	7.14155280e-06	3.04878290e-07	4	true	GAMG	1.00313420e-02	8.86898080e-04	1	true
2437            	smoothSolver	2.00403770e-04	3.96869320e-06	4	6.81893540e-04	1.40573290e-05	4	false	smoothSolver	1.03828820e-05	4.05956690e-07	4	true	smoothSolver	6.66700640e-06	3.05340500e-07	4	true	GAMG	1.00524610e-02	8.49131220e-04	1	true
2438            	smoothSolver	1.91267610e-04	3.53683220e-06	4	6.98331350e-04	1.31950930e-05	4	false	smoothSolver	1.06449880e-05	4.24208180e-07	4	true	smoothSolver	6.51109890e-06	2.93546620e-07	4	true	GAMG	9.82583560e-03	7.42615350e-04	1	true
2439            	smoothSolver	1.88654360e-04	3.83708200e-06	4	6.55749610e-04	1.32054880e-05	4	false	smoothSolver	1.00436760e-05	3.88896330e-07	4	true	smoothSolver	6.18600160e-06	3.05198960e-07	4	true	GAMG	9.49564250e-03	7.20890510e-04	1	true
2440            	smoothSolver	1.99652050e-04	3.59501680e-06	4	6.88794400e-04	1.50023300e-05	4	false	smoothSolver	1.04520450e-05	3.92387600e-07	4	true	smoothSolver	6.52114390e-06	2.81821680e-07	4	true	GAMG	8.98274560e-03	7.28875570e-04	1	true
2441            	smoothSolver	2.05530760e-04	3.79097150e-06	4	6.85236430e-04	1.40628320e-05	4	false	smoothSolver	1.02190470e-05	3.84023320e-07	4	true	smoothSolver	6.42419030e-06	2.81152530e-07	4	true	GAMG	9.59350250e-03	8.44846770e-04	1	true
2442            	smoothSolver	2.03907760e-04	3.43633150e-06	4	6.49350490e-04	1.21260200e-05	4	false	smoothSolver	9.99502900e-06	3.81906540e-07	4	true	smoothSolver	6.28529890e-06	2.61359980e-07	4	true	GAMG	9.83880010e-03	8.23564230e-04	1	true
2443            	smoothSolver	2.13363020e-04	4.00000800e-06	4	6.84369790e-04	1.59060640e-05	4	false	smoothSolver	1.04367570e-05	3.93305540e-07	4	true	smoothSolver	6.92697600e-06	2.95898760e-07	4	true	GAMG	1.02744800e-02	8.37640180e-04	1	true
2444            	smoothSolver	2.29530570e-04	2.19832350e-05	2	6.96967590e-04	1.53265190e-05	4	false	smoothSolver	1.02801680e-05	4.10362370e-07	4	true	smoothSolver	6.64561520e-06	3.17227620e-07	4	true	GAMG	9.44769390e-03	6.86176240e-04	1	true
2445            	smoothSolver	2.15122260e-04	3.82882790e-06	4	6.78037870e-04	1.41764470e-05	4	false	smoothSolver	1.00250260e-05	3.75707680e-07	4	true	smoothSolver	6.42724450e-06	2.61927400e-07	4	true	GAMG	1.02117210e-02	8.55300310e-04	1	true
2446            	smoothSolver	2.05282630e-04	3.63377220e-06	4	6.54720560e-04	1.40528730e-05	4	false	smoothSolver	9.92925490e-06	3.62413760e-07	4	true	smoothSolver	6.33346990e-06	2.48085990e-07	4	true	GAMG	9.75757210e-03	8.14968170e-04	1	true
2447            	smoothSolver	2.05268640e-04	3.76764150e-06	4	6.36654750e-04	1.17739290e-05	4	false	smoothSolver	9.72240160e-06	3.48357620e-07	4	true	smoothSolver	6.24429350e-06	2.59505860e-07	4	true	GAMG	9.92745440e-03	8.08152320e-04	1	true
2448            	smoothSolver	1.98273750e-04	3.54520030e-06	4	6.42804130e-04	1.34499330e-05	4	false	smoothSolver	9.75540900e-06	3.54388500e-07	4	true	smoothSolver	5.61535880e-06	2.33188950e-07	4	true	GAMG	9.60163330e-03	7.42703200e-04	1	true
2449            	smoothSolver	2.00971590e-04	3.64802030e-06	4	6.40793590e-04	1.32229650e-05	4	false	smoothSolver	9.76290120e-06	3.56983640e-07	4	true	smoothSolver	5.94233280e-06	2.53165100e-07	4	true	GAMG	9.15584020e-03	7.06151520e-04	1	true
2450            	smoothSolver	2.03312810e-04	3.48168410e-06	4	6.66222990e-04	1.32331160e-05	4	false	smoothSolver	9.92891310e-06	3.71061530e-07	4	true	smoothSolver	5.94180730e-06	2.36436270e-07	4	true	GAMG	9.31372640e-03	7.50689900e-04	1	true
2451            	smoothSolver	2.05387260e-04	3.52554100e-06	4	6.66681440e-04	1.28704830e-05	4	false	smoothSolver	9.86223170e-06	3.52762670e-07	4	true	smoothSolver	6.27496630e-06	2.45216950e-07	4	true	GAMG	9.96923100e-03	8.36612470e-04	1	true
