# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
308             	smoothSolver	2.43272470e-03	5.31925220e-05	4	2.93271250e-03	5.33784570e-05	4	false	smoothSolver	6.27774230e-04	2.06496130e-05	4	true	smoothSolver	1.09440850e-04	5.39211190e-06	4	true	GAMG	4.94627030e-02	4.42314190e-03	1	true
309             	smoothSolver	2.42585070e-03	5.24515580e-05	4	2.91512940e-03	2.86784470e-04	2	false	smoothSolver	6.21579350e-04	2.06310490e-05	4	true	smoothSolver	1.09651950e-04	5.39511270e-06	4	true	GAMG	5.05737500e-02	4.35345780e-03	1	true
310             	smoothSolver	2.39619680e-03	5.19585570e-05	4	2.87846750e-03	5.20216340e-05	4	false	smoothSolver	6.16150560e-04	2.05825850e-05	4	true	smoothSolver	1.09782810e-04	5.42455810e-06	4	true	GAMG	5.11759880e-02	4.63004830e-03	1	true
311             	smoothSolver	2.39089380e-03	5.12775000e-05	4	2.87942110e-03	5.19873780e-05	4	false	smoothSolver	6.11001910e-04	2.05204270e-05	4	true	smoothSolver	1.09520410e-04	5.40437020e-06	4	true	GAMG	5.32700810e-02	4.67482790e-03	1	true
312             	smoothSolver	2.36351760e-03	5.07419730e-05	4	2.82323420e-03	2.76548190e-04	2	false	smoothSolver	6.06136370e-04	2.04648040e-05	4	true	smoothSolver	1.08446570e-04	5.37769860e-06	4	true	GAMG	5.52254040e-02	4.81362500e-03	1	true
313             	smoothSolver	2.35740560e-03	5.01613750e-05	4	2.82003830e-03	5.01650130e-05	4	false	smoothSolver	6.02684160e-04	2.04361150e-05	4	true	smoothSolver	1.09703710e-04	5.43583190e-06	4	true	GAMG	5.44759550e-02	4.90854270e-03	1	true
314             	smoothSolver	2.33032000e-03	4.97156860e-05	4	2.79310620e-03	2.75220890e-04	2	false	smoothSolver	5.99071220e-04	2.03907620e-05	4	true	smoothSolver	1.09131670e-04	5.48431350e-06	4	true	GAMG	5.54936710e-02	4.97002770e-03	1	true
315             	smoothSolver	2.32389380e-03	4.91448730e-05	4	2.77452720e-03	2.74539280e-04	2	false	smoothSolver	5.96145220e-04	2.03195160e-05	4	true	smoothSolver	1.06366100e-04	5.39086760e-06	4	true	GAMG	5.53522270e-02	4.94907590e-03	1	true
316             	smoothSolver	2.28955170e-03	4.87670530e-05	4	2.72795090e-03	5.02925800e-05	4	false	smoothSolver	5.92521450e-04	2.02066600e-05	4	true	smoothSolver	1.07156340e-04	5.33176700e-06	4	true	GAMG	5.67190060e-02	5.08913390e-03	1	true
317             	smoothSolver	2.28987310e-03	4.79784540e-05	4	2.72799610e-03	2.72134100e-04	2	false	smoothSolver	5.90824700e-04	2.02043090e-05	4	true	smoothSolver	1.06049960e-04	5.33917130e-06	4	true	GAMG	5.66771970e-02	5.01635650e-03	1	true
318             	smoothSolver	2.25806300e-03	4.75902500e-05	4	2.69868330e-03	4.94516220e-05	4	false	smoothSolver	5.91619700e-04	2.01723770e-05	4	true	smoothSolver	1.07593640e-04	5.37024930e-06	4	true	GAMG	6.01646700e-02	5.19937080e-03	1	true
319             	smoothSolver	2.25512300e-03	4.66401170e-05	4	2.66406750e-03	2.61551670e-04	2	false	smoothSolver	5.89179910e-04	2.01422040e-05	4	true	smoothSolver	1.06729110e-04	5.36286630e-06	4	true	GAMG	5.94169020e-02	5.14094540e-03	1	true
320             	smoothSolver	2.22079430e-03	4.63797780e-05	4	2.61575790e-03	4.74205290e-05	4	false	smoothSolver	5.89285800e-04	2.01326480e-05	4	true	smoothSolver	1.06445740e-04	5.34186890e-06	4	true	GAMG	6.08757650e-02	5.22720030e-03	1	true
321             	smoothSolver	2.21875770e-03	4.58588600e-05	4	2.62048500e-03	2.61553350e-04	2	false	smoothSolver	5.90378670e-04	2.01228060e-05	4	true	smoothSolver	1.06282230e-04	5.27111740e-06	4	true	GAMG	6.14655070e-02	5.26212000e-03	1	true
322             	smoothSolver	2.18715440e-03	4.54503700e-05	4	2.59086550e-03	4.70126620e-05	4	false	smoothSolver	5.92058410e-04	2.01487390e-05	4	true	smoothSolver	1.06094290e-04	5.32449340e-06	4	true	GAMG	6.08657110e-02	5.35837900e-03	1	true
323             	smoothSolver	2.18306080e-03	4.44554390e-05	4	2.55856960e-03	2.49178100e-04	2	false	smoothSolver	5.92911900e-04	2.01358790e-05	4	true	smoothSolver	1.06659500e-04	5.30204060e-06	4	true	GAMG	5.71546030e-02	5.06800120e-03	1	true
324             	smoothSolver	2.14878060e-03	4.40765670e-05	4	2.53999340e-03	4.60823930e-05	4	false	smoothSolver	5.95798500e-04	2.01785590e-05	4	true	smoothSolver	1.06189770e-04	5.26745560e-06	4	true	GAMG	5.51957370e-02	4.82336850e-03	1	true
325             	smoothSolver	2.14496660e-03	4.31001960e-05	4	2.56394550e-03	2.55457090e-04	2	false	smoothSolver	5.99419900e-04	2.01950760e-05	4	true	smoothSolver	1.06156920e-04	5.30158550e-06	4	true	GAMG	5.27470980e-02	4.46807350e-03	1	true
326             	smoothSolver	2.11038600e-03	4.26093050e-05	4	2.52691770e-03	4.60623320e-05	4	false	smoothSolver	6.00545670e-04	2.01868760e-05	4	true	smoothSolver	1.06229130e-04	5.33725180e-06	4	true	GAMG	5.28972750e-02	4.57242650e-03	1	true
327             	smoothSolver	2.10816960e-03	4.20891810e-05	4	2.53128610e-03	2.49337370e-04	2	false	smoothSolver	6.03325070e-04	2.02088670e-05	4	true	smoothSolver	1.06216370e-04	5.34168290e-06	4	true	GAMG	5.08869320e-02	4.16941660e-03	1	true
328             	smoothSolver	2.07681190e-03	4.18892160e-05	4	2.51685430e-03	4.64371950e-05	4	false	smoothSolver	6.07586250e-04	2.02473570e-05	4	true	smoothSolver	1.08341570e-04	5.45459080e-06	4	true	GAMG	5.04552700e-02	4.25619590e-03	1	true
329             	smoothSolver	2.07226870e-03	4.08918280e-05	4	2.50572170e-03	2.47258400e-04	2	false	smoothSolver	6.09023670e-04	2.02043440e-05	4	true	smoothSolver	1.07610480e-04	5.40503360e-06	4	true	GAMG	4.87647200e-02	4.18298270e-03	1	true
330             	smoothSolver	2.04432730e-03	4.04362380e-05	4	2.49851480e-03	4.49280320e-05	4	false	smoothSolver	6.12954750e-04	2.02235830e-05	4	true	smoothSolver	1.07647730e-04	5.41682570e-06	4	true	GAMG	4.67859390e-02	4.16518330e-03	1	true
331             	smoothSolver	2.04220370e-03	3.95695820e-05	4	2.47584090e-03	2.42097790e-04	2	false	smoothSolver	6.13753040e-04	2.02225300e-05	4	true	smoothSolver	1.06991300e-04	5.38839670e-06	4	true	GAMG	4.43219820e-02	3.89073210e-03	1	true
332             	smoothSolver	2.01218790e-03	3.93436000e-05	4	2.45131090e-03	4.43887860e-05	4	false	smoothSolver	6.17571490e-04	2.02369290e-05	4	true	smoothSolver	1.07810230e-04	5.37013270e-06	4	true	GAMG	4.32278500e-02	3.88936200e-03	1	true
333             	smoothSolver	2.00936680e-03	3.86169510e-05	4	2.45879600e-03	4.41976110e-05	4	false	smoothSolver	6.20804700e-04	2.02687300e-05	4	true	smoothSolver	1.08493930e-04	5.38164870e-06	4	true	GAMG	4.21726120e-02	3.78678400e-03	1	true
334             	smoothSolver	1.97397780e-03	3.79182470e-05	4	2.43698850e-03	2.41042030e-04	2	false	smoothSolver	6.23753440e-04	2.02813060e-05	4	true	smoothSolver	1.08183770e-04	5.38703070e-06	4	true	GAMG	4.22404310e-02	3.80392620e-03	1	true
335             	smoothSolver	1.97645940e-03	3.74264480e-05	4	2.44855780e-03	2.43233690e-04	2	false	smoothSolver	6.26463950e-04	2.03718750e-05	4	true	smoothSolver	1.09728030e-04	5.52993100e-06	4	true	GAMG	4.16028070e-02	3.59113980e-03	1	true
336             	smoothSolver	1.94390960e-03	3.71066580e-05	4	2.42652420e-03	4.33028170e-05	4	false	smoothSolver	6.29419580e-04	2.03579980e-05	4	true	smoothSolver	1.09757640e-04	5.44572480e-06	4	true	GAMG	3.91761840e-02	3.42676200e-03	1	true
337             	smoothSolver	1.93860260e-03	1.92826950e-04	2	2.42589710e-03	2.37542090e-04	2	false	smoothSolver	6.31545360e-04	2.03455640e-05	4	true	smoothSolver	1.09231580e-04	5.40338080e-06	4	true	GAMG	4.15787100e-02	3.30501490e-03	1	true
338             	smoothSolver	1.90404410e-03	3.67664450e-05	4	2.39597630e-03	2.38581320e-04	2	false	smoothSolver	6.33953310e-04	2.03409790e-05	4	true	smoothSolver	1.08347080e-04	5.38583160e-06	4	true	GAMG	3.77434810e-02	3.13525060e-03	1	true
339             	smoothSolver	1.89495700e-03	3.57294900e-05	4	2.37749690e-03	4.26131700e-05	4	false	smoothSolver	6.36040170e-04	2.03556060e-05	4	true	smoothSolver	1.07630980e-04	5.37320450e-06	4	true	GAMG	3.58176590e-02	3.11069300e-03	1	true
340             	smoothSolver	1.86239590e-03	3.49622180e-05	4	2.36006150e-03	2.35405680e-04	2	false	smoothSolver	6.39337550e-04	2.03705130e-05	4	true	smoothSolver	1.08644250e-04	5.35062170e-06	4	true	GAMG	3.63407090e-02	3.23774610e-03	1	true
341             	smoothSolver	1.85847050e-03	1.82963520e-04	2	2.37375510e-03	2.35774040e-04	2	false	smoothSolver	6.41558370e-04	2.03730990e-05	4	true	smoothSolver	1.07424910e-04	5.31007040e-06	4	true	GAMG	3.70184100e-02	3.17162470e-03	1	true
342             	smoothSolver	1.82685420e-03	3.48143050e-05	4	2.33268030e-03	4.23811780e-05	4	false	smoothSolver	6.45270020e-04	2.04268750e-05	4	true	smoothSolver	1.07490500e-04	5.31317360e-06	4	true	GAMG	3.36951380e-02	2.98433850e-03	1	true
343             	smoothSolver	1.82504140e-03	1.81950900e-04	2	2.34817750e-03	2.33210090e-04	2	false	smoothSolver	6.47844830e-04	2.04567060e-05	4	true	smoothSolver	1.07699860e-04	5.30641480e-06	4	true	GAMG	3.45136020e-02	2.77842540e-03	1	true
344             	smoothSolver	1.79154560e-03	3.40853740e-05	4	2.31877680e-03	4.09741340e-05	4	false	smoothSolver	6.50775520e-04	2.05041760e-05	4	true	smoothSolver	1.07355280e-04	5.33530970e-06	4	true	GAMG	3.31732220e-02	2.78534490e-03	1	true
345             	smoothSolver	1.78798400e-03	1.77911590e-04	2	2.29586930e-03	2.19863240e-04	2	false	smoothSolver	6.52810420e-04	2.04865930e-05	4	true	smoothSolver	1.07347650e-04	5.28239700e-06	4	true	GAMG	3.31612510e-02	2.80048020e-03	1	true
346             	smoothSolver	1.76001350e-03	3.37774040e-05	4	2.28642370e-03	4.03265140e-05	4	false	smoothSolver	6.57744330e-04	2.05383650e-05	4	true	smoothSolver	1.08093920e-04	5.29374930e-06	4	true	GAMG	3.22788850e-02	2.91179090e-03	1	true
347             	smoothSolver	1.75910860e-03	1.74953590e-04	2	2.27503270e-03	2.21537620e-04	2	false	smoothSolver	6.58797770e-04	2.05336470e-05	4	true	smoothSolver	1.07899930e-04	5.26443230e-06	4	true	GAMG	3.18365910e-02	2.77203350e-03	1	true
348             	smoothSolver	1.72311780e-03	3.24848710e-05	4	2.23207020e-03	2.23006020e-04	2	false	smoothSolver	6.61568480e-04	2.05757040e-05	4	true	smoothSolver	1.07216330e-04	5.28135830e-06	4	true	GAMG	3.09227910e-02	2.65150080e-03	1	true
349             	smoothSolver	1.72402470e-03	1.70651790e-04	2	2.25387930e-03	2.25115400e-04	2	false	smoothSolver	6.63958250e-04	2.05854450e-05	4	true	smoothSolver	1.07878020e-04	5.28127950e-06	4	true	GAMG	3.06711150e-02	2.57626300e-03	1	true
350             	smoothSolver	1.69344710e-03	3.22313150e-05	4	2.22074980e-03	3.96060660e-05	4	false	smoothSolver	6.67323040e-04	2.06341680e-05	4	true	smoothSolver	1.07777760e-04	5.33058950e-06	4	true	GAMG	2.99582830e-02	2.56855650e-03	1	true
351             	smoothSolver	1.69011410e-03	1.67644060e-04	2	2.22795350e-03	2.19805590e-04	2	false	smoothSolver	6.67565030e-04	2.06375720e-05	4	true	smoothSolver	1.07271020e-04	5.31852180e-06	4	true	GAMG	2.98529900e-02	2.62275500e-03	1	true
352             	smoothSolver	1.65690400e-03	3.11089900e-05	4	2.21023490e-03	3.88968830e-05	4	false	smoothSolver	6.71063730e-04	2.06863280e-05	4	true	smoothSolver	1.07212390e-04	5.31555540e-06	4	true	GAMG	2.98641340e-02	2.55527630e-03	1	true
353             	smoothSolver	1.65614600e-03	1.61902370e-04	2	2.21355100e-03	2.13809620e-04	2	false	smoothSolver	6.72148110e-04	2.07075480e-05	4	true	smoothSolver	1.08210700e-04	5.40059310e-06	4	true	GAMG	2.95594680e-02	2.50305570e-03	1	true
354             	smoothSolver	1.62705300e-03	3.04077010e-05	4	2.18870980e-03	2.17702750e-04	2	false	smoothSolver	6.74009490e-04	2.07762960e-05	4	true	smoothSolver	1.09880500e-04	5.43394790e-06	4	true	GAMG	2.92958010e-02	2.41121930e-03	1	true
355             	smoothSolver	1.62240830e-03	1.58591670e-04	2	2.18254540e-03	2.13634340e-04	2	false	smoothSolver	6.74833700e-04	2.08023850e-05	4	true	smoothSolver	1.09175060e-04	5.44702620e-06	4	true	GAMG	2.92774050e-02	2.38223680e-03	1	true
356             	smoothSolver	1.59498300e-03	2.95182940e-05	4	2.16156650e-03	3.80476750e-05	4	false	smoothSolver	6.76325850e-04	2.08029300e-05	4	true	smoothSolver	1.09055020e-04	5.42678450e-06	4	true	GAMG	2.85431180e-02	2.45232140e-03	1	true
357             	smoothSolver	1.59958410e-03	1.56434920e-04	2	2.17975610e-03	2.10940830e-04	2	false	smoothSolver	6.77368760e-04	2.08256630e-05	4	true	smoothSolver	1.10298690e-04	5.46084200e-06	4	true	GAMG	2.75648870e-02	2.30075810e-03	1	true
358             	smoothSolver	1.56679720e-03	2.89796520e-05	4	2.14361090e-03	2.10129780e-04	2	false	smoothSolver	6.78567770e-04	2.08525670e-05	4	true	smoothSolver	1.09062150e-04	5.46160980e-06	4	true	GAMG	2.69093650e-02	2.33570310e-03	1	true
359             	smoothSolver	1.56392060e-03	1.53146030e-04	2	2.14684640e-03	2.14431840e-04	2	false	smoothSolver	6.80080900e-04	2.08998030e-05	4	true	smoothSolver	1.09318000e-04	5.47663320e-06	4	true	GAMG	2.64098350e-02	2.29440550e-03	1	true
360             	smoothSolver	1.54272510e-03	2.84878600e-05	4	2.12460290e-03	3.75963760e-05	4	false	smoothSolver	6.81832030e-04	2.09596760e-05	4	true	smoothSolver	1.09370920e-04	5.50054730e-06	4	true	GAMG	2.60022060e-02	2.22263910e-03	1	true
361             	smoothSolver	1.54166940e-03	1.50011130e-04	2	2.11704930e-03	2.03705130e-04	2	false	smoothSolver	6.83249630e-04	2.09660370e-05	4	true	smoothSolver	1.08791920e-04	5.38812320e-06	4	true	GAMG	2.53901950e-02	2.17517710e-03	1	true
362             	smoothSolver	1.51486990e-03	2.79058870e-05	4	2.08684530e-03	2.06181100e-04	2	false	smoothSolver	6.83864200e-04	2.10368490e-05	4	true	smoothSolver	1.09314220e-04	5.33759800e-06	4	true	GAMG	2.50718860e-02	2.12599080e-03	1	true
363             	smoothSolver	1.51574880e-03	1.47959350e-04	2	2.08877820e-03	2.00613410e-04	2	false	smoothSolver	6.84332730e-04	2.10454200e-05	4	true	smoothSolver	1.09479610e-04	5.31584250e-06	4	true	GAMG	2.51144210e-02	2.04485810e-03	1	true
364             	smoothSolver	1.48876440e-03	2.75738040e-05	4	2.05322310e-03	2.04204080e-04	2	false	smoothSolver	6.85648610e-04	2.11324500e-05	4	true	smoothSolver	1.09277170e-04	5.36245430e-06	4	true	GAMG	2.45294450e-02	2.04902610e-03	1	true
365             	smoothSolver	1.49165160e-03	1.45760200e-04	2	2.07239990e-03	3.63510290e-05	4	false	smoothSolver	6.85741420e-04	2.11271980e-05	4	true	smoothSolver	1.08580560e-04	5.31990140e-06	4	true	GAMG	2.46917720e-02	2.04720400e-03	1	true
366             	smoothSolver	1.46519600e-03	2.69133350e-05	4	2.03509510e-03	1.97810880e-04	2	false	smoothSolver	6.87248760e-04	2.12266680e-05	4	true	smoothSolver	1.08856580e-04	5.34450010e-06	4	true	GAMG	2.47906450e-02	2.04226630e-03	1	true
367             	smoothSolver	1.47103650e-03	1.42343380e-04	2	2.05571540e-03	1.96965470e-04	2	false	smoothSolver	6.87461280e-04	2.12791690e-05	4	true	smoothSolver	1.08541310e-04	5.30161460e-06	4	true	GAMG	2.41618010e-02	2.02348690e-03	1	true
368             	smoothSolver	1.44786260e-03	1.44319560e-04	2	2.03237400e-03	2.00447730e-04	2	false	smoothSolver	6.87608720e-04	2.12693490e-05	4	true	smoothSolver	1.08398060e-04	5.28006870e-06	4	true	GAMG	2.49718380e-02	1.97517510e-03	1	true
369             	smoothSolver	1.44781820e-03	1.43722390e-04	2	2.02440370e-03	1.98289680e-04	2	false	smoothSolver	6.87350130e-04	2.13320650e-05	4	true	smoothSolver	1.07553960e-04	5.26020470e-06	4	true	GAMG	2.45268640e-02	1.91964610e-03	1	true
370             	smoothSolver	1.42430510e-03	2.64997310e-05	4	2.01115880e-03	1.96095870e-04	2	false	smoothSolver	6.88153570e-04	2.14171560e-05	4	true	smoothSolver	1.06940690e-04	5.25698770e-06	4	true	GAMG	2.44881810e-02	1.91602650e-03	1	true
371             	smoothSolver	1.42894880e-03	1.39521450e-04	2	2.02814350e-03	2.00014520e-04	2	false	smoothSolver	6.87198030e-04	2.14512230e-05	4	true	smoothSolver	1.07727240e-04	5.28591080e-06	4	true	GAMG	2.34287790e-02	1.86841460e-03	1	true
372             	smoothSolver	1.40020140e-03	1.39909480e-04	2	1.97221460e-03	1.96602720e-04	2	false	smoothSolver	6.85853730e-04	2.14375410e-05	4	true	smoothSolver	1.07962050e-04	5.29074220e-06	4	true	GAMG	2.37445940e-02	1.89584850e-03	1	true
373             	smoothSolver	1.40775670e-03	1.39172360e-04	2	1.99018970e-03	1.97859390e-04	2	false	smoothSolver	6.85004670e-04	2.14534740e-05	4	true	smoothSolver	1.08032660e-04	5.30568300e-06	4	true	GAMG	2.37204050e-02	1.86230260e-03	1	true
374             	smoothSolver	1.38025870e-03	2.56059900e-05	4	1.94369170e-03	3.36142910e-05	4	false	smoothSolver	6.83854910e-04	2.15073820e-05	4	true	smoothSolver	1.08468900e-04	5.29371300e-06	4	true	GAMG	2.46867030e-02	1.86792410e-03	1	true
375             	smoothSolver	1.38545750e-03	1.34165810e-04	2	1.96661440e-03	1.86833140e-04	2	false	smoothSolver	6.80745930e-04	2.15326220e-05	4	true	smoothSolver	1.07713990e-04	5.31206190e-06	4	true	GAMG	2.38016330e-02	1.86334750e-03	1	true
376             	smoothSolver	1.36356880e-03	1.34902370e-04	2	1.92772920e-03	1.83194660e-04	2	false	smoothSolver	6.78404150e-04	2.15249150e-05	4	true	smoothSolver	1.07915290e-04	5.31819310e-06	4	true	GAMG	2.38430580e-02	1.93878080e-03	1	true
377             	smoothSolver	1.36942020e-03	1.34906590e-04	2	1.93895600e-03	1.88998950e-04	2	false	smoothSolver	6.76132380e-04	2.15601670e-05	4	true	smoothSolver	1.07622210e-04	5.33419480e-06	4	true	GAMG	2.31283520e-02	1.89379650e-03	1	true
378             	smoothSolver	1.34717030e-03	2.49263410e-05	4	1.90641580e-03	1.85732210e-04	2	false	smoothSolver	6.75134040e-04	2.16028190e-05	4	true	smoothSolver	1.07164470e-04	5.32835990e-06	4	true	GAMG	2.35525690e-02	1.88007150e-03	1	true
379             	smoothSolver	1.35634690e-03	1.31748970e-04	2	1.92152140e-03	1.84343830e-04	2	false	smoothSolver	6.73259380e-04	2.16136550e-05	4	true	smoothSolver	1.08108970e-04	5.32842250e-06	4	true	GAMG	2.26632260e-02	1.83705600e-03	1	true
380             	smoothSolver	1.33450410e-03	1.33003990e-04	2	1.88795640e-03	3.24514240e-05	4	false	smoothSolver	6.70332570e-04	2.15677450e-05	4	true	smoothSolver	1.06643250e-04	5.26981040e-06	4	true	GAMG	2.26025310e-02	1.83242230e-03	1	true
381             	smoothSolver	1.34126860e-03	1.33908740e-04	2	1.89503940e-03	1.84941860e-04	2	false	smoothSolver	6.69140950e-04	2.15971960e-05	4	true	smoothSolver	1.09280960e-04	5.34327010e-06	4	true	GAMG	2.26922220e-02	1.85652890e-03	1	true
382             	smoothSolver	1.32362680e-03	2.44620630e-05	4	1.86368560e-03	1.83419430e-04	2	false	smoothSolver	6.66997940e-04	2.16019670e-05	4	true	smoothSolver	1.09556500e-04	5.34640330e-06	4	true	GAMG	2.27063640e-02	1.85138350e-03	1	true
383             	smoothSolver	1.33290820e-03	1.28663540e-04	2	1.85631130e-03	1.76252720e-04	2	false	smoothSolver	6.64822120e-04	2.16216090e-05	4	true	smoothSolver	1.11047890e-04	5.41597700e-06	4	true	GAMG	2.24250620e-02	1.86573130e-03	1	true
384             	smoothSolver	1.30923890e-03	1.30301430e-04	2	1.80914410e-03	1.77174350e-04	2	false	smoothSolver	6.62244420e-04	2.16234160e-05	4	true	smoothSolver	1.10585040e-04	5.45607830e-06	4	true	GAMG	2.23554550e-02	1.78924060e-03	1	true
385             	smoothSolver	1.31526500e-03	1.30066600e-04	2	1.79600150e-03	1.77012130e-04	2	false	smoothSolver	6.59445110e-04	2.16511690e-05	4	true	smoothSolver	1.08801190e-04	5.37481550e-06	4	true	GAMG	2.21453600e-02	1.79152720e-03	1	true
386             	smoothSolver	1.29763260e-03	2.39012090e-05	4	1.78671350e-03	1.76036830e-04	2	false	smoothSolver	6.57362450e-04	2.16725380e-05	4	true	smoothSolver	1.09479260e-04	5.40562700e-06	4	true	GAMG	2.25246450e-02	1.83703720e-03	1	true
387             	smoothSolver	1.30429080e-03	1.25818210e-04	2	1.79470520e-03	1.71473420e-04	2	false	smoothSolver	6.54545920e-04	2.16449740e-05	4	true	smoothSolver	1.07604870e-04	5.30461290e-06	4	true	GAMG	2.18040930e-02	1.79635010e-03	1	true
388             	smoothSolver	1.28243810e-03	1.26591690e-04	2	1.74763680e-03	1.67966770e-04	2	false	smoothSolver	6.51109460e-04	2.16165050e-05	4	true	smoothSolver	1.07599950e-04	5.28582880e-06	4	true	GAMG	2.18784720e-02	1.78032570e-03	1	true
389             	smoothSolver	1.29324770e-03	1.26796360e-04	2	1.74694090e-03	1.67116330e-04	2	false	smoothSolver	6.48534510e-04	2.16523380e-05	4	true	smoothSolver	1.07251920e-04	5.29038420e-06	4	true	GAMG	2.22454930e-02	1.80592290e-03	1	true
390             	smoothSolver	1.27551330e-03	2.33511520e-05	4	1.72754780e-03	1.67510810e-04	2	false	smoothSolver	6.45467340e-04	2.16587190e-05	4	true	smoothSolver	1.07586240e-04	5.29728990e-06	4	true	GAMG	2.15775470e-02	1.80203660e-03	1	true
391             	smoothSolver	1.28100990e-03	1.22930840e-04	2	1.71350410e-03	1.61901580e-04	2	false	smoothSolver	6.41706190e-04	2.16360090e-05	4	true	smoothSolver	1.06429130e-04	5.23376150e-06	4	true	GAMG	2.10259690e-02	1.76332690e-03	1	true
392             	smoothSolver	1.26087880e-03	1.23466310e-04	2	1.69359510e-03	1.60240360e-04	2	false	smoothSolver	6.38142110e-04	2.16322200e-05	4	true	smoothSolver	1.08026740e-04	5.31620730e-06	4	true	GAMG	2.13515000e-02	1.82033600e-03	1	true
393             	smoothSolver	1.26517110e-03	1.22953530e-04	2	1.67392460e-03	1.58296910e-04	2	false	smoothSolver	6.34389200e-04	2.15694760e-05	4	true	smoothSolver	1.06829390e-04	5.20867270e-06	4	true	GAMG	2.11234780e-02	1.74839250e-03	1	true
394             	smoothSolver	1.24689100e-03	2.28815430e-05	4	1.66041530e-03	1.60221710e-04	2	false	smoothSolver	6.32185610e-04	2.15803980e-05	4	true	smoothSolver	1.06340390e-04	5.25338930e-06	4	true	GAMG	2.16512600e-02	1.72759960e-03	1	true
395             	smoothSolver	1.25548860e-03	1.20466600e-04	2	1.65800150e-03	1.55688710e-04	2	false	smoothSolver	6.28772480e-04	2.15263210e-05	4	true	smoothSolver	1.06633900e-04	5.22194860e-06	4	true	GAMG	2.13198740e-02	1.75451300e-03	1	true
396             	smoothSolver	1.23354390e-03	1.21424300e-04	2	1.65080820e-03	1.63484530e-04	2	false	smoothSolver	6.25574170e-04	2.15139180e-05	4	true	smoothSolver	1.06805250e-04	5.28985470e-06	4	true	GAMG	2.11585320e-02	1.71398040e-03	1	true
397             	smoothSolver	1.24201850e-03	1.20521020e-04	2	1.65152890e-03	1.58805820e-04	2	false	smoothSolver	6.21892480e-04	2.14457570e-05	4	true	smoothSolver	1.05543180e-04	5.19222520e-06	4	true	GAMG	2.08191590e-02	1.69422550e-03	1	true
398             	smoothSolver	1.22649800e-03	2.24217920e-05	4	1.66417420e-03	1.64085380e-04	2	false	smoothSolver	6.20340060e-04	2.14308740e-05	4	true	smoothSolver	1.05063080e-04	5.17022030e-06	4	true	GAMG	2.14761640e-02	1.69723820e-03	1	true
399             	smoothSolver	1.23159870e-03	1.17014200e-04	2	1.65932730e-03	1.54990060e-04	2	false	smoothSolver	6.15865900e-04	2.13659950e-05	4	true	smoothSolver	1.04332760e-04	5.16010450e-06	4	true	GAMG	2.00879510e-02	1.61965160e-03	1	true
400             	smoothSolver	1.21270670e-03	1.19169690e-04	2	1.62087420e-03	1.57797450e-04	2	false	smoothSolver	6.12224370e-04	2.13134600e-05	4	true	smoothSolver	1.04652050e-04	5.09673660e-06	4	true	GAMG	1.99622870e-02	1.60678250e-03	1	true
401             	smoothSolver	1.22337560e-03	1.18853400e-04	2	1.64418750e-03	1.56852260e-04	2	false	smoothSolver	6.09489650e-04	2.12597500e-05	4	true	smoothSolver	1.04586310e-04	5.07179280e-06	4	true	GAMG	2.01522850e-02	1.60693100e-03	1	true
402             	smoothSolver	1.20909460e-03	1.19830500e-04	2	1.64521330e-03	1.56823840e-04	2	false	smoothSolver	6.07523170e-04	2.12276240e-05	4	true	smoothSolver	1.04666070e-04	5.07040790e-06	4	true	GAMG	2.01032330e-02	1.58094830e-03	1	true
403             	smoothSolver	1.21855510e-03	1.18886230e-04	2	1.66515770e-03	1.57302950e-04	2	false	smoothSolver	6.04371310e-04	2.12069230e-05	4	true	smoothSolver	1.04014430e-04	5.00518530e-06	4	true	GAMG	2.02035280e-02	1.56909950e-03	1	true
404             	smoothSolver	1.19877390e-03	2.18860660e-05	4	1.64505180e-03	1.62045470e-04	2	false	smoothSolver	6.02020570e-04	2.12174250e-05	4	true	smoothSolver	1.04116610e-04	5.02314170e-06	4	true	GAMG	2.09753370e-02	1.57776810e-03	1	true
405             	smoothSolver	1.20777800e-03	1.15995250e-04	2	1.65689090e-03	1.60395210e-04	2	false	smoothSolver	5.99310760e-04	2.11721450e-05	4	true	smoothSolver	1.03891520e-04	4.97529170e-06	4	true	GAMG	2.08864340e-02	1.61359270e-03	1	true
406             	smoothSolver	1.19213000e-03	1.17445910e-04	2	1.62747510e-03	1.59996870e-04	2	false	smoothSolver	5.96830590e-04	2.11276180e-05	4	true	smoothSolver	1.05303330e-04	4.98698770e-06	4	true	GAMG	2.04544570e-02	1.60280360e-03	1	true
407             	smoothSolver	1.19503640e-03	1.16012060e-04	2	1.61791570e-03	1.52669310e-04	2	false	smoothSolver	5.93176530e-04	2.10880060e-05	4	true	smoothSolver	1.03934250e-04	4.96347660e-06	4	true	GAMG	1.99718610e-02	1.52062910e-03	1	true
408             	smoothSolver	1.18061520e-03	1.17030430e-04	2	1.59817260e-03	1.54523730e-04	2	false	smoothSolver	5.91128630e-04	2.10597620e-05	4	true	smoothSolver	1.04190660e-04	4.94481350e-06	4	true	GAMG	1.96629640e-02	1.53820760e-03	1	true
