# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
1646            	smoothSolver	1.41467090e-04	1.35291950e-05	2	4.31354910e-04	8.52373130e-06	4	false	smoothSolver	1.76379050e-05	6.17835980e-07	4	true	smoothSolver	1.16048710e-05	4.18038020e-07	4	true	GAMG	1.10149020e-02	8.04264010e-04	1	true
1647            	smoothSolver	1.51319750e-04	1.33090910e-05	2	4.61343340e-04	4.38558580e-05	2	false	smoothSolver	1.76476770e-05	6.30772120e-07	4	true	smoothSolver	1.16429160e-05	4.28589920e-07	4	true	GAMG	1.06768840e-02	7.36480290e-04	1	true
1648            	smoothSolver	1.39147960e-04	1.31719870e-05	2	4.24201270e-04	8.21190390e-06	4	false	smoothSolver	1.76902540e-05	6.23268050e-07	4	true	smoothSolver	1.14918990e-05	4.53143520e-07	4	true	GAMG	1.07951860e-02	7.23488820e-04	1	true
1649            	smoothSolver	1.48125520e-04	1.27811200e-05	2	4.58728210e-04	4.50404620e-05	2	false	smoothSolver	1.75963740e-05	6.60145960e-07	4	true	smoothSolver	1.17901880e-05	5.09551030e-07	4	true	GAMG	1.06403320e-02	7.44679930e-04	1	true
1650            	smoothSolver	1.38473160e-04	1.33214160e-05	2	4.15767530e-04	8.32005060e-06	4	false	smoothSolver	1.70934580e-05	6.42348320e-07	4	true	smoothSolver	1.13573040e-05	5.00646380e-07	4	true	GAMG	1.04954840e-02	7.65291190e-04	1	true
1651            	smoothSolver	1.47901900e-04	1.27056210e-05	2	4.44402990e-04	4.31783100e-05	2	false	smoothSolver	1.73671100e-05	6.20352120e-07	4	true	smoothSolver	1.17757550e-05	5.00781050e-07	4	true	GAMG	1.03596680e-02	7.21004410e-04	1	true
1652            	smoothSolver	1.40800860e-04	1.25734600e-05	2	4.19979350e-04	7.18410470e-06	4	false	smoothSolver	1.67411550e-05	6.06833450e-07	4	true	smoothSolver	1.12905420e-05	4.63223050e-07	4	true	GAMG	1.03973210e-02	6.72854050e-04	1	true
1653            	smoothSolver	1.47012800e-04	1.21879850e-05	2	4.37393260e-04	4.08637230e-05	2	false	smoothSolver	1.68834560e-05	6.18447580e-07	4	true	smoothSolver	1.13823310e-05	5.05115690e-07	4	true	GAMG	1.00544180e-02	6.62121210e-04	1	true
1654            	smoothSolver	1.39862950e-04	1.27522320e-05	2	4.19238790e-04	7.20614680e-06	4	false	smoothSolver	1.73756880e-05	6.29774490e-07	4	true	smoothSolver	1.26838400e-05	4.80092180e-07	4	true	GAMG	1.03494450e-02	7.59797880e-04	1	true
1655            	smoothSolver	1.45924730e-04	1.23360220e-05	2	4.33890010e-04	4.08109560e-05	2	false	smoothSolver	1.71206950e-05	6.34189150e-07	4	true	smoothSolver	1.13765650e-05	5.12249430e-07	4	true	GAMG	1.05672470e-02	7.45379540e-04	1	true
1656            	smoothSolver	1.39901110e-04	1.30625770e-05	2	4.06977320e-04	7.17529960e-06	4	false	smoothSolver	1.77510540e-05	6.54583680e-07	4	true	smoothSolver	1.21842120e-05	4.91753500e-07	4	true	GAMG	1.09347380e-02	7.60504810e-04	1	true
1657            	smoothSolver	1.48569470e-04	1.30175340e-05	2	4.40279790e-04	4.33483820e-05	2	false	smoothSolver	1.79401050e-05	6.95018280e-07	4	true	smoothSolver	1.24430080e-05	5.35540370e-07	4	true	GAMG	1.10681280e-02	7.89004610e-04	1	true
1658            	smoothSolver	1.40010660e-04	1.28793040e-05	2	4.16369040e-04	7.95002030e-06	4	false	smoothSolver	1.78346020e-05	6.63743290e-07	4	true	smoothSolver	1.15028830e-05	5.17871830e-07	4	true	GAMG	1.15539770e-02	8.41270710e-04	1	true
1659            	smoothSolver	1.51968150e-04	1.24741860e-05	2	4.68101020e-04	4.43618400e-05	2	false	smoothSolver	1.85539000e-05	6.63372320e-07	4	true	smoothSolver	1.16350740e-05	4.75250240e-07	4	true	GAMG	1.09704960e-02	7.73731820e-04	1	true
1660            	smoothSolver	1.41331590e-04	1.33343630e-05	2	4.35932910e-04	7.89827910e-06	4	false	smoothSolver	1.80167570e-05	6.18947940e-07	4	true	smoothSolver	1.14230090e-05	4.97352000e-07	4	true	GAMG	1.13247320e-02	7.27770700e-04	1	true
1661            	smoothSolver	1.51652980e-04	1.27560690e-05	2	4.69450760e-04	4.08278240e-05	2	false	smoothSolver	1.81541610e-05	6.07355220e-07	4	true	smoothSolver	1.15027730e-05	4.86996950e-07	4	true	GAMG	1.12548040e-02	7.68310020e-04	1	true
1662            	smoothSolver	1.44214950e-04	1.31738920e-05	2	4.49536010e-04	7.91184250e-06	4	false	smoothSolver	1.91350220e-05	6.63704380e-07	4	true	smoothSolver	1.37001490e-05	5.78505150e-07	4	true	GAMG	1.18678490e-02	8.03343450e-04	1	true
1663            	smoothSolver	1.53059820e-04	1.31375370e-05	2	4.91615580e-04	4.78664440e-05	2	false	smoothSolver	1.85094700e-05	6.50769060e-07	4	true	smoothSolver	1.19183950e-05	4.77482450e-07	4	true	GAMG	1.15267090e-02	8.24830670e-04	1	true
1664            	smoothSolver	1.42917010e-04	1.30710690e-05	2	4.70096620e-04	8.30425370e-06	4	false	smoothSolver	1.91648390e-05	6.59254770e-07	4	true	smoothSolver	1.25884910e-05	5.10709450e-07	4	true	GAMG	1.18928500e-02	8.35151230e-04	1	true
1665            	smoothSolver	1.51649640e-04	1.26763180e-05	2	5.05547720e-04	4.76073490e-05	2	false	smoothSolver	1.93677390e-05	6.72565240e-07	4	true	smoothSolver	1.23177530e-05	5.06225250e-07	4	true	GAMG	1.16063320e-02	8.41853140e-04	1	true
1666            	smoothSolver	1.43473440e-04	1.23734420e-05	2	4.83939020e-04	4.58658760e-05	2	false	smoothSolver	1.84843990e-05	6.36866230e-07	4	true	smoothSolver	1.23084240e-05	4.51899980e-07	4	true	GAMG	1.22975610e-02	8.55852120e-04	1	true
1667            	smoothSolver	1.55737200e-04	1.33178580e-05	2	4.97730570e-04	4.86778520e-05	2	false	smoothSolver	1.84379440e-05	6.45719820e-07	4	true	smoothSolver	1.23274560e-05	4.95923190e-07	4	true	GAMG	1.13936030e-02	7.72815620e-04	1	true
1668            	smoothSolver	1.44237330e-04	1.35020790e-05	2	4.74933690e-04	8.65153340e-06	4	false	smoothSolver	1.84341910e-05	6.50806060e-07	4	true	smoothSolver	1.17766510e-05	4.93441540e-07	4	true	GAMG	1.15338700e-02	8.12875230e-04	1	true
1669            	smoothSolver	1.49217160e-04	1.24626390e-05	2	4.79820050e-04	8.37043070e-06	4	false	smoothSolver	1.81303390e-05	6.24588630e-07	4	true	smoothSolver	1.12983020e-05	4.82155980e-07	4	true	GAMG	1.09582760e-02	8.12576360e-04	1	true
1670            	smoothSolver	1.43731440e-04	1.38369190e-05	2	4.70457200e-04	8.65182450e-06	4	false	smoothSolver	1.77958220e-05	6.26228870e-07	4	true	smoothSolver	1.10611460e-05	4.90770930e-07	4	true	GAMG	1.09642120e-02	7.92288280e-04	1	true
1671            	smoothSolver	1.50631530e-04	1.31282100e-05	2	4.93332980e-04	4.38795750e-05	2	false	smoothSolver	1.77993590e-05	5.94317950e-07	4	true	smoothSolver	1.12048550e-05	4.64103460e-07	4	true	GAMG	1.05875450e-02	7.90503060e-04	1	true
1672            	smoothSolver	1.40073340e-04	1.33688190e-05	2	4.52992880e-04	8.19601530e-06	4	false	smoothSolver	1.76282570e-05	6.11690510e-07	4	true	smoothSolver	1.03217200e-05	4.21062780e-07	4	true	GAMG	1.08322840e-02	7.63814750e-04	1	true
1673            	smoothSolver	1.46639810e-04	1.25442410e-05	2	4.75948150e-04	4.46672340e-05	2	false	smoothSolver	1.73613260e-05	6.21061680e-07	4	true	smoothSolver	1.03421600e-05	4.26891530e-07	4	true	GAMG	1.04877010e-02	7.74698600e-04	1	true
1674            	smoothSolver	1.39012680e-04	1.26127510e-05	2	4.55021830e-04	4.51836790e-05	2	false	smoothSolver	1.73411050e-05	6.14006280e-07	4	true	smoothSolver	1.04080110e-05	4.35213170e-07	4	true	GAMG	1.02419460e-02	7.53427780e-04	1	true
1675            	smoothSolver	1.47774280e-04	1.22370130e-05	2	4.62990040e-04	4.23279080e-05	2	false	smoothSolver	1.71242550e-05	5.96285560e-07	4	true	smoothSolver	1.01576880e-05	3.82305890e-07	4	true	GAMG	1.00956270e-02	7.10507300e-04	1	true
1676            	smoothSolver	1.38094930e-04	1.27824470e-05	2	4.45645330e-04	8.30607960e-06	4	false	smoothSolver	1.72733600e-05	6.00731190e-07	4	true	smoothSolver	9.80114960e-06	3.93307510e-07	4	true	GAMG	1.01059150e-02	7.23124720e-04	1	true
1677            	smoothSolver	1.45767640e-04	1.22724740e-05	2	4.45329820e-04	4.15621860e-05	2	false	smoothSolver	1.70585310e-05	5.84220650e-07	4	true	smoothSolver	1.04562800e-05	3.79163540e-07	4	true	GAMG	1.00476860e-02	6.99051740e-04	1	true
1678            	smoothSolver	1.35549890e-04	1.27993970e-05	2	4.26656300e-04	8.26661140e-06	4	false	smoothSolver	1.73514120e-05	5.95072360e-07	4	true	smoothSolver	1.01533210e-05	3.95158870e-07	4	true	GAMG	1.06203340e-02	7.24508360e-04	1	true
1679            	smoothSolver	1.42660730e-04	1.22210000e-05	2	4.40400120e-04	4.17218020e-05	2	false	smoothSolver	1.70260030e-05	5.98523290e-07	4	true	smoothSolver	9.89380150e-06	4.05655480e-07	4	true	GAMG	1.01383040e-02	6.75827600e-04	1	true
1680            	smoothSolver	1.36215890e-04	1.27179240e-05	2	4.26688870e-04	7.66497600e-06	4	false	smoothSolver	1.74849360e-05	6.06637950e-07	4	true	smoothSolver	1.10821180e-05	4.32589560e-07	4	true	GAMG	1.05033040e-02	7.51981680e-04	1	true
1681            	smoothSolver	1.43473840e-04	1.23528790e-05	2	4.32220500e-04	4.31375280e-05	2	false	smoothSolver	1.71011670e-05	5.93471070e-07	4	true	smoothSolver	1.09145530e-05	4.59908920e-07	4	true	GAMG	1.00373180e-02	7.28461970e-04	1	true
1682            	smoothSolver	1.35970810e-04	1.21728780e-05	2	4.19163730e-04	8.08387120e-06	4	false	smoothSolver	1.78728000e-05	5.93093480e-07	4	true	smoothSolver	1.14008060e-05	4.31320040e-07	4	true	GAMG	1.10365240e-02	8.39603600e-04	1	true
1683            	smoothSolver	1.49233160e-04	1.22224210e-05	2	4.60466060e-04	4.40296850e-05	2	false	smoothSolver	1.81577880e-05	5.91552280e-07	4	true	smoothSolver	1.21435530e-05	4.69560130e-07	4	true	GAMG	1.05789040e-02	7.47062700e-04	1	true
1684            	smoothSolver	1.39848080e-04	1.30341500e-05	2	4.33538760e-04	7.79159990e-06	4	false	smoothSolver	1.76751630e-05	5.83596820e-07	4	true	smoothSolver	1.17231630e-05	4.56281050e-07	4	true	GAMG	1.04503280e-02	7.28950330e-04	1	true
1685            	smoothSolver	1.49687140e-04	1.25295610e-05	2	4.41217040e-04	4.19985670e-05	2	false	smoothSolver	1.73232710e-05	5.98400770e-07	4	true	smoothSolver	1.19333620e-05	5.36301400e-07	4	true	GAMG	1.03651010e-02	7.17769430e-04	1	true
1686            	smoothSolver	1.39708280e-04	1.36418310e-05	2	4.09514370e-04	7.83891220e-06	4	false	smoothSolver	1.74924880e-05	6.16484430e-07	4	true	smoothSolver	1.20142780e-05	5.13585740e-07	4	true	GAMG	1.05819850e-02	7.27463370e-04	1	true
1687            	smoothSolver	1.45538490e-04	1.26237100e-05	2	4.45428360e-04	4.40491100e-05	2	false	smoothSolver	1.78577310e-05	5.84150980e-07	4	true	smoothSolver	1.18786850e-05	4.59418050e-07	4	true	GAMG	1.01210030e-02	6.96863020e-04	1	true
1688            	smoothSolver	1.33117060e-04	1.23104250e-05	2	4.03869260e-04	7.32509910e-06	4	false	smoothSolver	1.69946260e-05	5.73070390e-07	4	true	smoothSolver	1.10104120e-05	4.52017510e-07	4	true	GAMG	1.07176750e-02	7.33486750e-04	1	true
1689            	smoothSolver	1.43931110e-04	1.25225080e-05	2	4.52120290e-04	8.09691200e-06	4	false	smoothSolver	1.72571500e-05	5.82323860e-07	4	true	smoothSolver	1.00892000e-05	4.27649880e-07	4	true	GAMG	1.01595320e-02	7.42963210e-04	1	true
1690            	smoothSolver	1.32269260e-04	1.27599860e-05	2	4.31700090e-04	8.76296640e-06	4	false	smoothSolver	1.71074250e-05	5.87792220e-07	4	true	smoothSolver	1.01305710e-05	4.22776550e-07	4	true	GAMG	1.08715260e-02	8.50713330e-04	1	true
1691            	smoothSolver	1.43978120e-04	1.25441650e-05	2	4.59279950e-04	4.16775450e-05	2	false	smoothSolver	1.71140640e-05	6.10021600e-07	4	true	smoothSolver	1.07325210e-05	4.49743420e-07	4	true	GAMG	9.99698490e-03	7.28709830e-04	1	true
1692            	smoothSolver	1.36918810e-04	1.35524540e-05	2	4.50827460e-04	9.46598590e-06	4	false	smoothSolver	1.70971130e-05	6.19445470e-07	4	true	smoothSolver	1.04813740e-05	4.02676760e-07	4	true	GAMG	1.02375170e-02	7.33637400e-04	1	true
1693            	smoothSolver	1.46709760e-04	1.31086440e-05	2	4.66744910e-04	8.50339670e-06	4	false	smoothSolver	1.68376660e-05	5.57907530e-07	4	true	smoothSolver	1.02515180e-05	3.72437350e-07	4	true	GAMG	1.02341280e-02	7.24014980e-04	1	true
1694            	smoothSolver	1.39045150e-04	1.34412340e-05	2	4.53487620e-04	8.22154310e-06	4	false	smoothSolver	1.68887340e-05	5.57363590e-07	4	true	smoothSolver	9.99317020e-06	3.53784550e-07	4	true	GAMG	1.03298550e-02	7.73003390e-04	1	true
1695            	smoothSolver	1.44893070e-04	1.28715820e-05	2	4.59971800e-04	8.24189440e-06	4	false	smoothSolver	1.65448080e-05	5.49884690e-07	4	true	smoothSolver	1.00510280e-05	3.75817940e-07	4	true	GAMG	1.03106840e-02	7.42780310e-04	1	true
1696            	smoothSolver	1.39299520e-04	1.25126030e-05	2	4.62604580e-04	4.34511550e-05	2	false	smoothSolver	1.67213500e-05	5.61239190e-07	4	true	smoothSolver	1.02788300e-05	3.75940880e-07	4	true	GAMG	1.03897870e-02	7.43664340e-04	1	true
1697            	smoothSolver	1.43541030e-04	1.19504510e-05	2	4.75764500e-04	4.51018530e-05	2	false	smoothSolver	1.67383580e-05	5.64936070e-07	4	true	smoothSolver	1.06514310e-05	4.07671950e-07	4	true	GAMG	1.00967810e-02	7.16947400e-04	1	true
1698            	smoothSolver	1.31881520e-04	1.18567060e-05	2	4.36988110e-04	7.65884180e-06	4	false	smoothSolver	1.67337030e-05	5.38174890e-07	4	true	smoothSolver	1.00808990e-05	3.85300230e-07	4	true	GAMG	1.02960350e-02	7.72226670e-04	1	true
1699            	smoothSolver	1.42022610e-04	1.21997820e-05	2	4.52542330e-04	4.30625720e-05	2	false	smoothSolver	1.65383490e-05	5.49788030e-07	4	true	smoothSolver	1.11771430e-05	4.23088040e-07	4	true	GAMG	1.03092040e-02	7.31633750e-04	1	true
1700            	smoothSolver	1.34656270e-04	1.24023280e-05	2	4.31305840e-04	8.05252200e-06	4	false	smoothSolver	1.66854580e-05	5.51339780e-07	4	true	smoothSolver	1.06031050e-05	4.05121040e-07	4	true	GAMG	1.07371760e-02	7.92637430e-04	1	true
1701            	smoothSolver	1.44183990e-04	1.28515790e-05	2	4.60163000e-04	8.50017080e-06	4	false	smoothSolver	1.70741000e-05	5.78230730e-07	4	true	smoothSolver	1.13970380e-05	4.21326600e-07	4	true	GAMG	1.02020590e-02	7.24523660e-04	1	true
1702            	smoothSolver	1.36706950e-04	1.29276630e-05	2	4.43565550e-04	8.19459540e-06	4	false	smoothSolver	1.73943150e-05	5.68835800e-07	4	true	smoothSolver	1.10724910e-05	4.26142560e-07	4	true	GAMG	1.09935850e-02	7.55238040e-04	1	true
1703            	smoothSolver	1.48620330e-04	1.29848490e-05	2	4.71017480e-04	8.08139090e-06	4	false	smoothSolver	1.74516870e-05	5.87304440e-07	4	true	smoothSolver	1.14137190e-05	4.27560750e-07	4	true	GAMG	1.09580130e-02	7.50623740e-04	1	true
1704            	smoothSolver	1.36539440e-04	1.29829190e-05	2	4.58930500e-04	8.78955490e-06	4	false	smoothSolver	1.77334620e-05	5.95308370e-07	4	true	smoothSolver	1.09990820e-05	4.37185370e-07	4	true	GAMG	1.14769550e-02	8.16507960e-04	1	true
1705            	smoothSolver	1.45290020e-04	1.26914420e-05	2	4.74541310e-04	4.63712200e-05	2	false	smoothSolver	1.74684870e-05	6.10492680e-07	4	true	smoothSolver	1.10056410e-05	4.71090350e-07	4	true	GAMG	1.07371070e-02	7.55950990e-04	1	true
1706            	smoothSolver	1.35592340e-04	1.28308020e-05	2	4.41435670e-04	7.51260150e-06	4	false	smoothSolver	1.68591980e-05	5.65330640e-07	4	true	smoothSolver	1.05265920e-05	4.07861550e-07	4	true	GAMG	1.09660880e-02	7.79772880e-04	1	true
1707            	smoothSolver	1.43268620e-04	1.22402360e-05	2	4.40581600e-04	4.13687290e-05	2	false	smoothSolver	1.64236110e-05	5.45675820e-07	4	true	smoothSolver	1.00005720e-05	3.87647920e-07	4	true	GAMG	1.04074340e-02	6.76544800e-04	1	true
1708            	smoothSolver	1.36109430e-04	1.23506320e-05	2	4.27985140e-04	7.50917440e-06	4	false	smoothSolver	1.66992580e-05	5.70707030e-07	4	true	smoothSolver	1.05298010e-05	4.23286190e-07	4	true	GAMG	1.08159860e-02	7.70812590e-04	1	true
1709            	smoothSolver	1.42330150e-04	1.15704250e-05	2	4.32297160e-04	3.91183150e-05	2	false	smoothSolver	1.58999780e-05	5.43387210e-07	4	true	smoothSolver	1.04341830e-05	4.26134630e-07	4	true	GAMG	1.01863980e-02	7.80821530e-04	1	true
1710            	smoothSolver	1.31118380e-04	1.16868620e-05	2	4.02682610e-04	7.03407520e-06	4	false	smoothSolver	1.59540780e-05	5.38099040e-07	4	true	smoothSolver	9.98391800e-06	4.27094080e-07	4	true	GAMG	1.06737400e-02	8.22453110e-04	1	true
1711            	smoothSolver	1.41696300e-04	1.21487590e-05	2	4.36537190e-04	4.29579030e-05	2	false	smoothSolver	1.63014250e-05	5.73018660e-07	4	true	smoothSolver	1.03662840e-05	4.42460770e-07	4	true	GAMG	1.00225720e-02	7.30559850e-04	1	true
1712            	smoothSolver	1.37797940e-04	1.29551950e-05	2	4.18691970e-04	8.20398550e-06	4	false	smoothSolver	1.68566700e-05	5.66497520e-07	4	true	smoothSolver	1.11170030e-05	4.37532940e-07	4	true	GAMG	1.05272670e-02	7.92824940e-04	1	true
1713            	smoothSolver	1.45125000e-04	1.27948670e-05	2	4.61908820e-04	9.28792310e-06	4	false	smoothSolver	1.75299520e-05	6.20732150e-07	4	true	smoothSolver	1.04611940e-05	4.44726450e-07	4	true	GAMG	1.01610950e-02	7.73559450e-04	1	true
1714            	smoothSolver	1.34103620e-04	1.15938690e-05	2	4.48257450e-04	4.37244260e-05	2	false	smoothSolver	1.70603300e-05	5.65009440e-07	4	true	smoothSolver	1.06973650e-05	4.24737850e-07	4	true	GAMG	1.04031940e-02	8.04953430e-04	1	true
1715            	smoothSolver	1.45471780e-04	1.29899800e-05	2	4.72686570e-04	8.21492820e-06	4	false	smoothSolver	1.72439820e-05	5.50281500e-07	4	true	smoothSolver	1.20873920e-05	4.35149580e-07	4	true	GAMG	1.03051920e-02	7.78024890e-04	1	true
1716            	smoothSolver	1.35270030e-04	1.22154530e-05	2	4.50189140e-04	7.84981820e-06	4	false	smoothSolver	1.69769350e-05	5.54594780e-07	4	true	smoothSolver	1.14870680e-05	4.30574350e-07	4	true	GAMG	1.05218500e-02	7.77621700e-04	1	true
1717            	smoothSolver	1.47058060e-04	1.24983800e-05	2	4.70794520e-04	4.23570670e-05	2	false	smoothSolver	1.69046050e-05	5.68523180e-07	4	true	smoothSolver	1.14847430e-05	4.54828560e-07	4	true	GAMG	9.97336400e-03	7.31492200e-04	1	true
1718            	smoothSolver	1.39967700e-04	1.32610650e-05	2	4.56856150e-04	8.75402530e-06	4	false	smoothSolver	1.78964580e-05	5.86543960e-07	4	true	smoothSolver	1.20245810e-05	4.92804670e-07	4	true	GAMG	1.07749740e-02	7.70085930e-04	1	true
1719            	smoothSolver	1.43862020e-04	1.19792740e-05	2	4.52831930e-04	4.09102970e-05	2	false	smoothSolver	1.69178020e-05	5.65010530e-07	4	true	smoothSolver	1.13369000e-05	4.77024050e-07	4	true	GAMG	1.02141870e-02	7.18703470e-04	1	true
1720            	smoothSolver	1.37487370e-04	1.32423520e-05	2	4.40134250e-04	8.58080340e-06	4	false	smoothSolver	1.72360600e-05	5.70309640e-07	4	true	smoothSolver	1.14459940e-05	4.68973990e-07	4	true	GAMG	1.04086540e-02	7.84112890e-04	1	true
1721            	smoothSolver	1.47351350e-04	1.22693740e-05	2	4.63535740e-04	4.21945200e-05	2	false	smoothSolver	1.76410760e-05	5.92191960e-07	4	true	smoothSolver	1.15901930e-05	4.96420670e-07	4	true	GAMG	1.05081570e-02	8.04928710e-04	1	true
1722            	smoothSolver	1.35916090e-04	1.26340270e-05	2	4.28930430e-04	7.80961190e-06	4	false	smoothSolver	1.70689290e-05	5.56240460e-07	4	true	smoothSolver	1.06582140e-05	4.26421180e-07	4	true	GAMG	1.06272440e-02	8.12957590e-04	1	true
1723            	smoothSolver	1.43218850e-04	1.18275120e-05	2	4.33152500e-04	3.95696350e-05	2	false	smoothSolver	1.70480790e-05	5.43917820e-07	4	true	smoothSolver	1.05654440e-05	3.92821450e-07	4	true	GAMG	1.01039480e-02	7.28091960e-04	1	true
1724            	smoothSolver	1.35264240e-04	1.23421400e-05	2	4.23156040e-04	7.77539750e-06	4	false	smoothSolver	1.69068420e-05	5.52895830e-07	4	true	smoothSolver	1.07146020e-05	4.25068490e-07	4	true	GAMG	1.10361010e-02	7.63050240e-04	1	true
1725            	smoothSolver	1.41167380e-04	1.17257610e-05	2	4.43536360e-04	4.19651960e-05	2	false	smoothSolver	1.63173540e-05	5.39359880e-07	4	true	smoothSolver	1.04995710e-05	4.06323960e-07	4	true	GAMG	1.05861030e-02	7.33005760e-04	1	true
1726            	smoothSolver	1.33659470e-04	1.24195270e-05	2	4.41625820e-04	8.19562800e-06	4	false	smoothSolver	1.69932160e-05	5.50630210e-07	4	true	smoothSolver	1.14361150e-05	4.21073500e-07	4	true	GAMG	1.12103490e-02	8.19152730e-04	1	true
1727            	smoothSolver	1.43594790e-04	1.12879980e-05	2	4.61072980e-04	3.91128460e-05	2	false	smoothSolver	1.69379050e-05	5.29352590e-07	4	true	smoothSolver	1.03749710e-05	3.75921320e-07	4	true	GAMG	1.09786450e-02	8.30172770e-04	1	true
1728            	smoothSolver	1.33942040e-04	1.20927030e-05	2	4.50184330e-04	7.82516870e-06	4	false	smoothSolver	1.64823630e-05	5.27894510e-07	4	true	smoothSolver	1.01066130e-05	3.85827780e-07	4	true	GAMG	1.09510430e-02	7.77759820e-04	1	true
1729            	smoothSolver	1.42166640e-04	1.16116680e-05	2	4.74396210e-04	4.55486420e-05	2	false	smoothSolver	1.63494010e-05	5.32832610e-07	4	true	smoothSolver	1.00030000e-05	3.64343700e-07	4	true	GAMG	1.04678290e-02	7.23332260e-04	1	true
1730            	smoothSolver	1.34057160e-04	1.18623220e-05	2	4.35443670e-04	7.61955580e-06	4	false	smoothSolver	1.58656310e-05	5.07565420e-07	4	true	smoothSolver	9.85142920e-06	3.55089680e-07	4	true	GAMG	1.06817310e-02	7.37100600e-04	1	true
1731            	smoothSolver	1.38719600e-04	1.16733950e-05	2	4.54003030e-04	4.53239110e-05	2	false	smoothSolver	1.59681890e-05	5.25423830e-07	4	true	smoothSolver	9.52696230e-06	3.40733190e-07	4	true	GAMG	9.87491000e-03	6.96047900e-04	1	true
1732            	smoothSolver	1.31300030e-04	1.22726150e-05	2	4.24002250e-04	7.85559790e-06	4	false	smoothSolver	1.61305680e-05	5.11122210e-07	4	true	smoothSolver	1.12734060e-05	3.98159470e-07	4	true	GAMG	1.03760140e-02	7.93379940e-04	1	true
1733            	smoothSolver	1.39327550e-04	1.22584320e-05	2	4.51960790e-04	8.67315680e-06	4	false	smoothSolver	1.58384900e-05	5.13041690e-07	4	true	smoothSolver	1.14834390e-05	4.00722700e-07	4	true	GAMG	1.03844270e-02	7.73111690e-04	1	true
1734            	smoothSolver	1.28488210e-04	1.18648340e-05	2	4.19726300e-04	7.34413070e-06	4	false	smoothSolver	1.56440580e-05	5.30946240e-07	4	true	smoothSolver	1.04349160e-05	4.24073020e-07	4	true	GAMG	1.03556390e-02	7.74187250e-04	1	true
1735            	smoothSolver	1.35514790e-04	1.14069160e-05	2	4.36353010e-04	4.31199760e-05	2	false	smoothSolver	1.57542770e-05	5.26891070e-07	4	true	smoothSolver	1.08614950e-05	4.24565330e-07	4	true	GAMG	1.01259540e-02	7.23083160e-04	1	true
1736            	smoothSolver	1.28880070e-04	1.17647050e-05	2	4.28927610e-04	7.59567780e-06	4	false	smoothSolver	1.56688260e-05	5.23784680e-07	4	true	smoothSolver	9.98159700e-06	4.00705160e-07	4	true	GAMG	1.07683780e-02	7.45916080e-04	1	true
1737            	smoothSolver	1.37450410e-04	1.16460570e-05	2	4.35796070e-04	7.69674200e-06	4	false	smoothSolver	1.57025780e-05	5.43942140e-07	4	true	smoothSolver	1.07319390e-05	4.19740030e-07	4	true	GAMG	1.04277790e-02	7.66446290e-04	1	true
1738            	smoothSolver	1.30511770e-04	1.20729550e-05	2	4.31627340e-04	8.12080580e-06	4	false	smoothSolver	1.60539990e-05	5.39998550e-07	4	true	smoothSolver	9.77530770e-06	4.01099860e-07	4	true	GAMG	1.07103670e-02	7.72632380e-04	1	true
1739            	smoothSolver	1.35667310e-04	1.18397270e-05	2	4.54831620e-04	8.52956470e-06	4	false	smoothSolver	1.56887220e-05	5.34931030e-07	4	true	smoothSolver	9.40152000e-06	4.02701730e-07	4	true	GAMG	1.00913050e-02	7.22378550e-04	1	true
1740            	smoothSolver	1.30489740e-04	1.18652190e-05	2	4.36963290e-04	4.35860300e-05	2	false	smoothSolver	1.57876250e-05	5.52098440e-07	4	true	smoothSolver	1.00908750e-05	4.02345730e-07	4	true	GAMG	1.02878760e-02	7.12520700e-04	1	true
1741            	smoothSolver	1.36993550e-04	1.10435170e-05	2	4.47391740e-04	4.38182500e-05	2	false	smoothSolver	1.53519450e-05	5.26778080e-07	4	true	smoothSolver	9.80516110e-06	4.02085050e-07	4	true	GAMG	1.01515530e-02	7.02731380e-04	1	true
1742            	smoothSolver	1.29363290e-04	1.14515480e-05	2	4.15019150e-04	3.93631420e-05	2	false	smoothSolver	1.50793610e-05	5.19339680e-07	4	true	smoothSolver	8.92268520e-06	3.87112900e-07	4	true	GAMG	1.02404840e-02	6.86686980e-04	1	true
1743            	smoothSolver	1.36396650e-04	1.08494840e-05	2	4.43382220e-04	4.15838620e-05	2	false	smoothSolver	1.51376690e-05	5.23218410e-07	4	true	smoothSolver	9.26914940e-06	3.84148410e-07	4	true	GAMG	1.01238070e-02	6.88710910e-04	1	true
1744            	smoothSolver	1.28145220e-04	1.19263070e-05	2	4.32338040e-04	4.32156540e-05	2	false	smoothSolver	1.58096330e-05	5.19911030e-07	4	true	smoothSolver	9.12458290e-06	3.72334110e-07	4	true	GAMG	1.04389140e-02	7.39789630e-04	1	true
1745            	smoothSolver	1.38028390e-04	1.13867600e-05	2	4.59347350e-04	8.29299020e-06	4	false	smoothSolver	1.63804770e-05	5.71029410e-07	4	true	smoothSolver	1.02235690e-05	4.09554170e-07	4	true	GAMG	1.04836260e-02	7.29071260e-04	1	true
