# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+02
# lRef          : 1.00000000e+00
# Aref          : 2.50000000e-01
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
10              	-2.88478906e-01	-1.37668148e+00	1.08820257e+00	-1.97190724e+00	-1.88124049e+00	-9.06667480e-02	-8.95286871e-01	-1.23244202e+00	1.80299316e-01	3.85845324e-22	1.80299316e-01	-1.80299316e-01
20              	-3.97801735e-02	-1.04295796e-01	6.45156229e-02	-1.35049135e-01	-4.61165294e-02	-8.89326060e-02	2.14080383e-02	-8.44057097e-02	2.48626084e-02	-8.32911379e-22	2.48626084e-02	-2.48626084e-02
30              	9.42208549e-03	7.46223308e-02	-6.52002453e-02	1.11858061e-01	1.71621594e-01	-5.97635335e-02	1.15692564e-01	6.99112881e-02	-5.88880343e-03	-8.79881598e-22	-5.88880343e-03	5.88880343e-03
40              	1.02895253e-02	5.77639876e-02	-4.74744623e-02	8.41907600e-02	1.34342664e-01	-5.01519042e-02	9.22472842e-02	5.26192250e-02	-6.43095331e-03	-8.73876443e-22	-6.43095331e-03	6.43095331e-03
50              	1.13100497e-02	4.88762716e-02	-3.75662219e-02	6.91539949e-02	1.11648542e-01	-4.24945475e-02	7.70715449e-02	4.32212468e-02	-7.06878105e-03	-8.63885536e-22	-7.06878105e-03	7.06878105e-03
60              	1.13095541e-02	3.81987873e-02	-2.68892332e-02	5.20704163e-02	8.46394657e-02	-3.25690494e-02	5.86042575e-02	3.25440102e-02	-7.06847130e-03	-8.82720372e-22	-7.06847130e-03	7.06847130e-03
70              	1.07961343e-02	2.51135803e-02	-1.43174460e-02	3.15448210e-02	5.06518735e-02	-1.91070525e-02	3.48794630e-02	1.97155131e-02	-6.74758395e-03	-8.52526626e-22	-6.74758395e-03	6.74758395e-03
80              	9.36160958e-03	1.53482820e-02	-5.98667238e-03	1.70679635e-02	2.75746622e-02	-1.05066987e-02	1.90406804e-02	1.06674772e-02	-5.85100599e-03	-8.28216271e-22	-5.85100599e-03	5.85100599e-03
90              	1.62127099e-02	7.48969618e-02	-5.86842518e-02	1.06864971e-01	1.31317667e-01	-2.44526960e-02	7.78851814e-02	6.67906068e-02	-1.01329437e-02	-9.78173273e-22	-1.01329437e-02	1.01329437e-02
100             	2.45971421e-02	1.58053849e-01	-1.33456706e-01	2.33208444e-01	2.83909864e-01	-5.07014197e-02	1.67305642e-01	1.45755277e-01	-1.53732138e-02	-1.06047607e-21	-1.53732138e-02	1.53732138e-02
110             	2.83459733e-02	2.30594948e-01	-2.02248975e-01	3.46275139e-01	4.23074815e-01	-7.67996763e-02	2.49937246e-01	2.16421962e-01	-1.77162333e-02	-1.03611273e-21	-1.77162333e-02	1.77162333e-02
120             	2.42066521e-02	2.78088895e-01	-2.53882243e-01	4.25576911e-01	5.25052242e-01	-9.94753308e-02	3.12263786e-01	2.65985569e-01	-1.51291576e-02	-9.34995341e-22	-1.51291576e-02	1.51291576e-02
130             	1.88412160e-02	3.08809300e-01	-2.89968084e-01	4.79021908e-01	5.95656114e-01	-1.16634207e-01	3.56145160e-01	2.99388692e-01	-1.17757600e-02	-8.13875686e-22	-1.17757600e-02	1.17757600e-02
140             	1.18964098e-02	3.30645551e-01	-3.18749141e-01	5.19515754e-01	6.50637919e-01	-1.31122165e-01	3.90880042e-01	3.24697346e-01	-7.43525614e-03	-6.15955103e-22	-7.43525614e-03	7.43525614e-03
150             	6.85061597e-03	3.51626436e-01	-3.44775820e-01	5.57121805e-01	6.97861617e-01	-1.40739812e-01	4.19300715e-01	3.48201128e-01	-4.28163498e-03	-4.63066876e-22	-4.28163498e-03	4.28163498e-03
160             	2.86119469e-03	3.65404621e-01	-3.62543426e-01	5.82358438e-01	7.29668205e-01	-1.47309767e-01	4.38488986e-01	3.63974024e-01	-1.78824668e-03	-3.57755749e-22	-1.78824668e-03	1.78824668e-03
170             	-1.41650023e-03	3.72491180e-01	-3.73907681e-01	5.97119089e-01	7.48983885e-01	-1.51864797e-01	4.50424341e-01	3.73199430e-01	8.85312646e-04	-2.76464503e-22	8.85312646e-04	-8.85312646e-04
180             	-5.02620457e-03	3.76768075e-01	-3.81794280e-01	6.06849884e-01	7.63730281e-01	-1.56880397e-01	4.60305339e-01	3.79281177e-01	3.14137786e-03	-2.05951483e-22	3.14137786e-03	-3.14137786e-03
190             	-7.53206304e-03	3.81275284e-01	-3.88807347e-01	6.16066105e-01	7.76662028e-01	-1.60595923e-01	4.68628975e-01	3.85041316e-01	4.70753940e-03	-2.35526941e-22	4.70753940e-03	-4.70753940e-03
200             	-9.92855397e-03	3.85761479e-01	-3.95690033e-01	6.25161210e-01	7.89277325e-01	-1.64116116e-01	4.76696720e-01	3.90725756e-01	6.20534623e-03	-1.40834504e-22	6.20534623e-03	-6.20534623e-03
210             	-1.24274743e-02	3.93774810e-01	-4.06202284e-01	6.39981675e-01	8.07923648e-01	-1.67941973e-01	4.87932811e-01	3.99988547e-01	7.76717144e-03	-1.07865693e-22	7.76717144e-03	-7.76717144e-03
220             	-1.47335377e-02	3.98461783e-01	-4.13195321e-01	6.49325683e-01	8.20202987e-01	-1.70877305e-01	4.95540146e-01	4.05828552e-01	9.20846109e-03	-9.43421812e-23	9.20846109e-03	-9.20846109e-03
230             	-1.62507097e-02	4.03093229e-01	-4.19343939e-01	6.57949735e-01	8.30760023e-01	-1.72810288e-01	5.01785155e-01	4.11218584e-01	1.01566936e-02	-6.10330174e-23	1.01566936e-02	-1.01566936e-02
240             	-1.80432265e-02	4.06028383e-01	-4.24071610e-01	6.64079995e-01	8.38760695e-01	-1.74680700e-01	5.06720697e-01	4.15049997e-01	1.12770166e-02	-4.61192236e-23	1.12770166e-02	-1.12770166e-02
250             	-1.98104779e-02	4.08399591e-01	-4.28210069e-01	6.69287728e-01	8.45772869e-01	-1.76485141e-01	5.11129005e-01	4.18304830e-01	1.23815487e-02	-1.67462153e-23	1.23815487e-02	-1.23815487e-02
260             	-2.16588217e-02	4.08064915e-01	-4.29723737e-01	6.70230922e-01	8.47946290e-01	-1.77715368e-01	5.12830829e-01	4.18894326e-01	1.35367636e-02	4.16423981e-23	1.35367636e-02	-1.35367636e-02
270             	-2.24579228e-02	4.08667242e-01	-4.31125165e-01	6.71833926e-01	8.50296852e-01	-1.78462926e-01	5.14379889e-01	4.19896204e-01	1.40362017e-02	1.50434339e-23	1.40362017e-02	-1.40362017e-02
280             	-2.37308131e-02	4.09141444e-01	-4.32872257e-01	6.73610960e-01	8.52766301e-01	-1.79155340e-01	5.15960821e-01	4.21006850e-01	1.48317582e-02	6.73260944e-23	1.48317582e-02	-1.48317582e-02
290             	-2.48739459e-02	4.11524752e-01	-4.36398698e-01	6.78338760e-01	8.58743077e-01	-1.80404317e-01	5.19573697e-01	4.23961725e-01	1.55462162e-02	8.47986293e-23	1.55462162e-02	-1.55462162e-02
300             	-2.42161598e-02	4.13270528e-01	-4.37486688e-01	6.80605773e-01	8.61281191e-01	-1.80675418e-01	5.20978305e-01	4.25378608e-01	1.51350999e-02	3.92773426e-23	1.51350999e-02	-1.51350999e-02
310             	-2.49831827e-02	4.15560929e-01	-4.40544111e-01	6.84884032e-01	8.66190709e-01	-1.81306677e-01	5.23748693e-01	4.28052520e-01	1.56144892e-02	5.90354438e-23	1.56144892e-02	-1.56144892e-02
320             	-2.50457537e-02	4.17519158e-01	-4.42564912e-01	6.88067257e-01	8.69746361e-01	-1.81679104e-01	5.25712732e-01	4.30042035e-01	1.56535961e-02	8.00601413e-23	1.56535961e-02	-1.56535961e-02
330             	-2.60282963e-02	4.20754347e-01	-4.46782643e-01	6.94029592e-01	8.76789203e-01	-1.82759611e-01	5.29774407e-01	4.33768495e-01	1.62676852e-02	1.09387198e-22	1.62676852e-02	-1.62676852e-02
340             	-2.61476451e-02	4.22778554e-01	-4.48926199e-01	6.97363802e-01	8.80394714e-01	-1.83030912e-01	5.31712813e-01	4.35852376e-01	1.63422782e-02	9.75168206e-23	1.63422782e-02	-1.63422782e-02
350             	-2.65053728e-02	4.26469246e-01	-4.52974619e-01	7.03555092e-01	8.87702067e-01	-1.84146975e-01	5.35924521e-01	4.39721932e-01	1.65658580e-02	1.32662245e-22	1.65658580e-02	-1.65658580e-02
360             	-2.64718217e-02	4.29188153e-01	-4.55659974e-01	7.07878502e-01	8.92216858e-01	-1.84338357e-01	5.38277608e-01	4.42424064e-01	1.65448886e-02	1.05779348e-22	1.65448886e-02	-1.65448886e-02
370             	-2.73472865e-02	4.31797490e-01	-4.59144776e-01	7.12753813e-01	8.98001787e-01	-1.85247975e-01	5.41624881e-01	4.45471133e-01	1.70920541e-02	1.94801242e-22	1.70920541e-02	-1.70920541e-02
380             	-2.77388014e-02	4.32164282e-01	-4.59903083e-01	7.13653892e-01	8.99048858e-01	-1.85394966e-01	5.42221912e-01	4.46033683e-01	1.73367509e-02	1.78664694e-22	1.73367509e-02	-1.73367509e-02
390             	-2.81806896e-02	4.35582879e-01	-4.63763568e-01	7.19477157e-01	9.06409567e-01	-1.86932410e-01	5.46670988e-01	4.49673223e-01	1.76129310e-02	1.90027665e-22	1.76129310e-02	-1.76129310e-02
400             	-2.91421338e-02	4.36065912e-01	-4.65208045e-01	7.21019166e-01	9.08438983e-01	-1.87419818e-01	5.47929401e-01	4.50636979e-01	1.82138336e-02	2.09638936e-22	1.82138336e-02	-1.82138336e-02
410             	-2.97280948e-02	4.38179901e-01	-4.67907996e-01	7.24870317e-01	9.13440428e-01	-1.88570110e-01	5.51005269e-01	4.53043948e-01	1.85800592e-02	1.72653756e-22	1.85800592e-02	-1.85800592e-02
420             	-3.08695189e-02	4.38542460e-01	-4.69411979e-01	7.26363551e-01	9.15422073e-01	-1.89058522e-01	5.52240297e-01	4.53977219e-01	1.92934493e-02	2.21872807e-22	1.92934493e-02	-1.92934493e-02
430             	-3.06882991e-02	4.41529203e-01	-4.72217503e-01	7.30997365e-01	9.20386191e-01	-1.89388826e-01	5.54887508e-01	4.56873353e-01	1.91801869e-02	2.14694285e-22	1.91801869e-02	-1.91801869e-02
440             	-3.12346189e-02	4.42235762e-01	-4.73470381e-01	7.32564915e-01	9.22464279e-01	-1.89899365e-01	5.56181822e-01	4.57853072e-01	1.95216368e-02	1.66145926e-22	1.95216368e-02	-1.95216368e-02
450             	-3.18843381e-02	4.42694026e-01	-4.74578364e-01	7.33817912e-01	9.23435863e-01	-1.89617952e-01	5.56526907e-01	4.58636195e-01	1.99277113e-02	2.06101179e-22	1.99277113e-02	-1.99277113e-02
460             	-3.19402513e-02	4.43317308e-01	-4.75257559e-01	7.34859894e-01	9.24270024e-01	-1.89410130e-01	5.56840077e-01	4.59287433e-01	1.99626571e-02	1.69582750e-22	1.99626571e-02	-1.99626571e-02
470             	-3.19092272e-02	4.46431947e-01	-4.78341175e-01	7.39818498e-01	9.29170457e-01	-1.89351960e-01	5.59261209e-01	4.62386561e-01	1.99432670e-02	1.58321029e-22	1.99432670e-02	-1.99432670e-02
480             	-3.15282171e-02	4.45913628e-01	-4.77441845e-01	7.38684378e-01	9.26351791e-01	-1.87667413e-01	5.57009602e-01	4.61677736e-01	1.97051357e-02	1.40830772e-22	1.97051357e-02	-1.97051357e-02
490             	-3.19454731e-02	4.50114608e-01	-4.82060081e-01	7.45739752e-01	9.32623547e-01	-1.86883795e-01	5.59753671e-01	4.66087345e-01	1.99659207e-02	1.78288425e-22	1.99659207e-02	-1.99659207e-02
500             	-3.13404897e-02	4.52435989e-01	-4.83776478e-01	7.48969974e-01	9.33650196e-01	-1.84680223e-01	5.59165210e-01	4.68106234e-01	1.95878061e-02	2.18126937e-22	1.95878061e-02	-1.95878061e-02
510             	-3.04965120e-02	4.58694207e-01	-4.89190719e-01	7.58307940e-01	9.40375204e-01	-1.82067263e-01	5.61221234e-01	4.73942463e-01	1.90603200e-02	2.58366951e-22	1.90603200e-02	-1.90603200e-02
520             	-3.01497588e-02	4.61999257e-01	-4.92149016e-01	7.63318618e-01	9.43231866e-01	-1.79913248e-01	5.61572557e-01	4.77074136e-01	1.88435993e-02	3.24445523e-22	1.88435993e-02	-1.88435993e-02
530             	-3.02145980e-02	4.56192562e-01	-4.86407160e-01	7.54079777e-01	9.33068358e-01	-1.78988580e-01	5.56028469e-01	4.71299861e-01	1.88841237e-02	3.71465160e-22	1.88841237e-02	-1.88841237e-02
540             	-3.20228630e-02	4.33386698e-01	-4.65409561e-01	7.19037007e-01	9.03668281e-01	-1.84631274e-01	5.44149777e-01	4.49398129e-01	2.00142893e-02	3.49958003e-22	2.00142893e-02	-2.00142893e-02
550             	-3.54561426e-02	4.01287457e-01	-4.36743600e-01	6.70424845e-01	8.64484857e-01	-1.94060012e-01	5.29272434e-01	4.19015528e-01	2.21600891e-02	2.99027280e-22	2.21600891e-02	-2.21600891e-02
560             	-3.51152730e-02	3.99573115e-01	-4.34688388e-01	6.67409202e-01	8.60527538e-01	-1.93118336e-01	5.26822937e-01	4.17130751e-01	2.19470456e-02	2.94987985e-22	2.19470456e-02	-2.19470456e-02
570             	-3.52069428e-02	3.98181102e-01	-4.33388045e-01	6.65255317e-01	8.57930260e-01	-1.92674943e-01	5.25302602e-01	4.15784573e-01	2.20043392e-02	3.15188641e-22	2.20043392e-02	-2.20043392e-02
580             	-3.53263736e-02	3.94773309e-01	-4.30099682e-01	6.59898393e-01	8.53725206e-01	-1.93826814e-01	5.23776010e-01	4.12436495e-01	2.20789835e-02	2.47243761e-22	2.20789835e-02	-2.20789835e-02
590             	-3.51705100e-02	3.93056922e-01	-4.28227432e-01	6.57027483e-01	8.50859593e-01	-1.93832111e-01	5.22345852e-01	4.10642177e-01	2.19815687e-02	2.43391920e-22	2.19815687e-02	-2.19815687e-02
600             	-3.56439870e-02	3.91271104e-01	-4.26915091e-01	6.54548956e-01	8.48630057e-01	-1.94081101e-01	5.21355579e-01	4.09093098e-01	2.22774919e-02	2.56443851e-22	2.22774919e-02	-2.22774919e-02
610             	-3.52997339e-02	3.91653136e-01	-4.26952870e-01	6.54884805e-01	8.49066187e-01	-1.94181382e-01	5.21623784e-01	4.09303003e-01	2.20623337e-02	2.45697932e-22	2.20623337e-02	-2.20623337e-02
620             	-3.52619440e-02	3.88730669e-01	-4.23992613e-01	6.50178626e-01	8.43520079e-01	-1.93341453e-01	5.18430766e-01	4.06361641e-01	2.20387150e-02	2.32125523e-22	2.20387150e-02	-2.20387150e-02
630             	-3.49611034e-02	3.91356141e-01	-4.26317245e-01	6.54138709e-01	8.48506270e-01	-1.94367561e-01	5.21436916e-01	4.08836693e-01	2.18506896e-02	2.11919848e-22	2.18506896e-02	-2.18506896e-02
640             	-3.46972045e-02	3.89095936e-01	-4.23793141e-01	6.50311262e-01	8.43764178e-01	-1.93452916e-01	5.18608547e-01	4.06444539e-01	2.16857528e-02	2.55441920e-22	2.16857528e-02	-2.16857528e-02
650             	-3.46472575e-02	3.88951020e-01	-4.23598278e-01	6.50039439e-01	8.43602204e-01	-1.93562765e-01	5.18582485e-01	4.06274649e-01	2.16545359e-02	1.99204828e-22	2.16545359e-02	-2.16545359e-02
660             	-3.43836906e-02	3.87460230e-01	-4.21843921e-01	6.47443320e-01	8.40212837e-01	-1.92769517e-01	5.16491177e-01	4.04652075e-01	2.14898066e-02	2.25526084e-22	2.14898066e-02	-2.14898066e-02
670             	-3.43170746e-02	3.89308933e-01	-4.23626007e-01	6.50347952e-01	8.43863883e-01	-1.93515931e-01	5.18689907e-01	4.06467470e-01	2.14481716e-02	2.10655487e-22	2.14481716e-02	-2.14481716e-02
680             	-3.38973381e-02	3.89131001e-01	-4.23028339e-01	6.49727472e-01	8.42781849e-01	-1.93054377e-01	5.17918113e-01	4.06079670e-01	2.11858363e-02	1.84186727e-22	2.11858363e-02	-2.11858363e-02
690             	-3.34793559e-02	3.87449478e-01	-4.20928834e-01	6.46702649e-01	8.39048147e-01	-1.92345498e-01	5.15696823e-01	4.04189156e-01	2.09245974e-02	1.52472720e-22	2.09245974e-02	-2.09245974e-02
700             	-3.42262800e-02	3.90687273e-01	-4.24913553e-01	6.52480661e-01	8.45835270e-01	-1.93354609e-01	5.19594939e-01	4.07800413e-01	2.13914250e-02	2.02347099e-22	2.13914250e-02	-2.13914250e-02
710             	-3.31166532e-02	3.90249922e-01	-4.23366575e-01	6.50893197e-01	8.43773929e-01	-1.92880732e-01	5.18327330e-01	4.06808248e-01	2.06979083e-02	1.67606975e-22	2.06979083e-02	-2.06979083e-02
720             	-3.38525119e-02	3.90419264e-01	-4.24271776e-01	6.51752832e-01	8.44830592e-01	-1.93077760e-01	5.18954176e-01	4.07345520e-01	2.11578199e-02	1.73166635e-22	2.11578199e-02	-2.11578199e-02
730             	-3.42300637e-02	3.92937540e-01	-4.27167604e-01	6.56084115e-01	8.50476414e-01	-1.94392299e-01	5.22434357e-01	4.10052572e-01	2.13937898e-02	2.16631418e-22	2.13937898e-02	-2.13937898e-02
740             	-3.33798480e-02	3.91541147e-01	-4.24920995e-01	6.53169713e-01	8.46298584e-01	-1.93128871e-01	5.19713727e-01	4.08231071e-01	2.08624050e-02	1.64229431e-22	2.08624050e-02	-2.08624050e-02
750             	-3.38867944e-02	3.93417746e-01	-4.27304540e-01	6.56577829e-01	8.51003263e-01	-1.94425434e-01	5.22714349e-01	4.10361143e-01	2.11792465e-02	1.73434235e-22	2.11792465e-02	-2.11792465e-02
760             	-3.46136816e-02	3.94693859e-01	-4.29307541e-01	6.59201120e-01	8.54152938e-01	-1.94951818e-01	5.24552378e-01	4.12000700e-01	2.16335510e-02	2.37486521e-22	2.16335510e-02	-2.16335510e-02
770             	-3.35928628e-02	3.94725122e-01	-4.28317985e-01	6.58434486e-01	8.52955714e-01	-1.94521228e-01	5.23738471e-01	4.11521554e-01	2.09955392e-02	1.65919683e-22	2.09955392e-02	-2.09955392e-02
780             	-3.41320775e-02	3.95280895e-01	-4.29412973e-01	6.59755095e-01	8.54845572e-01	-1.95090478e-01	5.24968025e-01	4.12346934e-01	2.13325485e-02	1.73098545e-22	2.13325485e-02	-2.13325485e-02
790             	-3.48702937e-02	3.97838192e-01	-4.32708486e-01	6.64437342e-01	8.60682043e-01	-1.96244701e-01	5.28463372e-01	4.15273339e-01	2.17939336e-02	2.13956629e-22	2.17939336e-02	-2.17939336e-02
800             	-3.40282913e-02	3.97112705e-01	-4.31140997e-01	6.62602962e-01	8.58045592e-01	-1.95442630e-01	5.26744111e-01	4.14126851e-01	2.12676820e-02	1.61264381e-22	2.12676820e-02	-2.12676820e-02
810             	-3.45619759e-02	3.99399657e-01	-4.33961633e-01	6.66689033e-01	8.63050504e-01	-1.96361471e-01	5.29705988e-01	4.16680645e-01	2.16012349e-02	1.75821316e-22	2.16012349e-02	-2.16012349e-02
820             	-3.49963371e-02	4.01727140e-01	-4.36723478e-01	6.70760495e-01	8.67998274e-01	-1.97237779e-01	5.32618027e-01	4.19225309e-01	2.18727107e-02	2.23595387e-22	2.18727107e-02	-2.18727107e-02
830             	-3.45140720e-02	4.00072864e-01	-4.34586936e-01	6.67727841e-01	8.63821457e-01	-1.96093617e-01	5.29957537e-01	4.17329900e-01	2.15712950e-02	2.18581266e-22	2.15712950e-02	-2.15712950e-02
840             	-3.49228837e-02	4.03805549e-01	-4.38728433e-01	6.74027185e-01	8.71603946e-01	-1.97576761e-01	5.34590353e-01	4.21266991e-01	2.18268023e-02	2.07329367e-22	2.18268023e-02	-2.18268023e-02
850             	-3.51373014e-02	4.05335878e-01	-4.40473179e-01	6.76647246e-01	8.74503471e-01	-1.97856225e-01	5.36179848e-01	4.22904528e-01	2.19608134e-02	1.99347026e-22	2.19608134e-02	-2.19608134e-02
860             	-3.52417487e-02	4.04699408e-01	-4.39941157e-01	6.75712452e-01	8.73014539e-01	-1.97302088e-01	5.35158313e-01	4.22320282e-01	2.20260929e-02	2.13577762e-22	2.20260929e-02	-2.20260929e-02
870             	-3.55435847e-02	4.08861408e-01	-4.44404992e-01	6.82613120e-01	8.81614701e-01	-1.99001581e-01	5.40308141e-01	4.26633200e-01	2.22147405e-02	2.27865636e-22	2.22147405e-02	-2.22147405e-02
880             	-3.59500014e-02	4.08579274e-01	-4.44529276e-01	6.82486840e-01	8.81311009e-01	-1.98824169e-01	5.40067589e-01	4.26554275e-01	2.24687509e-02	2.07994713e-22	2.24687509e-02	-2.24687509e-02
890             	-3.57286200e-02	4.09121924e-01	-4.44850544e-01	6.83177974e-01	8.81728249e-01	-1.98550275e-01	5.40139262e-01	4.26986234e-01	2.23303875e-02	2.30943373e-22	2.23303875e-02	-2.23303875e-02
900             	-3.59905594e-02	4.11294352e-01	-4.47284911e-01	6.86863411e-01	8.86407865e-01	-1.99544454e-01	5.42976160e-01	4.29289632e-01	2.24940996e-02	2.35939325e-22	2.24940996e-02	-2.24940996e-02
910             	-3.67894309e-02	4.13196961e-01	-4.49986392e-01	6.90546682e-01	8.90646894e-01	-2.00100212e-01	5.45373553e-01	4.31591676e-01	2.29933943e-02	2.63214762e-22	2.29933943e-02	-2.29933943e-02
920             	-3.63226577e-02	4.11583343e-01	-4.47906001e-01	6.87591475e-01	8.86671281e-01	-1.99079806e-01	5.42875543e-01	4.29744672e-01	2.27016610e-02	2.38952843e-22	2.27016610e-02	-2.27016610e-02
930             	-3.62591476e-02	4.16744811e-01	-4.53003959e-01	6.95799016e-01	8.96410161e-01	-2.00611146e-01	5.48510654e-01	4.34874385e-01	2.26619672e-02	2.47550401e-22	2.26619672e-02	-2.26619672e-02
940             	-3.69600873e-02	4.15342381e-01	-4.52302468e-01	6.94115880e-01	8.94224237e-01	-2.00108357e-01	5.47166297e-01	4.33822425e-01	2.31000546e-02	2.59045139e-22	2.31000546e-02	-2.31000546e-02
950             	-3.69251433e-02	4.16489806e-01	-4.53414950e-01	6.95923805e-01	8.96022543e-01	-2.00098739e-01	5.48060641e-01	4.34952378e-01	2.30782145e-02	2.94700336e-22	2.30782145e-02	-2.30782145e-02
960             	-3.66786324e-02	4.20757163e-01	-4.57435796e-01	7.02554367e-01	9.03854695e-01	-2.01300328e-01	5.52577511e-01	4.39096480e-01	2.29241453e-02	2.61927363e-22	2.29241453e-02	-2.29241453e-02
970             	-3.71645823e-02	4.20090390e-01	-4.57254972e-01	7.01876290e-01	9.03007442e-01	-2.01131153e-01	5.52069298e-01	4.38672681e-01	2.32278639e-02	2.38124821e-22	2.32278639e-02	-2.32278639e-02
980             	-3.73382951e-02	4.21354630e-01	-4.58692925e-01	7.04038043e-01	9.05077246e-01	-2.01039202e-01	5.53058224e-01	4.40023777e-01	2.33364344e-02	2.93294245e-22	2.33364344e-02	-2.33364344e-02
990             	-3.71863193e-02	4.23177050e-01	-4.60363369e-01	7.06832335e-01	9.08251846e-01	-2.01419511e-01	5.54835679e-01	4.41770209e-01	2.32414496e-02	2.37854858e-22	2.32414496e-02	-2.32414496e-02
1000            	-3.79936743e-02	4.26060352e-01	-4.64054027e-01	7.12091503e-01	9.14321206e-01	-2.02229703e-01	5.58275454e-01	4.45057189e-01	2.37460464e-02	2.80793212e-22	2.37460464e-02	-2.37460464e-02
1010            	-3.76996098e-02	4.24346434e-01	-4.62046044e-01	7.09113982e-01	9.10352232e-01	-2.01238249e-01	5.55795240e-01	4.43196239e-01	2.35622561e-02	2.98364789e-22	2.35622561e-02	-2.35622561e-02
1020            	-3.75098639e-02	4.28848733e-01	-4.66358597e-01	7.16165865e-01	9.18350536e-01	-2.02184671e-01	5.60267604e-01	4.47603665e-01	2.34436649e-02	2.71448220e-22	2.34436649e-02	-2.34436649e-02
1030            	-3.82096695e-02	4.29151387e-01	-4.67361057e-01	7.17209955e-01	9.19546472e-01	-2.02336517e-01	5.60941495e-01	4.48256222e-01	2.38810434e-02	3.00969464e-22	2.38810434e-02	-2.38810434e-02
1040            	-3.77614528e-02	4.31287738e-01	-4.69049191e-01	7.20269543e-01	9.22892000e-01	-2.02622457e-01	5.62757228e-01	4.50168464e-01	2.36009080e-02	2.72310800e-22	2.36009080e-02	-2.36009080e-02
1050            	-3.81983424e-02	4.31528770e-01	-4.69727112e-01	7.21004705e-01	9.23249312e-01	-2.02244606e-01	5.62746959e-01	4.50627941e-01	2.38739640e-02	3.25384516e-22	2.38739640e-02	-2.38739640e-02
1060            	-3.84117593e-02	4.34574406e-01	-4.72986166e-01	7.26048458e-01	9.29138743e-01	-2.03090285e-01	5.66114514e-01	4.53780286e-01	2.40073496e-02	3.19988618e-22	2.40073496e-02	-2.40073496e-02
1070            	-3.85670441e-02	4.34347684e-01	-4.72914728e-01	7.25809930e-01	9.28957639e-01	-2.03147708e-01	5.66052674e-01	4.53631206e-01	2.41044025e-02	2.98007166e-22	2.41044025e-02	-2.41044025e-02
1080            	-3.85280186e-02	4.37381662e-01	-4.75909680e-01	7.30633074e-01	9.34038259e-01	-2.03405185e-01	5.68721722e-01	4.56645671e-01	2.40800116e-02	3.19960152e-22	2.40800116e-02	-2.40800116e-02
1090            	-3.92961467e-02	4.39179034e-01	-4.78475181e-01	7.34123372e-01	9.38244346e-01	-2.04120974e-01	5.71182660e-01	4.58827108e-01	2.45600917e-02	3.36011298e-22	2.45600917e-02	-2.45600917e-02
1100            	-3.89042779e-02	4.38029464e-01	-4.76933742e-01	7.31970565e-01	9.35330081e-01	-2.03359516e-01	5.69344799e-01	4.57481603e-01	2.43151737e-02	3.02751006e-22	2.43151737e-02	-2.43151737e-02
1110            	-3.90147073e-02	4.41755561e-01	-4.80770269e-01	7.38020664e-01	9.42082221e-01	-2.04061557e-01	5.73071889e-01	4.61262915e-01	2.43841921e-02	3.19057725e-22	2.43841921e-02	-2.43841921e-02
1120            	-3.92782206e-02	4.42170496e-01	-4.81448717e-01	7.38895371e-01	9.42973853e-01	-2.04078483e-01	5.73526168e-01	4.61809607e-01	2.45488879e-02	3.22712382e-22	2.45488879e-02	-2.45488879e-02
1130            	-3.97600928e-02	4.42917306e-01	-4.82677398e-01	7.40475763e-01	9.44738646e-01	-2.04262882e-01	5.74500764e-01	4.62797352e-01	2.48500580e-02	3.53990975e-22	2.48500580e-02	-2.48500580e-02
1140            	-3.94433447e-02	4.44584719e-01	-4.84028064e-01	7.42890227e-01	9.47041349e-01	-2.04151123e-01	5.75596236e-01	4.64306392e-01	2.46520904e-02	3.41863442e-22	2.46520904e-02	-2.46520904e-02
1150            	-3.95672269e-02	4.46100806e-01	-4.85668033e-01	7.45415071e-01	9.49920579e-01	-2.04505508e-01	5.77213044e-01	4.65884420e-01	2.47295168e-02	3.63418880e-22	2.47295168e-02	-2.47295168e-02
1160            	-3.96351799e-02	4.46799837e-01	-4.86435017e-01	7.46587883e-01	9.51396258e-01	-2.04808376e-01	5.78102317e-01	4.66617427e-01	2.47719874e-02	3.34797604e-22	2.47719874e-02	-2.47719874e-02
1170            	-3.98711844e-02	4.48957937e-01	-4.88829122e-01	7.50229647e-01	9.55286454e-01	-2.05056807e-01	5.80171630e-01	4.68893530e-01	2.49194903e-02	3.72340709e-22	2.49194903e-02	-2.49194903e-02
